person,trial,id,found,difficulty,common,x,y,class
2,3,18,7,easy,AB,0.19323385,0.23521373,B
2,3,2,8,easy,AB,0.19091829,0.02144324,A
2,3,20,9,easy,AB,0.28241132,-0.01727544,B
2,3,16,10,easy,AB,-0.09223568,-0.04341672,B
2,3,17,11,easy,AB,-0.18976294,0.0193943,B
2,3,19,12,easy,AB,-0.30860519,-0.2147203,B
2,3,11,13,easy,AB,-0.20206394,-0.18623546,B
2,3,8,14,easy,AB,0.00461094,-0.2249374,A
2,3,7,15,easy,AB,0.20430575,-0.21047489,A
2,3,6,16,easy,AB,0.30032391,-0.21484895,A
2,3,10,17,easy,AB,0.28780424,-0.42975747,A
2,3,14,18,easy,AB,0.08873329,-0.43248259,B
2,3,15,19,easy,AB,0.01710016,-0.36668233,B
2,5,15,1,easy,AB,-0.20429487,0.41198287,B
2,5,16,2,easy,AB,-0.08577883,0.40556983,B
2,5,3,3,easy,AB,-0.00871784,0.36237414,A
2,5,13,4,easy,AB,0.10068709,0.37061392,B
2,5,8,5,easy,AB,0.28783913,0.2393181,A
2,5,14,6,easy,AB,0.11337313,0.21174998,B
2,5,4,7,easy,AB,-0.20159559,0.24312339,A
2,5,6,8,easy,AB,-0.2928507,0.03822946,A
2,5,20,9,easy,AB,0.11297339,0.02458558,B
2,5,12,10,easy,AB,0.30802928,-0.03641185,B
2,5,2,11,easy,AB,0.21321814,-0.18353137,A
2,5,1,12,easy,AB,0.10555107,-0.2180731,A
2,5,9,13,easy,AB,-0.10706183,-0.16945776,A
2,5,5,14,easy,AB,-0.3067188,-0.16384689,A
2,5,19,15,easy,AB,-0.39582808,-0.38952786,B
2,5,18,16,easy,AB,-0.29657187,-0.38650698,B
2,5,17,17,easy,AB,-0.19811938,-0.42808604,B
2,5,11,18,easy,AB,-0.08968551,-0.41345145,B
2,5,10,19,easy,AB,-0.00355823,-0.37543553,A
2,6,10,1,easy,AB,-0.38031796,0.37979285,A
2,6,7,2,easy,AB,-0.20902783,0.39045135,A
2,6,4,3,easy,AB,-0.08135302,0.44900902,A
2,6,19,4,easy,AB,-0.00787133,0.43328152,B
2,6,14,5,easy,AB,0.09798331,0.36804549,B
2,6,3,6,easy,AB,-0.10599737,0.16966823,A
2,6,5,7,easy,AB,-0.21113766,0.15493164,A
2,6,8,8,easy,AB,-0.41595076,0.19254882,A
2,6,9,9,easy,AB,-0.38680886,0.0270785,A
2,6,11,10,easy,AB,-0.29554009,-0.0237571,B
2,6,6,11,easy,AB,-0.19491716,-0.00857683,A
2,6,13,12,easy,AB,-0.113507,0.02449452,B
2,6,20,13,easy,AB,0.08444769,-0.20820347,B
2,6,12,14,easy,AB,-0.08291063,-0.17816663,B
2,6,2,15,easy,AB,-0.21893988,-0.23438884,A
2,6,15,16,easy,AB,-0.29556272,-0.16100557,B
2,6,18,17,easy,AB,-0.41699894,-0.17849183,B
2,6,17,18,easy,AB,-0.41561852,-0.35854743,B
2,6,16,19,easy,AB,-0.00226985,-0.44232224,B
2,6,1,20,easy,AB,0.20513506,-0.43449625,A
2,7,4,1,easy,AB,-0.28784716,0.37949983,A
2,7,10,2,easy,AB,-0.18630466,0.35017192,A
2,7,3,3,easy,AB,-0.11825933,0.43596809,A
2,7,2,4,easy,AB,0.00317543,0.38931514,A
2,7,11,5,easy,AB,0.2104807,0.41042866,B
2,7,7,6,easy,AB,0.31204888,0.35044871,A
2,7,6,7,easy,AB,0.28757102,0.24062833,A
2,7,20,8,easy,AB,0.10129184,0.22425086,B
2,7,13,9,easy,AB,-0.29341023,0.19580869,B
2,7,17,10,easy,AB,-0.41013115,0.24195145,B
2,7,14,11,easy,AB,-0.4037648,-0.02196275,B
2,7,12,12,easy,AB,0.18234153,-0.23832576,B
2,7,16,13,easy,AB,0.08180452,-0.16027971,B
2,7,19,14,easy,AB,0.01434188,-0.17481553,B
2,7,8,15,easy,AB,-0.09105743,-0.1993872,A
2,7,1,16,easy,AB,-0.20616125,-0.23954248,A
2,7,9,17,easy,AB,-0.39384874,-0.21057207,A
2,7,15,18,easy,AB,-0.40917276,-0.37699231,B
2,7,18,19,easy,AB,-0.3135479,-0.41763915,B
2,7,5,20,easy,AB,0.08508027,-0.38783011,A
2,1,11,1,easy,B,-0.01171408,0.39966948,B
2,1,2,2,easy,B,0.20157087,0.36589997,A
2,1,6,3,easy,B,-0.01791049,0.23100459,B
2,1,9,4,easy,B,-0.09350833,0.23968875,B
2,1,15,5,easy,B,-0.29447925,0.18761562,B
2,1,4,6,easy,B,-0.4044505,0.19518153,A
2,1,1,7,easy,B,-0.19218712,0.17043875,A
2,1,13,8,easy,B,-0.18278316,0.03309166,B
2,1,8,9,easy,B,-0.28157271,-0.04404793,B
2,1,19,10,easy,B,-0.41084732,-0.03028998,B
2,1,5,11,easy,B,0.11682954,-0.02658587,A
2,1,7,12,easy,B,-0.30537767,-0.15659407,B
2,1,12,13,easy,B,-0.38032194,-0.21384845,B
2,1,14,14,easy,B,-0.18620938,-0.20573236,B
2,1,10,15,easy,B,0.08721888,-0.19112265,B
2,1,18,16,easy,B,0.18682299,-0.23352767,B
2,1,16,17,easy,B,0.28362844,-0.21721864,B
2,1,3,18,easy,B,0.01509027,-0.39549084,A
2,1,17,19,easy,B,-0.21988426,-0.38442452,B
2,2,10,1,easy,B,-0.41069354,0.41895223,B
2,2,7,2,easy,B,-0.1860195,0.36828571,B
2,2,4,3,easy,B,-0.08374319,0.42982781,A
2,2,19,4,easy,B,-0.01727282,0.39741323,B
2,2,14,5,easy,B,0.09991856,0.43590735,B
2,2,3,6,easy,B,-0.09376834,0.22528662,A
2,2,5,7,easy,B,-0.1942863,0.24088544,A
2,2,8,8,easy,B,-0.39467508,0.15624826,B
2,2,9,9,easy,B,-0.39127034,0.02501728,B
2,2,11,10,easy,B,-0.29994132,-0.0208454,B
2,2,6,11,easy,B,-0.2121484,0.04745908,B
2,2,13,12,easy,B,-0.09281298,0.02859122,B
2,2,20,13,easy,B,0.09244078,-0.18305167,B
2,2,15,14,easy,B,-0.30809097,-0.20203341,B
2,2,18,15,easy,B,-0.40170011,-0.15809405,B
2,2,2,16,easy,B,-0.18570477,-0.22971534,A
2,2,12,17,easy,B,-0.10310537,-0.23340382,B
2,2,16,18,easy,B,-0.00524775,-0.36045168,B
2,2,1,19,easy,B,0.21650149,-0.38176088,A
2,2,17,20,easy,B,-0.41684405,-0.44961065,B
2,3,19,1,easy,B,-0.39559471,0.39744519,B
2,3,10,2,easy,B,-0.08257192,0.39590117,B
2,3,1,3,easy,B,0.18867723,0.44227268,A
2,3,15,4,easy,B,0.31474378,0.24260295,B
2,3,12,5,easy,B,-0.20008223,0.24232737,B
2,3,13,6,easy,B,-0.10030355,0.15211346,B
2,3,17,7,easy,B,-0.38466129,0.20606612,B
2,3,6,8,easy,B,-0.40574204,0.01989876,B
2,3,14,9,easy,B,-0.21449547,-0.04217079,B
2,3,2,10,easy,B,-0.09952565,-0.00581307,A
2,3,16,11,easy,B,0.18273730999999999,-0.03786346,B
2,3,20,12,easy,B,0.30911175,0.03999417,B
2,3,4,13,easy,B,0.28828571,-0.17402065,A
2,3,7,14,easy,B,0.01618874,-0.22174696,B
2,3,18,15,easy,B,-0.11093601,-0.22476185,B
2,3,5,16,easy,B,-0.21913067,-0.19080843,A
2,3,3,17,easy,B,-0.30018519,-0.15646088,A
2,3,9,18,easy,B,-0.3944122,-0.18062046,B
2,3,11,19,easy,B,-0.39956724,-0.35115526,B
2,3,8,20,easy,B,0.28492018,-0.39435516,B
2,4,20,1,easy,B,-0.31048728,0.41730219,B
2,4,6,2,easy,B,-0.18406731,0.3730242,B
2,4,16,3,easy,B,0.28643997,0.44791492,B
2,4,10,4,easy,B,0.21312026,0.21300755,B
2,4,12,5,easy,B,-0.30623109,0.17284957,B
2,4,3,6,easy,B,-0.10127938,0.04914966,A
2,4,11,7,easy,B,-0.39413514,0.00947352,B
2,4,2,8,easy,B,-0.01444098,-0.02863993,A
2,4,4,9,easy,B,0.11137449,-0.03248252,A
2,4,1,10,easy,B,0.19622772,0.03748835,A
2,4,13,11,easy,B,0.31514873,0.01598221,B
2,4,7,12,easy,B,0.2800953,-0.21350617,B
2,4,15,13,easy,B,0.20774092,-0.18539918,B
2,4,9,14,easy,B,0.09010795,-0.16772888,B
2,4,8,15,easy,B,-0.11629837,-0.2167246,B
2,4,5,16,easy,B,-0.39804982,-0.41847215,A
2,4,19,17,easy,B,0.00812819,-0.43626609,B
2,4,14,18,easy,B,0.31225179,-0.38850418,B
2,4,18,19,easy,B,-0.3000823,-0.44032553,B
2,4,17,20,easy,B,-0.00966321,-0.1844415,B
2,5,1,1,easy,B,0.08720793,0.44445651,A
2,5,3,2,easy,B,0.00869043,0.35265263,A
2,5,12,3,easy,B,0.31891569,0.37525297,B
2,5,5,4,easy,B,0.18939798,0.20680292,A
2,5,8,5,easy,B,-0.20362376,0.19719147,B
2,5,10,6,easy,B,-0.29532013,0.18385175,B
2,5,16,7,easy,B,-0.39658755,-0.04197265,B
2,5,17,8,easy,B,-0.19871102,-0.04488578,B
2,5,13,9,easy,B,-0.00579772,-0.01235445,B
2,5,9,10,easy,B,0.11215975,0.00480559,B
2,5,4,11,easy,B,0.3065521,-0.01803763,A
2,5,15,12,easy,B,0.20120295,-0.15341802,B
2,5,7,13,easy,B,-0.10146383,-0.15031856,B
2,5,19,14,easy,B,-0.18504342,-0.20973235,B
2,5,14,15,easy,B,-0.292943,-0.22636169,B
2,5,6,16,easy,B,-0.21519679,-0.36804166,B
2,5,20,17,easy,B,-0.30273962,-0.40043503,B
2,5,2,18,easy,B,-0.09964994,-0.38508042,A
2,5,18,19,easy,B,0.01870347,-0.35942606,B
2,5,11,20,easy,B,0.19864945,-0.36793673,B
2,1,2,1,hard,A,-0.41168273,0.43390003,A
2,1,14,2,hard,A,-0.0860496,0.36652316,A
2,1,9,3,hard,A,0.18833962,0.23772744,A
2,1,15,4,hard,A,0.19686657,-0.17426249,A
2,1,16,5,hard,A,0.01311441,-0.17721203,B
2,1,11,6,hard,A,0.30129164,-0.3972298,A
2,1,7,7,hard,A,0.29466601,-0.23552886,A
2,1,6,8,hard,A,0.19821097,-0.36710812,A
2,1,4,9,hard,A,-0.20503851,-0.02342928,A
2,3,3,1,hard,A,0.00446384,0.4258221,A
2,3,1,2,hard,A,0.08797118,0.37404995,A
2,3,12,3,hard,A,0.28973389,0.43805714,A
2,3,5,4,hard,A,0.18077793,0.22699146,A
2,3,15,5,hard,A,0.21525337,-0.22224276,A
2,3,19,6,hard,A,-0.20099139,-0.2201998,B
2,3,10,7,hard,A,-0.29127682,0.24238386,A
2,3,8,8,hard,A,-0.19765886,0.18057646,A
2,3,13,9,hard,A,3.8212e-4,-4.6761e-4,A
2,3,16,10,hard,A,-0.38308106,-0.01048501,B
2,3,17,11,hard,A,-0.20084203,0.02743898,B
2,3,9,12,hard,A,0.10957888,-0.02428468,A
2,3,4,13,hard,A,0.28674336,0.03219348,A
2,4,1,1,hard,A,-0.21965941,0.41654579,A
2,4,5,2,hard,A,-0.30248895,0.40751281,A
2,4,16,3,hard,A,0.10976762,0.42734578,B
2,4,11,4,hard,A,0.29824263,0.41470144,A
2,4,2,5,hard,A,-0.00537506,0.39562803,A
2,4,13,6,hard,A,-0.00834288,0.22011823,A
2,4,17,7,hard,A,0.21948711,0.23591305,B
2,4,12,8,hard,A,-0.01337749,0.04187876,A
2,4,8,9,hard,A,0.28128144,-0.04406903,A
2,4,3,10,hard,A,0.19337242,-0.17229426,A
2,4,7,11,hard,A,0.09247011,-0.17380212,A
2,4,9,12,hard,A,-0.10829518,-0.22110631,A
2,4,14,13,hard,A,-0.20448178,-0.23387352,A
2,4,6,14,hard,A,-0.30090851,-0.44892347,A
2,5,20,1,hard,A,-0.39522741,0.3825751,B
2,5,1,2,hard,A,-0.29349036,0.38642355,A
2,5,13,3,hard,A,0.31222869,0.44813636,A
2,5,5,4,hard,A,-0.20416166,0.24996312,A
2,5,7,5,hard,A,-0.41796,0.18511601,A
2,5,16,6,hard,A,-0.31411683,-0.01905031,B
2,5,19,7,hard,A,0.28301414,-0.03554639,B
2,5,9,8,hard,A,0.18137326,-0.18206004,A
2,5,4,9,hard,A,-0.08367579,-0.23518203,A
2,5,18,10,hard,A,-0.20671743,-0.24556124,B
2,5,3,11,hard,A,-0.31757055,-0.20515374,A
2,5,15,12,hard,A,-0.41964696,-0.35344441,A
2,5,8,13,hard,A,-0.3177216,-0.3714076,A
2,5,2,14,hard,A,-0.10208744,-0.36294931,A
2,5,14,15,hard,A,0.10955689,-0.39979969,A
2,12,7,1,hard,A,0.29354515,0.37038687,A
2,12,10,2,hard,A,0.316145,0.19118644,A
2,12,2,3,hard,A,0.20284723,0.17638922,A
2,12,15,4,hard,A,-0.00699815,0.15471562,A
2,12,4,5,hard,A,-0.10240591,0.21962361,A
2,12,8,6,hard,A,-0.28264784,0.18450785,A
2,12,18,7,hard,A,-0.40517162,0.15945404,B
2,12,1,8,hard,A,-0.3980158,-0.0154905,A
2,12,3,9,hard,A,-0.21528566,0.01015508,A
2,12,20,10,hard,A,9.6142e-4,0.01932336,B
2,12,9,11,hard,A,0.20468334999999999,-0.16680993,A
2,12,16,12,hard,A,0.10780063,-0.21118859,B
2,12,13,13,hard,A,-0.20004395,-0.15085238,A
2,12,14,14,hard,A,-0.30799125,-0.18994783,A
2,12,12,15,hard,A,-0.38484524,-0.21419288,A
2,12,17,16,hard,A,-0.28575473,-0.4122808,B
2,12,6,17,hard,A,-0.20544352,-0.41110419,A
2,12,5,18,hard,A,-0.08223308,-0.41880653,A
2,12,19,19,hard,A,0.01072907,-0.37945099,B
2,2,15,1,hard,AB,-0.40299191,0.43492667,B
2,2,2,2,hard,AB,-0.3052965,0.44646705,A
2,2,4,3,hard,AB,-0.18935207,0.40337395,A
2,2,6,4,hard,AB,-0.11000692,0.4280196,A
2,2,8,5,hard,AB,0.20725985,0.41919808,A
2,2,5,6,hard,AB,-0.11486371,0.16015107,A
2,2,18,7,hard,AB,-0.19905008,0.16401297,B
2,2,7,8,hard,AB,-0.2811922,0.21459177,A
2,2,12,9,hard,AB,-0.38307032,0.02895854,B
2,2,17,10,hard,AB,-0.18506217,-0.0460979,B
2,2,3,11,hard,AB,-0.11300225,0.03666701,A
2,2,1,12,hard,AB,-0.01488208,0.01023458,A
2,2,10,13,hard,AB,0.19091663,-0.02119222,A
2,2,9,14,hard,AB,0.31934867,-0.02687827,A
2,2,20,15,hard,AB,0.2897758,-0.20106548,B
2,2,19,16,hard,AB,-0.10354369,-0.22119806,B
2,2,11,17,hard,AB,-0.31380328,-0.38583935,B
2,5,11,1,hard,AB,0.01372073,0.35649921,B
2,5,2,2,hard,AB,0.21642797,0.42651894,A
2,5,9,3,hard,AB,-0.11835989,0.23715863,A
2,5,15,4,hard,AB,-0.29862363,0.2453382,B
2,5,4,5,hard,AB,-0.41118582,0.15278249,A
2,5,1,6,hard,AB,-0.20477653,0.16505342,A
2,5,8,7,hard,AB,-0.30780032,0.04561814,A
2,5,19,8,hard,AB,-0.38947937,-0.04401412,B
2,5,13,9,hard,AB,-0.18952421,-0.03522951,B
2,5,5,10,hard,AB,0.10045918,-0.02326758,A
2,5,6,11,hard,AB,0.00622947,0.20981436,A
2,5,16,12,hard,AB,0.31200924,-0.16563389,B
2,5,18,13,hard,AB,0.2188001,-0.21184487,B
2,5,10,14,hard,AB,0.09414716,-0.2364791,A
2,5,7,15,hard,AB,-0.30060672,-0.1647903,A
2,5,14,16,hard,AB,-0.2176848,-0.24794794,B
2,5,12,17,hard,AB,-0.39432242,-0.24431922,B
2,6,3,1,hard,AB,0.01792934,0.37413798,A
2,6,1,2,hard,AB,0.09211622,0.36192947,A
2,6,5,3,hard,AB,0.21724799,0.2192582,A
2,6,8,4,hard,AB,-0.20609139,0.2451839,A
2,6,10,5,hard,AB,-0.30373039,0.20930986,A
2,6,16,6,hard,AB,-0.38576937,0.03624118,B
2,6,17,7,hard,AB,-0.19448692,0.04425209,B
2,6,13,8,hard,AB,0.00362517,0.03324742,B
2,6,9,9,hard,AB,0.09989079,0.01150347,A
2,6,4,10,hard,AB,0.29577839,-0.03553633,A
2,6,15,11,hard,AB,0.19097717,-0.1765613,B
2,6,19,12,hard,AB,-0.21878341,-0.23223187,B
2,6,14,13,hard,AB,-0.29875643,-0.17641095,B
2,6,20,14,hard,AB,-0.28345428,-0.42190171,B
2,6,6,15,hard,AB,-0.21949342,-0.35710649,A
2,6,2,16,hard,AB,-0.09752287,-0.37407605,A
2,6,18,17,hard,AB,-0.01499665,-0.4042886,B
2,9,8,1,hard,AB,-0.41799722,0.39162504,A
2,9,6,2,hard,AB,-0.21313793,0.39592029,A
2,9,11,3,hard,AB,-4.8374e-4,0.36155817,B
2,9,1,4,hard,AB,0.08683084,0.38374068,A
2,9,4,5,hard,AB,-0.4094017,0.20265138,A
2,9,17,6,hard,AB,-0.31247744,0.19794412,B
2,9,9,7,hard,AB,-0.41682405,0.03211064,A
2,9,19,8,hard,AB,0.00328284,-0.17403991,B
2,9,7,9,hard,AB,0.08715822,-0.1781297,A
2,9,13,10,hard,AB,0.20775579,-0.18323647,B
2,9,12,11,hard,AB,0.28697436,-0.24100877,B
2,9,10,12,hard,AB,-4.8278e-4,-0.36266184,A
2,9,15,13,hard,AB,-0.10795805,-0.40050492,B
2,9,18,14,hard,AB,-0.19460903,-0.37140067,B
2,9,20,15,hard,AB,-0.41589371,-0.39348893,B
2,9,2,16,hard,AB,-0.2881569,-0.22180418,A
2,9,14,17,hard,AB,-0.1881298,-0.18551237,B
2,10,6,1,hard,AB,-0.2911979,0.41016638,A
2,10,7,2,hard,AB,-0.11132591,0.39786313,A
2,10,12,3,hard,AB,0.09418172,0.43762864,B
2,10,15,4,hard,AB,0.21860303,0.40703237,B
2,10,10,5,hard,AB,0.30078836,0.21172203,A
2,10,13,6,hard,AB,0.1838373,0.16052875,B
2,10,20,7,hard,AB,-0.29790423,0.16605825,B
2,10,8,8,hard,AB,-0.31614069,0.02372043,A
2,10,3,9,hard,AB,-0.00325888,-0.00901688,A
2,10,4,10,hard,AB,0.10930433,-0.04846442,A
2,10,19,11,hard,AB,0.30549227,0.04399762,B
2,10,9,12,hard,AB,-0.31502022,-0.23758872,A
2,10,2,13,hard,AB,-0.19185742,-0.21997626,A
2,10,11,14,hard,AB,-0.08729177,-0.23907044,B
2,10,5,15,hard,AB,-0.00521286,-0.20117737,A
2,3,4,1,hard,B,-0.31576841,0.41261445,A
2,3,10,2,hard,B,-0.20865691,0.41142866,B
2,3,3,3,hard,B,-0.08719345,0.40979347,A
2,3,2,4,hard,B,0.01789205,0.39014023,A
2,3,11,5,hard,B,0.19764364,0.4406563,B
2,3,7,6,hard,B,0.30621561,0.44105467,B
2,3,13,7,hard,B,-0.31379741,0.20446338,B
2,3,17,8,hard,B,-0.40804992,0.21394334,B
2,3,6,9,hard,B,0.28361378,0.15668937,B
2,3,14,10,hard,B,-0.418021,-0.00687788,B
2,3,9,11,hard,B,-0.39562519,-0.19428233,B
2,3,1,12,hard,B,-0.1929649,-0.16187532,A
2,3,8,13,hard,B,-0.093735,-0.18879934,B
2,3,16,14,hard,B,0.09361093,-0.19710755,B
2,3,19,15,hard,B,-9.6162e-4,-0.22883246,B
2,3,12,16,hard,B,0.19899643,-0.17995854,B
2,3,18,17,hard,B,-0.30692218,-0.39169138,B
2,3,15,18,hard,B,-0.38270406,-0.35618419,B
2,4,8,1,hard,B,-0.38234049,0.44656685,B
2,4,16,2,hard,B,-0.00661683,0.43661249,B
2,4,18,3,hard,B,0.28110705,0.37395938,B
2,4,11,4,hard,B,-0.38034262,0.15611017,B
2,4,14,5,hard,B,-0.20699526,0.18422164,B
2,4,15,6,hard,B,-0.00643798,0.1606589,B
2,4,13,7,hard,B,0.11378749,0.20227141,B
2,4,3,8,hard,B,0.18166845,0.20414116,A
2,4,6,9,hard,B,0.18899522,-0.02783566,B
2,4,17,10,hard,B,-0.30727512,-0.01843362,B
2,4,4,11,hard,B,-0.38022257,-0.23579008,A
2,4,1,12,hard,B,-0.0063902,-0.20447974,A
2,5,10,1,hard,B,-0.39200328,0.35962438,B
2,5,7,2,hard,B,-0.21755629,0.42704613,B
2,5,4,3,hard,B,-0.11948278,0.41762803,A
2,5,19,4,hard,B,-0.00658319,0.38126277,B
2,5,14,5,hard,B,0.10478167,0.40662966,B
2,5,5,6,hard,B,-0.20333939,0.23602169,A
2,5,8,7,hard,B,-0.38349628,0.22416614,B
2,5,3,8,hard,B,-0.11219748,0.16568362,A
2,5,11,9,hard,B,-0.31399498,0.03525896,B
2,5,9,10,hard,B,-0.41391208,0.03990245,B
2,5,6,11,hard,B,-0.20433882,0.02645018,B
2,5,13,12,hard,B,-0.10826534,-0.03427728,B
2,5,15,13,hard,B,-0.28494874,-0.15548264,B
2,5,18,14,hard,B,-0.39874944,-0.19696059,B
2,5,2,15,hard,B,-0.1966276,-0.17616875,A
2,5,20,16,hard,B,0.09970521,-0.24254858,B
2,5,12,17,hard,B,-0.1004019,-0.22646146,B
2,6,19,1,hard,B,-0.38516652,0.35914754,B
2,6,10,2,hard,B,-0.0913616,0.36298172,B
2,6,1,3,hard,B,0.20356924,0.37903515,A
2,6,17,4,hard,B,-0.38780586,0.1876778,B
2,6,12,5,hard,B,-0.19660884,0.18469612,B
2,6,13,6,hard,B,-0.10240075,0.19397094,B
2,6,15,7,hard,B,0.28904386,0.19426763,B
2,6,6,8,hard,B,-0.41418078,0.01843813,B
2,6,14,9,hard,B,-0.19505667,0.00945536,B
2,6,2,10,hard,B,-0.09120446,-0.0021795,A
2,6,20,11,hard,B,0.31331231,0.00817566,B
2,6,9,12,hard,B,-0.39194475,-0.17278197,B
2,6,3,13,hard,B,-0.29109219,-0.18523336,A
2,6,5,14,hard,B,-0.21054024,-0.15343797,A
2,6,18,15,hard,B,-0.09662828,-0.18265453,B
2,6,7,16,hard,B,-0.00405357,-0.18145152,B
2,6,4,17,hard,B,0.30315912,-0.23270015,A
2,6,8,18,hard,B,0.30009575,-0.38673857,B
2,7,4,1,hard,B,-0.20364361,0.24886588,A
2,7,15,2,hard,B,-0.18802999,0.35349571,B
2,7,16,3,hard,B,-0.11761215,0.44504565,B
2,7,3,4,hard,B,0.01311966,0.38192567,A
2,7,13,5,hard,B,0.09454306,0.40445049,B
2,7,14,6,hard,B,0.09508983,0.21179062,B
2,7,6,7,hard,B,-0.30417792,-0.0323068,B
2,7,20,8,hard,B,0.09063475,-0.02561681,B
2,7,12,9,hard,B,0.28408282,0.03260569,B
2,7,5,10,hard,B,-0.30486608,-0.16557812,A
2,7,9,11,hard,B,-0.09704374,-0.22158596,B
2,7,1,12,hard,B,0.10279944,-0.24537579,A
2,7,2,13,hard,B,0.1890407,-0.18515041,A
2,7,7,14,hard,B,0.2838347,-0.35675771,B
2,7,10,15,hard,B,0.00709573,-0.39627442,B
2,7,11,16,hard,B,-0.08661699,-0.38942093,B
4,3,1,1,easy,A,-0.29466269,0.36391272,A
4,3,20,2,easy,A,-0.39393686,0.43159396,B
4,3,13,3,easy,A,0.28640037,0.36612819,A
4,3,5,4,easy,A,-0.20281075,0.18740954,A
4,3,7,5,easy,A,-0.3834,0.16251299,A
4,3,16,6,easy,A,-0.30558377,0.01261272,B
4,3,19,7,easy,A,0.31844285,-0.03203709,B
4,3,6,8,easy,A,0.20581616,-0.04505117,A
4,3,11,9,easy,A,0.10988191,0.01354844,A
4,3,9,10,easy,A,0.18337293,-0.16049877,A
4,3,4,11,easy,A,-0.10324365,-0.16207063,A
4,3,3,12,easy,A,-0.2978517,-0.15316697,A
4,3,18,13,easy,A,-0.19997729,-0.21903065,B
4,3,8,14,easy,A,-0.30586364,-0.372432,A
4,3,15,15,easy,A,-0.41666396,-0.37622818,A
4,3,2,16,easy,A,-0.10294064,-0.35228902,A
4,3,10,17,easy,A,-0.01264795,-0.36260019,A
4,3,14,18,easy,A,0.0836191,-0.38373432,A
4,3,17,19,easy,A,0.21768874,-0.3506675,B
4,3,12,20,easy,A,0.3096824,-0.38357806,A
4,4,11,1,easy,A,-0.41876685,0.382503,A
4,4,9,2,easy,A,-0.29505594,0.43168399,A
4,4,20,3,easy,A,-0.10321571,0.4215551,B
4,4,4,4,easy,A,0.00566557,0.44969489,A
4,4,10,5,easy,A,0.1916579,0.41690522,A
4,4,15,6,easy,A,0.10699614,0.20544102,A
4,4,8,7,easy,A,0.1987939,0.20482777,A
4,4,12,8,easy,A,-0.1869447,0.23754802,A
4,4,6,9,easy,A,-0.28199843,0.23563302,A
4,4,3,10,easy,A,-0.40758376,0.03437312,A
4,4,14,11,easy,A,-0.30055748,-0.15980784,A
4,4,1,12,easy,A,-0.20288196,-0.15892621,A
4,4,5,13,easy,A,0.01665198,-0.03656037,A
4,4,16,14,easy,A,0.20381309,-0.1773189,B
4,4,17,15,easy,A,0.30019228,-0.24861085,B
4,4,18,16,easy,A,0.0176486,-0.3555097,B
4,4,19,17,easy,A,0.10938634,-0.44903182,B
4,4,7,18,easy,A,0.18334109,-0.3832009,A
4,4,13,19,easy,A,-0.38954124,-0.35670982,A
4,5,8,1,easy,A,-0.40342961,0.40651542,A
4,5,6,2,easy,A,-0.18833259,0.44486897,A
4,5,11,3,easy,A,-0.00288369,0.36348807,A
4,5,1,4,easy,A,0.0957152,0.36859804,A
4,5,3,5,easy,A,-0.01666824,0.24891338,A
4,5,16,6,easy,A,0.28417763,0.39594578,B
4,5,4,7,easy,A,-0.39894346,0.17871761,A
4,5,17,8,easy,A,-0.28590724,0.164811,B
4,5,9,9,easy,A,-0.39457858,0.01645151,A
4,5,2,10,easy,A,-0.30387779,-0.20799572,A
4,5,14,11,easy,A,-0.20525951,-0.16949496,A
4,5,7,12,easy,A,0.10593287,-0.2381313,A
4,5,19,13,easy,A,0.00815417,-0.18969875,B
4,5,13,14,easy,A,0.21660581,-0.16491978,A
4,5,12,15,easy,A,0.31504139,-0.22088174,A
4,5,20,16,easy,A,-0.38505199,-0.40524426,B
4,5,18,17,easy,A,-0.18845682,-0.38521384,B
4,5,15,18,easy,A,-0.11225502,-0.39946895,A
4,5,10,19,easy,A,-0.00242426,-0.42907941,A
4,5,5,20,easy,A,0.29023676,-0.41761394,A
4,7,8,1,easy,A,-0.3176782,0.19908397,A
4,7,18,2,easy,A,-0.41253158,0.23535578,B
4,7,4,3,easy,A,-0.11608341,0.23725352,A
4,7,15,4,easy,A,0.01781873,0.18916834,A
4,7,2,5,easy,A,0.1862605,0.17049346,A
4,7,7,6,easy,A,0.30582121,0.40681615,A
4,7,10,7,easy,A,0.28060047,0.24529252000000001,A
4,7,9,8,easy,A,0.19667081,-0.17536952,A
4,7,16,9,easy,A,0.09346489,-0.24610411,B
4,7,20,10,easy,A,-0.01112285,-0.04216525,B
4,7,3,11,easy,A,-0.18846006,0.00929212,A
4,7,1,12,easy,A,-0.38323759,0.03582461,A
4,7,12,13,easy,A,-0.415001,-0.16353978,A
4,7,14,14,easy,A,-0.29066955,-0.22561386,A
4,7,13,15,easy,A,-0.18659005,-0.16713718,A
4,7,6,16,easy,A,-0.20296397,-0.38387635,A
4,7,17,17,easy,A,-0.30029237,-0.44061881,B
4,7,5,18,easy,A,-0.10763938,-0.37323364,A
4,7,19,19,easy,A,0.00219556,-0.42248529,B
4,7,11,20,easy,A,0.10861757,-0.37220956,A
4,8,5,1,easy,A,-0.40239105,0.35860269,A
4,8,4,2,easy,A,0.21483774,0.37710589,A
4,8,3,3,easy,A,0.30332439,0.4120632,A
4,8,18,4,easy,A,0.18204845,0.23857413,B
4,8,1,5,easy,A,0.0901616,0.1694166,A
4,8,13,6,easy,A,0.01638509,0.20342559,A
4,8,12,7,easy,A,-0.29506542,0.22034455,A
