person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
3,conj_A,cond_conj_A,1,1,27,1,1,targ_class2,-176.0,197.0,7.67
3,conj_A,cond_conj_A,1,1,36,2,2,targ_class1,-55.0,430.0,8.4
3,conj_A,cond_conj_A,1,1,33,3,3,targ_class1,-439.0,429.0,9.24
3,conj_A,cond_conj_A,1,1,34,4,4,targ_class2,-308.0,408.0,11.04
3,conj_A,cond_conj_A,1,1,38,5,5,targ_class2,175.0,432.0,11.7
3,conj_A,cond_conj_A,1,1,39,6,6,targ_class2,336.0,425.0,12.34
3,conj_A,cond_conj_A,1,1,40,7,7,targ_class2,446.0,417.0,13.27
3,conj_A,cond_conj_A,1,1,32,8,8,targ_class2,469.0,196.0,13.94
3,conj_A,cond_conj_A,1,1,30,9,9,targ_class2,195.0,202.0,14.5
3,conj_A,cond_conj_A,1,1,29,10,10,targ_class2,65.0,217.0,14.97
3,conj_A,cond_conj_A,1,1,23,11,11,targ_class2,313.0,15.0,15.87
3,conj_A,cond_conj_A,1,1,21,12,12,targ_class2,65.0,-9.0,16.33
3,conj_A,cond_conj_A,1,1,20,13,13,targ_class2,-57.0,15.0,16.87
3,conj_A,cond_conj_A,1,1,9,14,14,targ_class2,-460.0,-173.0,18.28
3,conj_A,cond_conj_A,1,1,14,15,15,targ_class2,184.0,-236.0,19.22
3,conj_A,cond_conj_A,1,1,5,16,16,targ_class2,39.0,-452.0,19.93
3,conj_A,cond_conj_A,1,1,7,17,17,targ_class2,314.0,-441.0,20.68
3,conj_A,cond_conj_A,1,1,16,18,18,targ_class1,452.0,-194.0,21.3
3,conj_A,cond_conj_A,1,1,15,19,19,targ_class1,337.0,-245.0,21.85
3,conj_A,cond_conj_A,1,1,11,20,20,targ_class1,-216.0,-199.0,23.18
3,conj_A,cond_conj_A,6,1,34,1,1,targ_class2,-347.0,430.0,2.07
3,conj_A,cond_conj_A,6,1,40,2,2,targ_class2,440.0,440.0,2.87
3,conj_A,cond_conj_A,6,1,32,3,3,targ_class2,424.0,183.0,3.64
3,conj_A,cond_conj_A,6,1,31,4,4,targ_class2,343.0,192.0,4.1
3,conj_A,cond_conj_A,6,1,30,5,5,targ_class2,176.0,186.0,4.67
3,conj_A,cond_conj_A,6,1,20,6,6,targ_class2,-70.0,2.0,5.7
3,conj_A,cond_conj_A,6,1,22,7,7,targ_class2,216.0,-53.0,6.37
3,conj_A,cond_conj_A,6,1,10,8,8,targ_class2,-352.0,-213.0,7.0
3,conj_A,cond_conj_A,6,1,11,9,9,targ_class2,-214.0,-209.0,7.57
3,conj_A,cond_conj_A,6,1,12,10,10,targ_class2,-48.0,-212.0,8.23
3,conj_A,cond_conj_A,6,1,8,11,11,targ_class2,434.0,-425.0,9.1
3,conj_A,cond_conj_A,6,1,7,12,12,targ_class2,301.0,-422.0,9.77
3,conj_A,cond_conj_A,6,1,3,13,13,targ_class2,-217.0,-429.0,10.4
3,conj_A,cond_conj_A,6,1,2,14,14,targ_class2,-323.0,-438.0,10.8
3,conj_A,cond_conj_A,6,1,1,15,15,targ_class2,-452.0,-437.0,11.27
3,conj_A,cond_conj_A,6,1,6,16,16,targ_class1,198.0,-426.0,12.37
3,conj_A,cond_conj_A,6,1,18,17,17,targ_class1,-318.0,20.0,14.4
3,conj_A,cond_conj_A,6,1,19,18,18,targ_class1,-182.0,5.0,15.08
3,conj_A,cond_conj_A,6,1,25,19,19,targ_class1,-481.0,150.0,17.22
3,conj_A,cond_conj_A,6,1,35,20,20,targ_class1,-168.0,452.0,18.03
3,conj_A,cond_conj_A,4,1,33,1,1,targ_class2,-439.0,406.0,2.49
3,conj_A,cond_conj_A,4,1,37,2,2,targ_class2,65.0,433.0,3.42
3,conj_A,cond_conj_A,4,1,39,3,3,targ_class2,336.0,420.0,4.25
3,conj_A,cond_conj_A,4,1,40,4,4,targ_class2,458.0,422.0,4.72
3,conj_A,cond_conj_A,4,1,31,5,5,targ_class2,312.0,198.0,5.45
3,conj_A,cond_conj_A,4,1,29,6,6,targ_class2,73.0,187.0,5.98
3,conj_A,cond_conj_A,4,1,26,7,7,targ_class2,-329.0,181.0,6.68
3,conj_A,cond_conj_A,4,1,18,8,8,targ_class2,-341.0,15.0,7.35
3,conj_A,cond_conj_A,4,1,20,9,9,targ_class2,-67.0,-34.0,7.95
3,conj_A,cond_conj_A,4,1,21,10,10,targ_class2,69.0,-13.0,9.35
3,conj_A,cond_conj_A,4,1,24,11,11,targ_class2,461.0,-14.0,10.12
3,conj_A,cond_conj_A,4,1,16,12,12,targ_class2,454.0,-245.0,10.75
3,conj_A,cond_conj_A,4,1,10,13,13,targ_class2,-308.0,-209.0,11.95
3,conj_A,cond_conj_A,4,1,2,14,14,targ_class2,-339.0,-406.0,13.37
3,conj_A,cond_conj_A,4,1,6,15,15,targ_class2,174.0,-431.0,14.0
3,conj_A,cond_conj_A,4,1,8,16,16,targ_class1,473.0,-428.0,14.97
3,conj_A,cond_conj_A,4,1,3,17,17,targ_class1,-215.0,-402.0,16.3
3,conj_A,cond_conj_A,4,1,25,18,18,targ_class1,-435.0,212.0,18.42
3,conj_A,cond_conj_A,4,1,27,19,19,targ_class1,-213.0,213.0,19.22
3,conj_A,cond_conj_A,4,1,28,20,20,targ_class1,-63.0,194.0,19.87
3,conj_A,cond_conj_A,8,1,33,1,1,targ_class2,-426.0,445.0,1.17
3,conj_A,cond_conj_A,8,1,26,2,2,targ_class2,-305.0,238.0,1.94
3,conj_A,cond_conj_A,8,1,28,3,3,targ_class2,-62.0,262.0,2.6
3,conj_A,cond_conj_A,8,1,37,4,4,targ_class2,51.0,367.0,3.14
3,conj_A,cond_conj_A,8,1,39,5,5,targ_class2,291.0,422.0,3.67
3,conj_A,cond_conj_A,8,1,32,6,6,targ_class2,446.0,250.0,4.3
3,conj_A,cond_conj_A,8,1,29,7,7,targ_class2,100.0,200.0,4.93
3,conj_A,cond_conj_A,8,1,18,8,8,targ_class2,-358.0,22.0,5.5
3,conj_A,cond_conj_A,8,1,20,9,9,targ_class2,-70.0,11.0,6.07
3,conj_A,cond_conj_A,8,1,7,10,10,targ_class2,336.0,-431.0,7.3
3,conj_A,cond_conj_A,8,1,6,11,11,targ_class2,246.0,-446.0,7.7
3,conj_A,cond_conj_A,8,1,5,12,12,targ_class2,72.0,-411.0,8.2
3,conj_A,cond_conj_A,8,1,4,13,13,targ_class2,-67.0,-457.0,8.93
3,conj_A,cond_conj_A,8,1,3,14,14,targ_class2,-212.0,-448.0,9.57
3,conj_A,cond_conj_A,8,1,12,15,15,targ_class2,-46.0,-206.0,10.13
3,conj_A,cond_conj_A,8,1,38,16,16,targ_class1,188.0,432.0,11.6
3,conj_A,cond_conj_A,8,1,40,17,17,targ_class1,407.0,428.0,12.3
3,conj_A,cond_conj_A,8,1,31,18,18,targ_class1,346.0,205.0,13.02
3,conj_A,cond_conj_A,8,1,21,19,19,targ_class1,55.0,6.0,13.72
3,conj_A,cond_conj_A,8,1,23,20,20,targ_class1,301.0,-14.0,14.58
3,conj_A,cond_conj_A,5,1,33,1,1,targ_class2,-453.0,382.0,1.34
3,conj_A,cond_conj_A,5,1,34,2,2,targ_class2,-326.0,420.0,1.87
3,conj_A,cond_conj_A,5,1,36,3,3,targ_class2,-50.0,408.0,2.57
3,conj_A,cond_conj_A,5,1,40,4,4,targ_class2,452.0,444.0,3.9
3,conj_A,cond_conj_A,5,1,31,5,5,targ_class2,366.0,229.0,4.57
3,conj_A,cond_conj_A,5,1,30,6,6,targ_class2,219.0,231.0,5.07
3,conj_A,cond_conj_A,5,1,28,7,7,targ_class2,-38.0,226.0,5.8
3,conj_A,cond_conj_A,5,1,27,8,8,targ_class2,-178.0,214.0,6.4
3,conj_A,cond_conj_A,5,1,18,9,9,targ_class2,-333.0,-0.0,7.13
3,conj_A,cond_conj_A,5,1,9,10,10,targ_class2,-470.0,-184.0,8.0
3,conj_A,cond_conj_A,5,1,12,11,11,targ_class2,-51.0,-243.0,8.7
3,conj_A,cond_conj_A,5,1,14,12,12,targ_class2,167.0,-225.0,9.4
3,conj_A,cond_conj_A,5,1,8,13,13,targ_class2,451.0,-432.0,10.5
3,conj_A,cond_conj_A,5,1,7,14,14,targ_class2,329.0,-421.0,10.93
3,conj_A,cond_conj_A,5,1,5,15,15,targ_class2,59.0,-430.0,11.6
3,conj_A,cond_conj_A,5,1,13,16,16,targ_class1,89.0,-228.0,12.8
3,conj_A,cond_conj_A,5,1,23,17,17,targ_class1,308.0,-10.0,13.57
3,conj_A,cond_conj_A,5,1,29,18,18,targ_class1,60.0,226.0,14.33
3,conj_A,cond_conj_A,5,1,38,19,19,targ_class1,222.0,452.0,14.97
3,conj_A,cond_conj_A,5,1,26,20,20,targ_class1,-323.0,196.0,15.68
3,conj_A,cond_conj_A,3,1,33,1,1,targ_class2,-453.0,417.0,1.34
3,conj_A,cond_conj_A,3,1,36,2,2,targ_class2,-44.0,466.0,2.0
3,conj_A,cond_conj_A,3,1,37,3,3,targ_class2,111.0,441.0,3.24
3,conj_A,cond_conj_A,3,1,38,4,4,targ_class2,203.0,418.0,4.0
3,conj_A,cond_conj_A,3,1,39,5,5,targ_class2,345.0,405.0,4.47
3,conj_A,cond_conj_A,3,1,31,6,6,targ_class2,304.0,205.0,5.17
3,conj_A,cond_conj_A,3,1,25,7,7,targ_class2,-430.0,204.0,6.1
3,conj_A,cond_conj_A,3,1,19,8,8,targ_class2,-217.0,-20.0,6.93
3,conj_A,cond_conj_A,3,1,24,9,9,targ_class2,475.0,-8.0,7.97
3,conj_A,cond_conj_A,3,1,13,10,10,targ_class2,59.0,-206.0,8.73
3,conj_A,cond_conj_A,3,1,10,11,11,targ_class2,-328.0,-234.0,9.37
3,conj_A,cond_conj_A,3,1,2,12,12,targ_class2,-302.0,-448.0,10.0
3,conj_A,cond_conj_A,3,1,11,13,13,targ_class2,-182.0,-235.0,10.67
3,conj_A,cond_conj_A,3,1,5,14,14,targ_class2,49.0,-395.0,11.27
3,conj_A,cond_conj_A,3,1,7,15,15,targ_class2,343.0,-459.0,11.92
3,conj_A,cond_conj_A,3,1,4,16,16,targ_class1,-70.0,-437.0,13.02
3,conj_A,cond_conj_A,3,1,22,17,17,targ_class1,197.0,2.0,14.83
3,conj_A,cond_conj_A,3,1,30,18,18,targ_class1,190.0,226.0,15.48
3,conj_A,cond_conj_A,3,1,40,19,19,targ_class1,440.0,456.0,16.28
3,conj_A,cond_conj_A,3,1,35,20,20,targ_class1,-203.0,429.0,17.17
3,conj_A,cond_conj_A,7,1,35,1,1,targ_class2,-183.0,468.0,1.34
3,conj_A,cond_conj_A,7,1,37,2,2,targ_class2,69.0,399.0,1.9
3,conj_A,cond_conj_A,7,1,39,3,3,targ_class2,333.0,411.0,2.6
3,conj_A,cond_conj_A,7,1,40,4,4,targ_class2,469.0,457.0,3.04
3,conj_A,cond_conj_A,7,1,29,5,5,targ_class2,92.0,229.0,4.3
3,conj_A,cond_conj_A,7,1,25,6,6,targ_class2,-420.0,215.0,5.1
3,conj_A,cond_conj_A,7,1,23,7,7,targ_class2,313.0,9.0,6.23
3,conj_A,cond_conj_A,7,1,24,8,8,targ_class2,451.0,-1.0,6.77
3,conj_A,cond_conj_A,7,1,16,9,9,targ_class2,462.0,-217.0,7.33
3,conj_A,cond_conj_A,7,1,8,10,10,targ_class2,481.0,-432.0,7.9
3,conj_A,cond_conj_A,7,1,6,11,11,targ_class2,173.0,-393.0,8.47
3,conj_A,cond_conj_A,7,1,12,12,12,targ_class2,-67.0,-215.0,9.37
3,conj_A,cond_conj_A,7,1,11,13,13,targ_class2,-190.0,-212.0,9.83
3,conj_A,cond_conj_A,7,1,10,14,14,targ_class2,-296.0,-212.0,10.4
3,conj_A,cond_conj_A,7,1,1,15,15,targ_class2,-463.0,-436.0,11.15
3,conj_A,cond_conj_A,7,1,2,16,16,targ_class1,-373.0,-408.0,11.78
3,conj_A,cond_conj_A,7,1,3,17,17,targ_class1,-201.0,-389.0,12.43
3,conj_A,cond_conj_A,7,1,15,18,18,targ_class1,315.0,-226.0,14.4
3,conj_A,cond_conj_A,7,1,21,19,19,targ_class1,61.0,16.0,15.28
3,conj_A,cond_conj_A,7,1,18,20,20,targ_class1,-346.0,-16.0,15.93
3,conj_A,cond_conj_A,0,1,34,1,1,targ_class1,-357.0,426.0,1.64
3,conj_A,cond_conj_A,0,1,35,2,2,targ_class2,-238.0,421.0,2.2
3,conj_A,cond_conj_A,0,1,37,3,3,targ_class2,58.0,457.0,3.84
3,conj_A,cond_conj_A,0,1,38,4,4,targ_class2,213.0,442.0,4.6
3,conj_A,cond_conj_A,0,1,40,5,5,targ_class2,425.0,429.0,5.54
3,conj_A,cond_conj_A,0,1,32,6,6,targ_class1,479.0,211.0,6.9
3,conj_A,cond_conj_A,0,1,28,7,7,targ_class2,-51.0,219.0,8.7
3,conj_A,cond_conj_A,0,1,26,8,8,targ_class2,-323.0,211.0,9.93
3,conj_A,cond_conj_A,0,1,25,9,9,targ_class2,-453.0,224.0,10.47
3,conj_A,cond_conj_A,0,1,9,10,10,targ_class2,-466.0,-222.0,11.17
3,conj_A,cond_conj_A,0,1,19,11,11,targ_class2,-223.0,51.0,11.83
3,conj_A,cond_conj_A,0,1,21,12,12,targ_class2,80.0,8.0,12.5
3,conj_A,cond_conj_A,0,1,13,13,13,targ_class2,68.0,-171.0,13.17
3,conj_A,cond_conj_A,0,1,12,14,14,targ_class2,-84.0,-203.0,13.97
3,conj_A,cond_conj_A,0,1,4,15,15,targ_class2,-51.0,-430.0,14.63
3,conj_A,cond_conj_A,0,1,14,16,16,targ_class2,224.0,-242.0,15.37
3,conj_A,cond_conj_A,0,1,7,17,17,targ_class2,315.0,-441.0,16.03
3,conj_A,cond_conj_A,0,1,8,18,18,targ_class1,470.0,-439.0,18.28
3,conj_A,cond_conj_A,0,1,22,19,19,targ_class1,205.0,12.0,19.93
3,conj_A,cond_conj_A,0,1,27,20,20,targ_class1,-186.0,187.0,21.17
3,conj_A,cond_conj_A,9,1,33,1,1,targ_class2,-447.0,436.0,1.27
3,conj_A,cond_conj_A,9,1,34,2,2,targ_class2,-336.0,402.0,1.74
3,conj_A,cond_conj_A,9,1,36,3,3,targ_class2,-24.0,423.0,2.6
3,conj_A,cond_conj_A,9,1,40,4,4,targ_class2,516.0,418.0,3.94
3,conj_A,cond_conj_A,9,1,30,5,5,targ_class2,178.0,177.0,5.1
3,conj_A,cond_conj_A,9,1,25,6,6,targ_class2,-461.0,225.0,5.63
3,conj_A,cond_conj_A,9,1,10,7,7,targ_class2,-367.0,-245.0,6.43
3,conj_A,cond_conj_A,9,1,20,8,8,targ_class2,-83.0,31.0,7.03
3,conj_A,cond_conj_A,9,1,22,9,9,targ_class2,201.0,-7.0,7.8
3,conj_A,cond_conj_A,9,1,23,10,10,targ_class2,325.0,4.0,8.53
3,conj_A,cond_conj_A,9,1,14,11,11,targ_class2,219.0,-183.0,9.0
3,conj_A,cond_conj_A,9,1,5,12,12,targ_class2,53.0,-441.0,9.93
3,conj_A,cond_conj_A,9,1,4,13,13,targ_class2,-15.0,-435.0,10.37
3,conj_A,cond_conj_A,9,1,3,14,14,targ_class2,-229.0,-443.0,10.83
3,conj_A,cond_conj_A,9,1,2,15,15,targ_class2,-325.0,-427.0,11.27
3,conj_A,cond_conj_A,9,1,11,16,16,targ_class1,-217.0,-214.0,11.85
3,conj_A,cond_conj_A,9,1,19,17,17,targ_class1,-206.0,5.0,12.47
3,conj_A,cond_conj_A,9,1,15,18,18,targ_class1,333.0,-196.0,14.22
3,conj_A,cond_conj_A,9,1,29,19,19,targ_class1,34.0,223.0,15.05
3,conj_A,cond_conj_A,9,1,6,20,20,targ_class1,214.0,-438.0,16.45
3,conj_A,cond_conj_A,2,1,34,1,1,targ_class2,-335.0,417.0,1.5
3,conj_A,cond_conj_A,2,1,35,2,2,targ_class2,-175.0,408.0,2.0
3,conj_A,cond_conj_A,2,1,37,3,3,targ_class2,48.0,421.0,2.9
3,conj_A,cond_conj_A,2,1,32,4,4,targ_class2,438.0,270.0,3.77
3,conj_A,cond_conj_A,2,1,31,5,5,targ_class2,301.0,199.0,4.27
3,conj_A,cond_conj_A,2,1,28,6,6,targ_class2,-98.0,209.0,4.83
3,conj_A,cond_conj_A,2,1,27,7,7,targ_class2,-195.0,202.0,5.3
3,conj_A,cond_conj_A,2,1,26,8,8,targ_class2,-343.0,207.0,5.73
3,conj_A,cond_conj_A,2,1,18,9,9,targ_class2,-336.0,-27.0,6.37
3,conj_A,cond_conj_A,2,1,11,10,10,targ_class2,-226.0,-221.0,7.0
3,conj_A,cond_conj_A,2,1,12,11,11,targ_class2,-65.0,-193.0,7.43
3,conj_A,cond_conj_A,2,1,2,12,12,targ_class2,-350.0,-417.0,8.0
3,conj_A,cond_conj_A,2,1,1,13,13,targ_class2,-460.0,-456.0,8.4
3,conj_A,cond_conj_A,2,1,7,14,14,targ_class2,318.0,-481.0,9.52
3,conj_A,cond_conj_A,2,1,16,15,15,targ_class2,452.0,-167.0,10.22
3,conj_A,cond_conj_A,2,1,23,16,16,targ_class1,323.0,-30.0,11.08
3,conj_A,cond_conj_A,2,1,14,17,17,targ_class1,196.0,-201.0,11.67
