person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
42,practice,cond_prac,0,1,18,1,1,targ_class2,-327.0,4.0,1.79
42,practice,cond_prac,0,1,26,2,2,targ_class2,-331.0,216.0,2.49
42,practice,cond_prac,0,1,25,3,3,targ_class2,-437.0,194.0,3.05
42,practice,cond_prac,0,1,33,4,4,targ_class2,-513.0,430.0,3.79
42,practice,cond_prac,0,1,34,5,5,targ_class2,-361.0,416.0,4.55
42,practice,cond_prac,0,1,35,6,6,targ_class2,-167.0,425.0,5.35
42,practice,cond_prac,0,1,36,7,7,targ_class2,-44.0,412.0,6.22
42,practice,cond_prac,0,1,37,8,8,targ_class1,83.0,429.0,7.09
42,practice,cond_prac,0,1,39,9,9,targ_class1,323.0,426.0,7.85
42,practice,cond_prac,0,1,20,10,10,targ_class1,-62.0,34.0,9.64
42,practice,cond_prac,0,1,19,11,11,targ_class1,-184.0,-1.0,10.17
42,practice,cond_prac,0,1,11,12,12,targ_class1,-199.0,-204.0,11.13
42,practice,cond_prac,0,1,10,13,13,targ_class1,-291.0,-211.0,12.0
42,practice,cond_prac,0,1,7,14,14,targ_class1,313.0,-420.0,13.22
42,practice,cond_prac,0,1,8,15,15,targ_class1,470.0,-409.0,13.88
42,practice,cond_prac,0,1,24,16,16,targ_class1,470.0,27.0,14.88
42,practice,cond_prac,0,1,22,17,17,targ_class1,207.0,2.0,15.55
42,practice,cond_prac,0,1,4,18,18,targ_class2,-55.0,-430.0,18.35
42,practice,cond_prac,0,1,3,19,19,targ_class2,-220.0,-445.0,18.88
42,practice,cond_prac,0,1,2,20,20,targ_class2,-310.0,-415.0,19.93
42,feature_AB,cond_feature_AB,9,1,17,1,1,targ_class1,-449.0,18.0,1.37
42,feature_AB,cond_feature_AB,9,1,18,2,2,targ_class2,-346.0,-28.0,2.34
42,feature_AB,cond_feature_AB,9,1,26,3,3,targ_class2,-351.0,214.0,2.94
42,feature_AB,cond_feature_AB,9,1,27,4,4,targ_class2,-218.0,208.0,3.47
42,feature_AB,cond_feature_AB,9,1,35,5,5,targ_class2,-193.0,430.0,4.27
42,feature_AB,cond_feature_AB,9,1,34,6,6,targ_class2,-331.0,458.0,4.7
42,feature_AB,cond_feature_AB,9,1,33,7,7,targ_class1,-445.0,380.0,5.2
42,feature_AB,cond_feature_AB,9,1,37,8,8,targ_class1,56.0,433.0,5.94
42,feature_AB,cond_feature_AB,9,1,39,9,9,targ_class2,323.0,417.0,6.67
42,feature_AB,cond_feature_AB,9,1,29,10,10,targ_class2,55.0,225.0,7.4
42,feature_AB,cond_feature_AB,9,1,30,11,11,targ_class1,231.0,214.0,7.93
42,feature_AB,cond_feature_AB,9,1,22,12,12,targ_class1,226.0,13.0,8.52
42,feature_AB,cond_feature_AB,9,1,15,13,13,targ_class1,312.0,-222.0,9.82
42,feature_AB,cond_feature_AB,9,1,12,14,14,targ_class1,-62.0,-218.0,10.52
