trialNo,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y,p21_x,p21_y,p22_x,p22_y,p23_x,p23_y,p24_x,p24_y,p25_x,p25_y,p26_x,p26_y,p27_x,p27_y,p28_x,p28_y,p29_x,p29_y,p30_x,p30_y,p31_x,p31_y,p32_x,p32_y,p33_x,p33_y,p34_x,p34_y,p35_x,p35_y,p36_x,p36_y,p37_x,p37_y,p38_x,p38_y,p39_x,p39_y,p40_x,p40_y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,mouse_2.started,polygon_example7.started,polygon_example8.started,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,instructions_text_2.started,mouse_3.started,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,polygon.started,polygon_2.started,polygon_3.started,polygon_4.started,polygon_5.started,polygon_6.started,polygon_7.started,polygon_8.started,polygon_9.started,polygon_10.started,polygon_11.started,polygon_12.started,polygon_13.started,polygon_14.started,polygon_15.started,polygon_16.started,polygon_17.started,polygon_18.started,polygon_19.started,polygon_20.started,polygon_21.started,polygon_22.started,polygon_23.started,polygon_24.started,polygon_25.started,polygon_26.started,polygon_27.started,polygon_28.started,polygon_29.started,polygon_30.started,polygon_31.started,polygon_32.started,polygon_33.started,polygon_34.started,polygon_35.started,polygon_36.started,polygon_37.started,polygon_38.started,polygon_39.started,polygon_40.started,mouse.started,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback_text_2.started,feedback_text.started,feedback_text_2.stopped,feedback_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.970262900053058,3.589998232200742e-05,31.970262900053058,31.970262900053058,[-0.02962962962962963],[-0.07777777777777778],[1],[0],[0],[0.6270347000099719],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-04-03_12h54.10.653,foraging_expt_polygons_easy_B,2022.2.4,60.17871876071775,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.604657700052485,2.5699962861835957e-05,-0.16574074074074074,-0.07314814814814814,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-04-03_12h54.10.653,foraging_expt_polygons_easy_B,2022.2.4,60.17871876071775,
17,-0.4,0,0.2,0.2,-0.2,0,-0.1,0.2,-0.1,-0.4,-0.2,-0.4,0.3,0.4,-0.3,0.2,0.2,-0.2,0.3,0.2,0.1,-0.4,-0.4,-0.2,-0.2,-0.2,-0.3,-0.2,0,0.2,0.1,-0.2,-0.3,-0.4,-0.4,0.2,0,-0.4,0,0,0.3,-0.4,-0.4,-0.4,0.1,0.2,-0.3,0.4,-0.4,0.4,-0.1,0,-0.3,0,0.2,0.4,0.3,-0.2,0.1,0,-0.2,0.2,-0.2,0.4,0.3,0,-0.1,-0.2,0.2,0,0.1,0.4,0,-0.2,-0.1,0.4,0.2,-0.4,0,0.4,0,0,0,16,,,,,,,,,,,,,,,,,,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,34.113349400053266,0.07592929998645559,[-0.3967298  -0.03010546],[0.2194385 0.2399761],[-0.21980174  0.00626002],[-0.09376507  0.16729176],[-0.08209706 -0.41815818],[-0.18963524 -0.44541051],[0.28128574 0.43794907],[-0.29551566  0.15676422],[ 0.20618936 -0.22941367],[0.31702422 0.24745757],[ 0.11138508 -0.44920469],[-0.38898746 -0.15524125],[-0.2060494  -0.22530204],[-0.3027262  -0.15446546],[-0.01467459  0.19995156],[ 0.08912294 -0.2321746 ],[-0.30902961 -0.35552402],[-0.41052791  0.21442086],[-0.00313615 -0.37951141],[ 0.01536508 -0.00884104],[ 0.30892837 -0.36438464],[-0.39198564 -0.42651479],[0.11494513 0.21717313],[-0.29268533  0.38879664],[-0.38157998  0.42956153],[-0.08320059 -0.0191921 ],[-0.31427407 -0.02944888],[0.20449686 0.43891407],[ 0.31355994 -0.21297654],[0.11965342 0.03104608],[-0.21724398  0.22696937],[-0.20859426  0.40813209],[0.31791197 0.01839719],[-0.1127155  -0.22827143],[0.20693056 0.04101002],[0.1032486  0.36643563],[-0.00437706 -0.22664797],[-0.09194391  0.43748321],[ 0.208818   -0.42689117],[-0.00293986  0.41406872],"[-0.16574074074074074, 0.2916666666666667, 0.3277777777777778, 0.2361111111111111, -0.013888888888888888, -0.1, -0.28425925925925927, -0.3962962962962963, -0.3972222222222222, -0.4009259259259259, -0.22592592592592592, 0.003703703703703704, -0.19074074074074074, -0.2972222222222222, -0.3972222222222222, -0.32037037037037036, -0.2, -0.09444444444444444, -0.0824074074074074, 0.0]","[-0.07314814814814814, 0.4361111111111111, 0.25462962962962965, 0.24351851851851852, 0.19907407407407407, 0.15648148148148147, 0.15, 0.2324074074074074, 0.225, -0.025, 0.011111111111111112, -0.012962962962962963, -0.22592592592592592, -0.16111111111111112, -0.15833333333333333, -0.34814814814814815, -0.4462962962962963, -0.4361111111111111, -0.42314814814814816, -0.3861111111111111]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0019071000278927386, 2.752728500054218, 3.38298490003217, 3.851235700014513, 5.6307356000179425, 7.029010500002187, 7.827371600025799, 8.230220000026748, 8.577904900012072, 10.641011800034903, 11.224548100028187, 11.939255800039973, 13.68540600000415, 14.93552970001474, 15.534979100048076, 16.73380020004697, 17.416777200007346, 17.862854500010144, 18.164673700055573, 19.128833000024315]","['polygon_7', 'polygon_10', 'polygon_2', 'polygon_15', 'polygon_4', 'polygon_8', 'polygon_18', 'polygon', 'polygon_3', 'polygon_20', 'polygon_13', 'polygon_14', 'polygon_12', 'polygon_17', 'polygon_6', 'polygon_5', 'polygon_19']",54.05039030004991,54.05039030004991,,,006,001,2023-04-03_12h54.10.653,foraging_expt_polygons_easy_B,2022.2.4,60.17871876071775,
2,0.2,0,0,0,-0.1,0,0.1,0,-0.4,-0.4,-0.2,0.4,0.3,-0.2,-0.1,-0.2,0.1,-0.2,0.2,0.2,-0.4,0,-0.3,0.2,0.3,0,0.3,-0.4,0.2,-0.2,0.3,0.4,0,-0.2,-0.3,-0.4,0,-0.4,-0.3,0.4,0.1,0.2,-0.4,0.2,-0.3,0,0.2,0.4,0.1,-0.4,-0.2,0.2,-0.4,-0.2,0.1,0.4,-0.1,0.4,0,0.2,-0.4,0.4,0.2,-0.4,-0.1,-0.4,-0.2,0,-0.3,-0.2,0.3,0.2,0,0.4,-0.2,-0.2,-0.1,0.2,-0.2,-0.4,0,1,1,1,,,,,,,,,,,,,,,,,,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,56.043813900032546,0.009171399986371398,[0.18487906 0.0146413 ],[ 0.01516734 -0.01078171],[-0.09124859  0.0271453 ],[ 0.08101217 -0.01003126],[-0.40202133 -0.37706237],[-0.18633066  0.41036973],[ 0.30698551 -0.18565793],[-0.09698267 -0.168249  ],[ 0.11850549 -0.24355914],[0.18392473 0.19798986],[-0.39230482 -0.04877107],[-0.30732434  0.2144354 ],[0.31218501 0.02913712],[ 0.29717601 -0.35234097],[ 0.18624635 -0.21650128],[0.31227794 0.38960338],[-0.00106871 -0.24462957],[-0.31689821 -0.42289483],[ 0.00297759 -0.38630704],[-0.28487891  0.42932313],[0.11173366 0.23185936],[-0.41274832  0.19766223],[-0.3007286   0.00388139],[0.1806507  0.40411876],[ 0.11983805 -0.39795471],[-0.20130479  0.15236584],[-0.41924704 -0.1768553 ],[0.09754244 0.40167233],[-0.11002036  0.38988717],[0.01205767 0.20665917],[-0.40370375  0.39807269],[ 0.21499267 -0.38937704],[-0.08709833 -0.43528677],[-0.19501368  0.02506191],[-0.30526402 -0.15096792],[0.29372891 0.19347749],[0.00168282 0.36426776],[-0.20361225 -0.23830255],[-0.11766324  0.16019243],[-0.21471334 -0.4150507 ],"[-0.2824074074074074, -0.19166666666666668, 0.2962962962962963, 0.19722222222222222, -0.30462962962962964, -0.3814814814814815, -0.1, 0.0, 0.025, 0.062037037037037036, 0.18796296296296297, 0.08148148148148149, 0.3101851851851852, 0.3212962962962963, 0.3101851851851852, 0.19722222222222222, 0.1175925925925926, 0.004629629629629629, 0.001851851851851852, -0.08518518518518518, -0.32314814814814813, -0.3990740740740741]","[0.41759259259259257, 0.40925925925925927, 0.3907407407407407, 0.19907407407407407, 0.22037037037037038, -0.03981481481481482, 0.032407407407407406, 0.004629629629629629, -0.019444444444444445, -0.010185185185185186, 0.013888888888888888, 0.001851851851851852, 0.02962962962962963, -0.18611111111111112, -0.34814814814814815, -0.2101851851851852, -0.2490740740740741, -0.25092592592592594, -0.37037037037037035, -0.17407407407407408, -0.4222222222222222, -0.37037037037037035]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.580993799958378, 2.277994099946227, 4.1256884999456815, 4.760157199983951, 6.071652499958873, 7.388758999994025, 7.937999799964018, 8.451905499969143, 9.002721499942709, 9.287166699999943, 9.784797799948137, 10.21801409998443, 11.333133499952964, 12.078703699982725, 12.664686699979939, 13.180845699971542, 13.678988999978174, 14.577835899952333, 15.126518699980807, 15.74538219999522, 17.09109899995383, 18.149155899998732]","['polygon_20', 'polygon_6', 'polygon_16', 'polygon_10', 'polygon_12', 'polygon_11', 'polygon_3', 'polygon_2', 'polygon', 'polygon_4', 'polygon_13', 'polygon_7', 'polygon_14', 'polygon_15', 'polygon_9', 'polygon_17', 'polygon_19', 'polygon_8', 'polygon_18', 'polygon_5']",74.19479980005417,74.19479980005417,76.20338900003117,76.20338900003117,006,001,2023-04-03_12h54.10.653,foraging_expt_polygons_easy_B,2022.2.4,60.17871876071775,
12,0,-0.2,-0.1,0.2,0.2,0.2,-0.4,-0.2,0.3,-0.4,0.2,0,-0.1,-0.4,-0.4,0.4,-0.2,0,0,-0.4,-0.4,0.2,-0.1,0,0.1,0.2,-0.2,0.2,0,0.2,0,0.4,-0.3,0,0.3,0.4,-0.3,-0.4,0.1,-0.2,-0.2,-0.2,-0.2,-0.4,0.2,0.4,0.1,-0.4,0,0,-0.4,-0.4,0.3,-0.2,0.3,0.2,-0.3,-0.2,0.1,0.4,0.3,0,-0.3,0.2,0.1,0,-0.1,0.4,-0.4,0,0.2,-0.4,-0.3,0.4,0.2,-0.2,-0.1,-0.2,-0.2,0.4,0,2,2,11,,,,,,,,,,,,,,,,,,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,76.20338900003117,0.001799600024241954,[ 0.01662258 -0.18162463],[-0.09535151  0.19783279],[0.21628853 0.19270939],[-0.40572109 -0.16238736],[ 0.30384108 -0.44662582],[0.19933831 0.04411643],[-0.10147697 -0.41575574],[-0.38648764  0.39720806],[-0.20763522 -0.04668511],[-0.01579634 -0.36093228],[-0.4103962   0.19654885],[-0.09129871 -0.01900346],[0.08056183 0.2223131 ],[-0.21534894  0.19209836],[-0.00286892  0.15839739],[-0.00224217  0.43536029],[-0.31762447 -0.04950336],[0.30070323 0.35073294],[-0.2981972  -0.43641757],[ 0.10078216 -0.23717354],[-0.19545639 -0.19856943],[-0.20302467 -0.42158918],[0.21760809 0.4166328 ],[ 0.11773531 -0.40265612],[-0.01272908  0.03645403],[-0.4157053  -0.37424557],[ 0.31330252 -0.22537469],[0.31830354 0.18195331],[-0.31732737 -0.19012209],[0.1185153  0.38728055],[0.3094218  0.00913781],[-0.31953521  0.1986313 ],[0.08595402 0.0269217 ],[-0.09879837  0.36217013],[-0.41708737  0.03086578],[ 0.18957537 -0.40296324],[-0.28707891  0.409668  ],[ 0.20296869 -0.24472927],[-0.11595627 -0.1533955 ],[-0.216565    0.39963565],"[-0.3925925925925926, 0.008333333333333333, 0.29907407407407405, 0.22870370370370371, 0.2175925925925926, 0.19907407407407407, 0.09351851851851851, -0.011111111111111112, -0.0787037037037037, -0.09444444444444444, -0.2074074074074074, -0.412962962962963, -0.19722222222222222, -0.3175925925925926, -0.3962962962962963, -0.287962962962963, -0.09537037037037037, -0.012962962962962963, 0.09907407407407408, 0.02962962962962963]","[0.39537037037037037, 0.4398148148148148, 0.35462962962962963, 0.18888888888888888, 0.05, 0.040740740740740744, 0.225, 0.1574074074074074, -0.019444444444444445, 0.1962962962962963, 0.19814814814814816, 0.19814814814814816, -0.049074074074074076, -0.05, -0.14722222222222223, -0.4305555555555556, -0.4305555555555556, -0.3648148148148148, -0.22777777777777777, -0.17407407407407408]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.6612260999972932, 3.5244991999934427, 4.838957700005267, 5.6868282000068575, 6.371537400002126, 7.2022844000021, 7.834299699985422, 8.484709699987434, 9.583328299981076, 10.481711699976586, 11.231591199990362, 12.396576899976935, 13.4787745999638, 14.293872800015379, 15.02580860001035, 16.290638400008902, 17.056725599977653, 18.205624199996237, 18.984879600000568, 19.583568200003356]","['polygon_8', 'polygon_16', 'polygon_18', 'polygon_3', 'polygon_6', 'polygon_13', 'polygon_15', 'polygon_12', 'polygon_2', 'polygon_14', 'polygon_11', 'polygon_9', 'polygon_17', 'polygon_4', 'polygon_19', 'polygon_7', 'polygon_10', 'polygon_20', 'polygon']",96.21821690001525,96.21821690001525,,,006,001,2023-04-03_12h54.10.653,foraging_expt_polygons_easy_B,2022.2.4,60.17871876071775,
34,-0.4,0,-0.3,-0.2,0.1,-0.4,-0.2,-0.4,-0.1,-0.4,0.3,0,-0.4,-0.2,0.1,0,0.1,0.4,0,0.4,0.2,-0.2,-0.1,0.2,0.3,-0.2,0.1,0.2,-0.1,0.4,0.3,0.4,0.2,0.2,-0.1,-0.2,0.2,0.4,-0.3,0.2,-0.2,0,-0.3,0.4,-0.2,-0.2,0.3,-0.4,-0.2,0.2,-0.4,0.2,0,-0.4,0,0,-0.1,0,-0.4,0.4,0.2,-0.4,-0.2,0.4,0.2,0,0,0.2,0.1,-0.2,0,-0.2,-0.3,-0.4,-0.4,-0.4,0.3,0.2,-0.3,0,0,3,3,33,,,,,,,,,,,,,,,,,,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,98.22720660001505,0.022168600000441074,[-0.4137653  -0.04871691],[-0.31573069 -0.15460345],[ 0.08933892 -0.41892987],[-0.19460194 -0.42842572],[-0.11137503 -0.3959834 ],[ 0.2933861  -0.04024646],[-0.41414995 -0.17281894],[ 0.09656293 -0.01508755],[0.09898409 0.44097818],[0.00745916 0.35895367],[ 0.2159267  -0.23867568],[-0.11155386  0.24755635],[ 0.30330904 -0.19447525],[0.09238855 0.18570093],[-0.11912891  0.4191962 ],[0.31375968 0.43271524],[0.21247867 0.18312105],[-0.101938   -0.20372715],[0.19685997 0.39173337],[-0.30641667  0.2467287 ],[-0.19059985 -0.00542835],[-0.29146644  0.44070979],[-0.19462231 -0.1798945 ],[ 0.29185419 -0.40033104],[-0.21796815  0.2228076 ],[-0.39583213  0.24467778],[ 0.01982888 -0.38823263],[ 0.01632525 -0.02595595],[-0.0891004   0.02937744],[-0.41227603  0.40338957],[ 0.20437239 -0.38678623],[-0.18023375  0.3511285 ],[0.21443203 0.03273128],[-0.00111197  0.21386236],[ 0.08741873 -0.15497579],[-0.01151583 -0.21869065],[-0.30420026 -0.39211705],[-0.39816668 -0.44955391],[0.30994965 0.16355001],[-0.30671675 -0.01390639],"[0.32037037037037036, 0.20925925925925926, 0.10925925925925926, 0.20185185185185187, 0.08333333333333333, 0.0, -0.12407407407407407, -0.3194444444444444, -0.11574074074074074, -0.4101851851851852, -0.412962962962963, -0.30648148148148147, -0.31666666666666665, -0.2, -0.11203703703703703, -0.11666666666666667, -0.11018518518518519, 0.08796296296296297, 0.21481481481481482, 0.2962962962962963, 0.3, 0.10185185185185185]","[0.41574074074074074, 0.387037037037037, 0.44351851851851853, 0.1925925925925926, 0.18425925925925926, 0.375, 0.41574074074074074, 0.24074074074074073, 0.24722222222222223, -0.04722222222222222, -0.1648148148148148, -0.13703703703703704, -0.14814814814814814, -0.4222222222222222, -0.4009259259259259, -0.18981481481481483, -0.20185185185185187, -0.4222222222222222, -0.24814814814814815, -0.18888888888888888, -0.053703703703703705, -0.01574074074074074]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.274842599988915, 2.791543899977114, 3.774343599972781, 4.624088799988385, 5.105394399957731, 5.7856037999736145, 6.303796899970621, 6.852748100005556, 8.368060200009495, 9.84862449998036, 10.481795599975158, 12.077652799955104, 12.627319199964404, 14.09408579999581, 14.609909799997695, 15.19078389997594, 16.13839239999652, 16.821544599952176, 17.336795199953485, 17.805709499982186, 18.2213074999745, 19.286243099952117]","['polygon_16', 'polygon_19', 'polygon_9', 'polygon_17', 'polygon_14', 'polygon_10', 'polygon_15', 'polygon_20', 'polygon_12', 'polygon', 'polygon_7', 'polygon_2', 'polygon_4', 'polygon_5', 'polygon_18', 'polygon_3', 'polygon_11', 'polygon_13', 'polygon_6', 'polygon_8']",117.50647910003318,117.50647910003318,,,006,001,2023-04-03_12h54.10.653,foraging_expt_polygons_easy_B,2022.2.4,60.17871876071775,
25,-0.2,0.4,0,0.4,0.2,-0.2,0.3,-0.4,-0.3,0.4,-0.3,-0.4,0.1,-0.2,0.3,0,-0.1,-0.2,-0.2,0,0.3,0.4,0,0,0,0.2,-0.2,-0.2,-0.1,-0.4,0.1,0.4,0.2,0.2,-0.4,0.2,-0.1,0.4,-0.4,-0.4,0.3,-0.2,-0.4,0,-0.3,-0.2,0.1,-0.4,0,-0.4,-0.1,0,0.1,0,-0.1,0.2,-0.2,0.2,0.2,-0.4,-0.3,0.2,0.3,0.2,0,-0.2,0.2,0,-0.4,0.4,0.2,0.4,-0.2,-0.4,-0.4,-0.2,0.1,0.2,-0.3,0,0,4,4,24,,,,,,,,,,,,,,,,,,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,119.54165470000589,0.02072040003258735,[-0.20496474  0.38445542],[-0.01357475  0.3539675 ],[ 0.19766652 -0.23329758],[ 0.31513122 -0.44800693],[-0.2988149   0.37996866],[-0.31759332 -0.37022793],[ 0.09394805 -0.16166567],[ 0.29653213 -0.01858837],[-0.09639457 -0.19455947],[-0.1974432  -0.02302214],[0.3034865  0.37825041],[-0.01343089  0.02585215],[-0.00422146  0.24359442],[-0.21612516 -0.24819874],[-0.10854829 -0.37256098],[0.09683867 0.39687706],[0.21584572 0.1607688 ],[-0.39863986  0.23178196],[-0.09163289  0.3751281 ],[-0.41055969 -0.41384119],[ 0.28849443 -0.17911809],[-3.83615813e-01  4.87413991e-07],[-0.30749207 -0.17406941],[ 0.08586243 -0.35385702],[ 0.01303012 -0.39824927],[-0.11390603 -0.03460886],[0.09178051 0.0135762 ],[-0.08264826  0.16028088],[-0.21059667  0.17581319],[ 0.21196129 -0.42123338],[-0.29174573  0.18751103],[0.31999232 0.16872829],[ 0.0088759  -0.19399885],[0.18539929 0.03670901],[-0.41634757  0.35730646],[0.18464103 0.3875198 ],[-0.20330953 -0.43230696],[-0.39337231 -0.2196689 ],[0.11537019 0.19108287],[-0.31529505  0.03024193],"[-0.4027777777777778, -0.2861111111111111, -0.1935185185185185, -0.09537037037037037, 0.0, 0.08333333333333333, 0.30648148148148147, -0.010185185185185186, 0.22407407407407406, 0.3138888888888889, 0.001851851851851852, -0.20462962962962963, -0.412962962962963, -0.3101851851851852, -0.23148148148148148, -0.10740740740740741, -0.09166666666666666, 0.10092592592592593]","[0.23796296296296296, 0.375, 0.37962962962962965, 0.37962962962962965, 0.34629629629629627, 0.387037037037037, 0.38796296296296295, 0.24444444444444444, 0.16944444444444445, -0.025925925925925925, 0.032407407407407406, -0.028703703703703703, -0.41388888888888886, -0.36944444444444446, -0.2537037037037037, -0.38055555555555554, -0.2, -0.15925925925925927]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.453177899995353, 2.8514221999794245, 3.498838600004092, 5.130561299971305, 5.744739299989305, 6.82756549998885, 8.209995799988974, 9.307667799992487, 10.723336399998516, 11.271208099962678, 12.469342199969105, 13.185811000003014, 14.56627439998556, 15.665198799979407, 16.181990699958988, 17.216203099989798, 18.44684170000255, 19.061952899966855]","['polygon_18', 'polygon_5', 'polygon', 'polygon_19', 'polygon_2', 'polygon_16', 'polygon_11', 'polygon_13', 'polygon_17', 'polygon_8', 'polygon_12', 'polygon_10', 'polygon_20', 'polygon_6', 'polygon_14', 'polygon_15', 'polygon_9', 'polygon_7']",139.52630740002496,139.52630740002496,,,006,001,2023-04-03_12h54.10.653,foraging_expt_polygons_easy_B,2022.2.4,60.17871876071775,
