person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
10,practice,cond_prac,0,1,33,0,0,dist_class1,-430.0,441.0,6.3
10,practice,cond_prac,0,2,28,1,1,targ_class1,-62.0,245.0,6.8
10,practice,cond_prac,0,2,34,2,2,targ_class1,-297.0,419.0,8.07
10,practice,cond_prac,0,2,35,3,3,targ_class2,-220.0,435.0,8.67
10,practice,cond_prac,0,2,36,4,4,targ_class2,-53.0,410.0,9.33
10,practice,cond_prac,0,2,37,5,5,targ_class2,88.0,439.0,10.87
10,practice,cond_prac,0,2,32,6,6,targ_class2,433.0,193.0,11.87
10,practice,cond_prac,0,2,40,7,7,targ_class1,481.0,415.0,12.6
10,practice,cond_prac,0,2,31,8,8,targ_class1,332.0,196.0,13.33
10,practice,cond_prac,0,2,24,9,9,targ_class1,461.0,-25.0,14.2
10,practice,cond_prac,0,2,21,10,10,targ_class2,50.0,-16.0,15.4
10,practice,cond_prac,0,2,22,11,11,targ_class1,191.0,-54.0,16.03
10,practice,cond_prac,0,2,20,12,12,targ_class2,-65.0,22.0,16.8
10,practice,cond_prac,0,2,18,13,13,targ_class1,-314.0,-2.0,17.82
10,practice,cond_prac,0,2,17,14,14,targ_class2,-480.0,36.0,18.3
10,practice,cond_prac,0,2,9,15,15,targ_class1,-483.0,-241.0,19.38
10,practice,cond_prac,0,2,25,16,16,targ_class1,-458.0,204.0,20.2
10,practice,cond_prac,0,2,1,0,0,dist_class1,-471.0,-465.0,21.46
10,practice,cond_prac,0,3,3,1,1,targ_class2,-181.0,-393.0,2.48
10,practice,cond_prac,0,3,10,2,2,targ_class2,-344.0,-220.0,3.15
10,practice,cond_prac,0,3,9,3,3,targ_class1,-451.0,-205.0,4.72
10,practice,cond_prac,0,3,18,4,4,targ_class1,-347.0,-0.0,5.62
10,practice,cond_prac,0,3,25,5,5,targ_class2,-452.0,223.0,6.58
10,practice,cond_prac,0,3,34,6,6,targ_class1,-354.0,432.0,9.18
10,practice,cond_prac,0,3,36,7,7,targ_class1,-75.0,415.0,10.02
10,practice,cond_prac,0,3,37,8,8,targ_class1,73.0,447.0,10.78
10,practice,cond_prac,0,3,39,9,9,targ_class2,340.0,398.0,11.48
10,practice,cond_prac,0,3,31,10,10,targ_class2,353.0,216.0,12.08
10,practice,cond_prac,0,3,22,11,11,targ_class2,205.0,-18.0,12.78
10,practice,cond_prac,0,3,15,12,12,targ_class2,310.0,-254.0,13.58
10,practice,cond_prac,0,3,16,13,13,targ_class2,457.0,-211.0,14.43
10,practice,cond_prac,0,3,7,14,14,targ_class2,319.0,-446.0,15.13
10,practice,cond_prac,0,3,5,15,15,targ_class2,87.0,-429.0,15.98
10,practice,cond_prac,0,3,21,16,16,targ_class1,63.0,9.0,16.98
10,practice,cond_prac,0,3,20,17,17,targ_class1,-72.0,-18.0,17.47
10,practice,cond_prac,0,3,23,18,18,targ_class1,349.0,22.0,18.15
10,practice,cond_prac,0,3,32,19,19,targ_class1,442.0,200.0,18.95
10,practice,cond_prac,0,3,29,20,20,targ_class1,55.0,227.0,19.6
10,conj_B,cond_conj_B,1,1,18,1,1,targ_class2,-303.0,5.0,2.67
10,conj_B,cond_conj_B,1,1,28,2,2,targ_class2,-57.0,229.0,3.37
10,conj_B,cond_conj_B,1,1,30,3,3,targ_class2,200.0,219.0,3.97
10,conj_B,cond_conj_B,1,1,16,4,4,targ_class2,452.0,-235.0,4.63
10,conj_B,cond_conj_B,1,1,2,5,5,targ_class2,-328.0,-410.0,5.83
10,conj_B,cond_conj_B,1,1,3,6,6,targ_class1,-178.0,-420.0,6.4
10,conj_B,cond_conj_B,1,1,9,7,7,targ_class1,-422.0,-202.0,7.17
10,conj_B,cond_conj_B,1,1,10,8,8,targ_class1,-351.0,-234.0,7.6
10,conj_B,cond_conj_B,1,1,12,9,9,targ_class1,-94.0,-194.0,8.2
10,conj_B,cond_conj_B,1,1,13,10,10,targ_class1,54.0,-252.0,9.4
10,conj_B,cond_conj_B,1,1,5,11,11,targ_class1,48.0,-422.0,9.9
10,conj_B,cond_conj_B,1,1,7,12,12,targ_class1,282.0,-413.0,10.57
10,conj_B,cond_conj_B,1,1,8,13,13,targ_class1,459.0,-447.0,11.25
10,conj_B,cond_conj_B,1,1,22,14,14,targ_class1,192.0,8.0,12.12
10,conj_B,cond_conj_B,1,1,20,15,15,targ_class1,-81.0,8.0,12.68
