person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
37,practice,cond_prac,0,1,34,0,0,dist_class1,-296,406,5.27
37,practice,cond_prac,0,2,26,1,1,targ_class1,-358,198,18.63
37,practice,cond_prac,0,2,20,2,2,targ_class1,-70,-6,21.77
37,practice,cond_prac,0,2,29,3,3,targ_class1,71,194,23.23
37,practice,cond_prac,0,2,34,4,4,targ_class1,-324,447,24.47
37,practice,cond_prac,0,2,36,5,5,targ_class1,-47,443,26.13
37,practice,cond_prac,0,2,17,6,6,targ_class1,-480,-19,27.8
37,practice,cond_prac,0,2,22,7,7,targ_class1,168,29,29.86
37,practice,cond_prac,0,2,15,8,8,targ_class1,330,-210,30.96
37,practice,cond_prac,0,2,7,9,9,targ_class1,338,-434,32.2
37,practice,cond_prac,0,2,4,10,10,targ_class1,-32,-444,33.56
37,practice,cond_prac,0,2,37,11,11,targ_class2,65,432,36.96
37,practice,cond_prac,0,2,38,12,12,targ_class2,188,426,37.93
37,practice,cond_prac,0,2,31,13,13,targ_class2,311,222,39.21
37,practice,cond_prac,0,2,40,14,14,targ_class2,458,408,40.95
37,practice,cond_prac,0,2,23,15,15,targ_class2,347,-20,43.4
37,practice,cond_prac,0,2,16,16,16,targ_class2,446,-238,44.56
37,practice,cond_prac,0,2,11,17,17,targ_class2,-148,-203,46.34
37,practice,cond_prac,0,2,2,18,18,targ_class2,-340,-411,47.76
37,practice,cond_prac,0,2,9,19,19,targ_class2,-461,-258,48.89
37,practice,cond_prac,0,2,3,20,20,targ_class2,-237,-436,50.49
37,conj_AB,cond_conj_AB,5,1,19,1,1,targ_class1,-172,27,6.3
37,conj_AB,cond_conj_AB,5,1,22,2,2,targ_class1,175,6,9.63
37,conj_AB,cond_conj_AB,5,1,31,3,3,targ_class1,320,185,10.8
37,conj_AB,cond_conj_AB,5,1,36,4,4,targ_class1,-32,457,14.1
37,conj_AB,cond_conj_AB,5,1,11,5,5,targ_class1,-214,-198,16.03
37,conj_AB,cond_conj_AB,5,1,1,6,6,targ_class1,-433,-455,17.16
37,conj_AB,cond_conj_AB,5,1,15,7,7,targ_class1,339,-217,18.97
37,conj_AB,cond_conj_AB,5,1,8,8,8,targ_class1,437,-393,22.73
37,conj_AB,cond_conj_AB,5,1,24,9,9,targ_class1,480,-41,25.33
37,conj_AB,cond_conj_AB,5,1,23,10,10,targ_class2,321,-15,29.06
37,conj_AB,cond_conj_AB,5,1,16,11,11,targ_class2,434,-179,30.33
37,conj_AB,cond_conj_AB,5,1,13,12,12,targ_class2,86,-218,32.15
37,conj_AB,cond_conj_AB,5,1,7,13,13,targ_class1,309,-414,33.43
37,conj_AB,cond_conj_AB,5,1,30,14,14,targ_class2,190,245,34.95
37,conj_AB,cond_conj_AB,5,1,28,15,15,targ_class2,-56,204,36.98
37,conj_AB,cond_conj_AB,5,1,35,16,16,targ_class2,-164,434,38.7
37,conj_AB,cond_conj_AB,5,1,33,17,17,targ_class2,-412,443,39.63
37,conj_AB,cond_conj_AB,5,1,26,18,18,targ_class2,-298,202,40.35
37,conj_AB,cond_conj_AB,5,1,18,19,19,targ_class2,-344,-19,41.21
37,conj_AB,cond_conj_AB,5,1,9,20,20,targ_class2,-461,-192,42.69
37,conj_AB,cond_conj_AB,9,1,19,1,1,targ_class1,-200,21,5.73
37,conj_AB,cond_conj_AB,9,1,10,2,2,targ_class1,-315,-230,6.8
37,conj_AB,cond_conj_AB,9,1,24,3,3,targ_class1,465,23,10.73
37,conj_AB,cond_conj_AB,9,1,22,4,4,targ_class1,208,3,12.07
37,conj_AB,cond_conj_AB,9,1,23,5,5,targ_class1,329,-27,13.57
37,conj_AB,cond_conj_AB,9,1,12,6,6,targ_class1,-56,-214,15.43
37,conj_AB,cond_conj_AB,9,1,2,7,7,targ_class1,-324,-383,16.86
37,conj_AB,cond_conj_AB,9,1,3,8,8,targ_class1,-235,-412,19.5
37,conj_AB,cond_conj_AB,9,1,13,9,9,targ_class1,83,-238,21.37
37,conj_AB,cond_conj_AB,9,1,6,10,10,targ_class1,195,-402,24.8
37,conj_AB,cond_conj_AB,9,1,35,11,11,targ_class2,-214,454,29.27
37,conj_AB,cond_conj_AB,9,1,36,12,12,targ_class2,-60,417,30.03
37,conj_AB,cond_conj_AB,9,1,37,13,13,targ_class2,58,425,30.91
37,conj_AB,cond_conj_AB,9,1,18,14,14,targ_class2,-329,3,32.5
37,conj_AB,cond_conj_AB,9,1,30,15,15,targ_class2,210,222,34.16
37,conj_AB,cond_conj_AB,9,1,14,16,16,targ_class2,194,-216,39.75
37,conj_AB,cond_conj_AB,9,1,16,17,17,targ_class2,476,-197,40.8
37,conj_AB,cond_conj_AB,9,1,1,18,18,targ_class2,-439,-436,42.33
37,conj_AB,cond_conj_AB,9,1,4,19,19,targ_class2,-18,-422,57.11
37,conj_AB,cond_conj_AB,0,1,37,1,1,targ_class1,57,436,3.3
37,conj_AB,cond_conj_AB,0,1,17,2,2,targ_class1,-468,19,4.8
37,conj_AB,cond_conj_AB,0,1,24,3,3,targ_class1,445,1,6.67
37,conj_AB,cond_conj_AB,0,1,32,4,4,targ_class1,493,211,7.67
37,conj_AB,cond_conj_AB,0,1,12,5,5,targ_class1,-30,-205,9.1
37,conj_AB,cond_conj_AB,0,1,13,6,6,targ_class1,41,-204,9.6
37,conj_AB,cond_conj_AB,0,1,14,7,7,targ_class1,175,-229,11.07
37,conj_AB,cond_conj_AB,0,1,6,8,8,targ_class1,187,-398,11.93
37,conj_AB,cond_conj_AB,0,1,7,9,9,targ_class1,314,-433,13.1
37,conj_AB,cond_conj_AB,0,1,2,10,10,targ_class1,-284,-475,14.3
37,conj_AB,cond_conj_AB,0,1,5,11,11,targ_class2,62,-421,15.8
37,conj_AB,cond_conj_AB,0,1,23,12,12,targ_class2,344,-19,17.5
37,conj_AB,cond_conj_AB,0,1,31,13,13,targ_class2,330,243,18.52
37,conj_AB,cond_conj_AB,0,1,40,14,14,targ_class2,442,414,20.03
37,conj_AB,cond_conj_AB,0,1,39,15,15,targ_class2,305,429,20.73
37,conj_AB,cond_conj_AB,0,1,34,16,16,targ_class2,-317,452,22
37,conj_AB,cond_conj_AB,0,1,33,17,17,targ_class2,-468,444,22.88
37,conj_AB,cond_conj_AB,0,1,25,18,18,targ_class2,-464,217,23.95
37,conj_AB,cond_conj_AB,0,1,27,19,19,targ_class2,-176,198,25.5
37,conj_AB,cond_conj_AB,0,1,9,20,20,targ_class2,-462,-182,26.48
37,conj_AB,cond_conj_AB,1,1,26,1,1,targ_class1,-337,195,2.4
37,conj_AB,cond_conj_AB,1,1,28,2,2,targ_class1,-41,210,3.57
37,conj_AB,cond_conj_AB,1,1,19,3,3,targ_class1,-216,-14,4.47
37,conj_AB,cond_conj_AB,1,1,18,4,4,targ_class1,-352,-49,5.17
37,conj_AB,cond_conj_AB,1,1,10,5,5,targ_class1,-353,-198,6.63
37,conj_AB,cond_conj_AB,1,1,21,6,6,targ_class1,94,-39,7.97
37,conj_AB,cond_conj_AB,1,1,6,7,7,targ_class1,187,-408,9.73
37,conj_AB,cond_conj_AB,1,1,8,8,8,targ_class1,440,-446,10.87
37,conj_AB,cond_conj_AB,1,1,16,9,9,targ_class1,477,-196,11.9
37,conj_AB,cond_conj_AB,1,1,31,10,10,targ_class2,306,199,14.1
37,conj_AB,cond_conj_AB,1,1,24,11,11,targ_class2,469,-31,15.07
37,conj_AB,cond_conj_AB,1,1,14,12,12,targ_class2,210,-237,15.97
37,conj_AB,cond_conj_AB,1,1,13,13,13,targ_class2,82,-176,17.07
37,conj_AB,cond_conj_AB,1,1,3,14,14,targ_class2,-207,-478,18.18
37,conj_AB,cond_conj_AB,1,1,2,15,15,targ_class2,-320,-445,18.76
37,conj_AB,cond_conj_AB,1,1,1,16,16,targ_class2,-483,-421,19.5
37,conj_AB,cond_conj_AB,1,1,7,17,17,targ_class2,303,-423,21.05
37,conj_AB,cond_conj_AB,1,1,5,18,18,targ_class2,52,-439,22.16
37,conj_AB,cond_conj_AB,1,1,38,19,19,targ_class2,206,426,23.52
37,conj_AB,cond_conj_AB,1,1,35,20,20,targ_class1,-183,431,28.03
37,conj_AB,cond_conj_AB,2,1,25,1,1,targ_class1,-415,227,2.44
37,conj_AB,cond_conj_AB,2,1,19,2,2,targ_class1,-163,8,3.23
37,conj_AB,cond_conj_AB,2,1,29,3,3,targ_class1,29,177,4.2
37,conj_AB,cond_conj_AB,2,1,37,4,4,targ_class1,49,430,5.44
37,conj_AB,cond_conj_AB,2,1,40,5,5,targ_class1,436,451,6.34
37,conj_AB,cond_conj_AB,2,1,23,6,6,targ_class1,327,5,7.3
37,conj_AB,cond_conj_AB,2,1,14,7,7,targ_class1,196,-223,8.43
37,conj_AB,cond_conj_AB,2,1,5,8,8,targ_class1,110,-413,9.3
37,conj_AB,cond_conj_AB,2,1,10,9,9,targ_class2,-305,-242,10.83
37,conj_AB,cond_conj_AB,2,1,38,10,10,targ_class2,184,412,13.07
37,conj_AB,cond_conj_AB,2,1,32,11,11,targ_class2,459,229,14.27
37,conj_AB,cond_conj_AB,2,1,24,12,12,targ_class2,466,36,15.12
37,conj_AB,cond_conj_AB,2,1,21,13,13,targ_class2,62,-13,16.22
37,conj_AB,cond_conj_AB,2,1,26,14,14,targ_class2,-344,287,18.77
37,conj_AB,cond_conj_AB,2,1,34,15,15,targ_class2,-312,459,19.53
37,conj_AB,cond_conj_AB,2,1,35,16,16,targ_class2,-187,459,20.4
37,conj_AB,cond_conj_AB,2,1,17,17,17,targ_class2,-466,-21,21.48
37,conj_AB,cond_conj_AB,2,1,1,18,18,targ_class2,-433,-449,22.46
37,conj_AB,cond_conj_AB,2,1,2,19,19,targ_class1,-327,-438,24.85
37,conj_AB,cond_conj_AB,2,1,9,20,20,targ_class1,-484,-197,29.53
37,conj_AB,cond_conj_AB,8,1,33,1,1,targ_class1,-451,420,2.1
37,conj_AB,cond_conj_AB,8,1,25,2,2,targ_class1,-483,218,3.04
37,conj_AB,cond_conj_AB,8,1,34,3,3,targ_class1,-296,398,4
37,conj_AB,cond_conj_AB,8,1,9,4,4,targ_class1,-445,-188,5.33
37,conj_AB,cond_conj_AB,8,1,1,5,5,targ_class1,-451,-426,6.87
37,conj_AB,cond_conj_AB,8,1,7,6,6,targ_class1,305,-438,9.43
37,conj_AB,cond_conj_AB,8,1,5,7,7,targ_class2,92,-431,11.2
37,conj_AB,cond_conj_AB,8,1,4,8,8,targ_class2,-48,-428,12
37,conj_AB,cond_conj_AB,8,1,12,9,9,targ_class2,-29,-212,12.87
37,conj_AB,cond_conj_AB,8,1,14,10,10,targ_class2,203,-203,13.7
37,conj_AB,cond_conj_AB,8,1,22,11,11,targ_class2,176,-9,14.3
37,conj_AB,cond_conj_AB,8,1,21,12,12,targ_class2,59,-2,15.1
37,conj_AB,cond_conj_AB,8,1,23,13,13,targ_class2,302,24,16
37,conj_AB,cond_conj_AB,8,1,31,14,14,targ_class2,315,212,16.83
37,conj_AB,cond_conj_AB,8,1,40,15,15,targ_class2,455,410,18
37,conj_AB,cond_conj_AB,8,1,39,16,16,targ_class1,343,433,19.17
37,conj_AB,cond_conj_AB,8,1,32,17,17,targ_class1,440,249,20.35
37,conj_AB,cond_conj_AB,8,1,20,18,18,targ_class1,-41,2,22.2
37,conj_AB,cond_conj_AB,8,1,26,19,19,targ_class2,-348,224,23.47
37,conj_AB,cond_conj_AB,8,1,35,20,20,targ_class1,-229,424,28.28
37,conj_AB,cond_conj_AB,3,1,27,1,1,targ_class1,-200,224,6.1
37,conj_AB,cond_conj_AB,3,1,25,2,2,targ_class1,-441,199,7.03
37,conj_AB,cond_conj_AB,3,1,34,3,3,targ_class2,-313,442,7.87
37,conj_AB,cond_conj_AB,3,1,35,4,4,targ_class2,-211,409,8.6
37,conj_AB,cond_conj_AB,3,1,38,5,5,targ_class2,181,422,9.87
37,conj_AB,cond_conj_AB,3,1,39,6,6,targ_class2,327,394,11
37,conj_AB,cond_conj_AB,3,1,31,7,7,targ_class1,320,226,12.37
37,conj_AB,cond_conj_AB,3,1,20,8,8,targ_class2,-60,53,14.27
37,conj_AB,cond_conj_AB,3,1,29,9,9,targ_class2,66,202,14.97
37,conj_AB,cond_conj_AB,3,1,18,10,10,targ_class2,-290,-2,16.07
37,conj_AB,cond_conj_AB,3,1,21,11,11,targ_class1,77,-8,17.33
37,conj_AB,cond_conj_AB,3,1,13,12,12,targ_class1,121,-172,18.48
37,conj_AB,cond_conj_AB,3,1,15,13,13,targ_class1,383,-213,19.81
37,conj_AB,cond_conj_AB,3,1,16,14,14,targ_class1,452,-188,20.4
37,conj_AB,cond_conj_AB,3,1,14,15,15,targ_class2,205,-226,21.31
37,conj_AB,cond_conj_AB,3,1,22,16,16,targ_class2,195,-9,22.06
37,conj_AB,cond_conj_AB,3,1,9,17,17,targ_class1,-431,-241,23.8
37,conj_AB,cond_conj_AB,3,1,1,18,18,targ_class1,-409,-409,25.01
37,conj_AB,cond_conj_AB,3,1,8,19,19,targ_class2,436,-430,27.56
37,conj_AB,cond_conj_AB,3,1,7,20,20,targ_class1,294,-469,29.43
37,conj_AB,cond_conj_AB,7,1,26,1,1,targ_class1,-322,198,4.34
37,conj_AB,cond_conj_AB,7,1,11,2,2,targ_class1,-236,-169,5.83
37,conj_AB,cond_conj_AB,7,1,9,3,3,targ_class1,-476,-214,7.23
37,conj_AB,cond_conj_AB,7,1,12,4,4,targ_class1,-61,-202,8.2
37,conj_AB,cond_conj_AB,7,1,4,5,5,targ_class1,-68,-381,9.03
37,conj_AB,cond_conj_AB,7,1,5,6,6,targ_class1,38,-442,9.97
37,conj_AB,cond_conj_AB,7,1,6,7,7,targ_class1,186,-388,10.8
37,conj_AB,cond_conj_AB,7,1,14,8,8,targ_class1,215,-256,11.57
37,conj_AB,cond_conj_AB,7,1,16,9,9,targ_class1,460,-207,12.63
37,conj_AB,cond_conj_AB,7,1,8,10,10,targ_class2,456,-444,13.37
37,conj_AB,cond_conj_AB,7,1,15,11,11,targ_class2,314,-233,14.73
37,conj_AB,cond_conj_AB,7,1,22,12,12,targ_class2,191,-37,15.5
37,conj_AB,cond_conj_AB,7,1,21,13,13,targ_class2,105,-4,16.68
37,conj_AB,cond_conj_AB,7,1,30,14,14,targ_class2,202,226,17.52
37,conj_AB,cond_conj_AB,7,1,28,15,15,targ_class2,-50,214,18.4
37,conj_AB,cond_conj_AB,7,1,36,16,16,targ_class2,-63,438,19.43
37,conj_AB,cond_conj_AB,7,1,35,17,17,targ_class2,-197,445,20.33
37,conj_AB,cond_conj_AB,7,1,18,18,18,targ_class2,-316,-2,21.37
37,conj_AB,cond_conj_AB,7,1,2,19,19,targ_class2,-362,-418,23.05
37,conj_AB,cond_conj_AB,7,1,40,20,20,targ_class1,456,418,25.38
37,conj_AB,cond_conj_AB,6,1,33,1,1,targ_class1,-493,440,1.7
37,conj_AB,cond_conj_AB,6,1,25,2,2,targ_class1,-448,225,2.47
37,conj_AB,cond_conj_AB,6,1,1,3,3,targ_class2,-452,-426,4.5
37,conj_AB,cond_conj_AB,6,1,2,4,4,targ_class2,-339,-436,5.73
37,conj_AB,cond_conj_AB,6,1,10,5,5,targ_class1,-312,-210,7.23
37,conj_AB,cond_conj_AB,6,1,35,6,6,targ_class2,-163,390,8.63
37,conj_AB,cond_conj_AB,6,1,38,7,7,targ_class2,169,432,9.53
37,conj_AB,cond_conj_AB,6,1,40,8,8,targ_class2,494,407,10.47
37,conj_AB,cond_conj_AB,6,1,29,9,9,targ_class2,75,196,11.6
37,conj_AB,cond_conj_AB,6,1,37,10,10,targ_class1,72,449,12.7
37,conj_AB,cond_conj_AB,6,1,31,11,11,targ_class2,357,198,14
37,conj_AB,cond_conj_AB,6,1,23,12,12,targ_class1,294,28,14.83
37,conj_AB,cond_conj_AB,6,1,22,13,13,targ_class2,216,-28,15.45
37,conj_AB,cond_conj_AB,6,1,24,14,14,targ_class2,469,-14,16.72
37,conj_AB,cond_conj_AB,6,1,14,15,15,targ_class1,226,-196,17.75
37,conj_AB,cond_conj_AB,6,1,13,16,16,targ_class1,88,-209,18.62
37,conj_AB,cond_conj_AB,6,1,7,17,17,targ_class1,339,-411,19.73
37,conj_AB,cond_conj_AB,6,1,8,18,18,targ_class1,451,-419,20.36
37,conj_AB,cond_conj_AB,6,1,21,19,19,targ_class1,82,-2,21.57
37,conj_AB,cond_conj_AB,6,1,12,20,20,targ_class2,-105,-231,23.06
