person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
9,practice,cond_prac,0,1,34,1,1,targ_class2,-317.0,420.0,6.44
9,practice,cond_prac,0,1,35,2,2,targ_class1,-171.0,398.0,7.44
9,practice,cond_prac,0,1,36,3,3,targ_class2,-44.0,421.0,8.44
9,practice,cond_prac,0,1,37,4,4,targ_class1,72.0,420.0,9.14
9,practice,cond_prac,0,1,39,5,5,targ_class2,343.0,411.0,10.37
9,practice,cond_prac,0,1,40,6,6,targ_class1,460.0,452.0,11.13
9,practice,cond_prac,0,1,31,7,7,targ_class1,337.0,216.0,13.2
9,practice,cond_prac,0,1,28,8,8,targ_class1,-41.0,260.0,14.43
9,practice,cond_prac,0,1,27,9,9,targ_class1,-216.0,230.0,15.8
9,practice,cond_prac,0,1,17,10,10,targ_class2,-442.0,2.0,18.4
9,practice,cond_prac,0,1,9,11,11,targ_class1,-516.0,-210.0,19.7
9,practice,cond_prac,0,1,10,12,12,targ_class2,-305.0,-213.0,21.4
9,practice,cond_prac,0,1,1,13,13,targ_class1,-461.0,-436.0,22.51
9,practice,cond_prac,0,1,2,14,14,targ_class2,-324.0,-409.0,23.3
9,practice,cond_prac,0,1,3,15,15,targ_class2,-179.0,-416.0,24.3
9,practice,cond_prac,0,1,8,16,16,targ_class1,462.0,-435.0,25.93
9,practice,cond_prac,0,1,15,17,17,targ_class1,324.0,-209.0,26.8
9,practice,cond_prac,0,1,16,18,18,targ_class2,436.0,-207.0,27.55
9,practice,cond_prac,0,1,24,19,19,targ_class2,441.0,15.0,29.61
9,practice,cond_prac,0,1,22,20,20,targ_class2,174.0,-23.0,30.66
9,conj_A,cond_conj_A,0,1,26,1,1,targ_class2,-326.0,227.0,7.2
9,conj_A,cond_conj_A,0,1,36,2,2,targ_class2,-55.0,424.0,8.63
9,conj_A,cond_conj_A,0,1,39,3,3,targ_class2,304.0,422.0,9.57
9,conj_A,cond_conj_A,0,1,29,4,4,targ_class2,77.0,187.0,10.53
9,conj_A,cond_conj_A,0,1,22,5,5,targ_class2,204.0,-2.0,11.4
9,conj_A,cond_conj_A,0,1,21,6,6,targ_class2,73.0,-10.0,12.0
9,conj_A,cond_conj_A,0,1,20,7,7,targ_class2,-70.0,-44.0,12.53
9,conj_A,cond_conj_A,0,1,19,8,8,targ_class2,-197.0,-26.0,13.43
9,conj_A,cond_conj_A,0,1,24,9,9,targ_class2,438.0,-5.0,14.83
9,conj_A,cond_conj_A,0,1,14,10,10,targ_class2,210.0,-237.0,15.67
9,conj_A,cond_conj_A,0,1,9,11,11,targ_class2,-446.0,-203.0,16.63
9,conj_A,cond_conj_A,0,1,2,12,12,targ_class2,-333.0,-415.0,18.9
9,conj_A,cond_conj_A,0,1,5,13,13,targ_class2,56.0,-437.0,20.03
9,conj_A,cond_conj_A,0,1,6,14,14,targ_class2,207.0,-426.0,20.66
9,conj_A,cond_conj_A,0,1,7,15,15,targ_class2,338.0,-427.0,21.31
