person,condition,trial,id,found,item_class,x,y,rt,trial_p
9,6,518,13,19,2,0.7104743083003953,0.4624505928853755,11.6,4
9,6,518,16,20,1,0.16106719367588934,0.6867588932806324,13,4
9,6,519,12,1,1,0.44565217391304346,0.45948616600790515,1.04,5
9,6,519,11,2,1,0.2618577075098814,0.4673913043478261,1.4,5
9,6,519,10,3,1,0.1324110671936759,0.45454545454545453,1.74,5
9,6,519,6,4,1,0.15711462450592886,0.2509881422924901,2.13,5
9,6,519,1,5,1,0.13438735177865613,0.06126482213438735,2.57,5
9,6,519,7,6,1,0.5375494071146245,0.21541501976284586,3.3,5
9,6,519,2,7,2,0.5375494071146245,0.022727272727272728,3.63,5
9,6,519,3,8,2,0.6561264822134387,0.018774703557312252,4,5
9,6,519,8,9,2,0.674901185770751,0.2707509881422925,4.37,5
9,6,519,4,10,1,0.782608695652174,0,4.97,5
9,6,519,5,11,1,0.8853754940711462,0.022727272727272728,5.33,5
9,6,519,9,12,1,0.8972332015810277,0.23122529644268774,5.7,5
9,6,519,14,13,1,0.8152173913043478,0.4624505928853755,6.2,5
9,6,519,13,14,1,0.66600790513834,0.4426877470355731,6.63,5
9,6,519,16,15,1,0.6758893280632411,0.6650197628458498,7.07,5
9,6,519,17,16,1,0.7796442687747036,0.6699604743083004,7.42,5
9,6,519,18,17,2,0.8774703557312253,0.6758893280632411,7.85,5
9,6,519,20,18,2,0.892292490118577,0.8824110671936759,8.25,5
9,6,519,19,19,1,0.25889328063241107,0.849802371541502,8.99,5
9,6,519,15,20,1,0,0.6650197628458498,9.57,5
9,6,520,9,1,1,0,0.44466403162055335,0.8,6
9,6,520,10,2,1,0.14031620553359683,0.4407114624505929,1.2,6
9,6,520,11,3,1,0.26383399209486164,0.4209486166007905,1.6,6
9,6,520,13,4,1,0.005928853754940711,0.6482213438735178,2.1,6
9,6,520,4,5,1,0.017786561264822136,0.25790513833992096,2.57,6
9,6,520,14,6,1,0.29051383399209485,0.6363636363636364,3.03,6
9,6,520,15,7,1,0.42292490118577075,0.6482213438735178,3.4,6
9,6,520,6,8,1,0.3942687747035573,0.2134387351778656,3.97,6
9,6,520,12,9,1,0.5464426877470355,0.45652173913043476,4.5,6
9,6,520,7,10,1,0.7954545454545454,0.22628458498023715,5.07,6
9,6,520,8,11,1,0.9486166007905138,0.20454545454545456,5.6,6
9,6,520,17,12,1,0.9278656126482213,0.6521739130434783,6.2,6
9,6,520,20,13,1,0.9229249011857708,0.8428853754940712,7.09,6
9,6,520,19,14,1,0.5187747035573123,0.8784584980237155,8,6
9,6,520,18,15,1,0.1551383399209486,0.8705533596837944,8.85,6
9,6,520,16,16,2,0.6531620553359684,0.658102766798419,9.97,6
9,6,520,5,17,2,0.16897233201581027,0.26679841897233203,10.8,6
9,6,520,1,18,2,0.41205533596837945,0,11.33,6
9,6,520,2,19,2,0.5681818181818182,0.042490118577075096,11.47,6
9,6,520,3,20,2,0.7114624505928854,0.012845849802371542,11.83,6
9,6,521,9,1,2,0.15612648221343872,0.4308300395256917,1.4,7
9,6,521,10,2,1,0.2648221343873518,0.44861660079051385,1.87,7
9,6,521,13,3,1,0,0.6284584980237155,2.44,7
9,6,521,4,4,1,0.01383399209486166,0.2519762845849802,2.97,7
9,6,521,5,5,1,0.43379446640316205,0.19861660079051383,3.5,7
9,6,521,11,6,1,0.532608695652174,0.44664031620553357,3.97,7
9,6,521,6,7,1,0.6739130434782609,0.23517786561264822,4.37,7
9,6,521,7,8,2,0.758893280632411,0.21146245059288538,4.8,7
9,6,521,12,9,1,0.8053359683794467,0.4614624505928854,5.3,7
9,6,521,8,10,1,0.9219367588932806,0.2025691699604743,5.87,7
9,6,521,3,11,1,0.8231225296442688,0.046442687747035576,6.37,7
9,6,521,2,12,1,0.5355731225296443,0.025691699604743084,7.1,7
9,6,521,1,13,1,0.28063241106719367,0,7.53,7
9,6,521,14,14,1,0.8112648221343873,0.6600790513833992,8.23,7
9,6,521,15,15,1,0.9209486166007905,0.6304347826086957,8.78,7
9,6,521,18,16,2,0.6571146245059288,0.866600790513834,9.4,7
9,6,521,19,17,2,0.8132411067193676,0.841897233201581,9.8,7
9,6,521,20,18,2,0.8952569169960475,0.8557312252964426,10.09,7
9,6,521,17,19,1,0.441699604743083,0.8814229249011858,10.77,7
9,6,521,16,20,1,0.33300395256917,0.8774703557312253,11.33,7
9,6,522,13,1,1,0.18379446640316205,0.6136363636363636,1.6,8
9,6,522,12,2,2,0.042490118577075096,0.6235177865612648,1.9,8
9,6,522,17,3,2,0.06126482213438735,0.8290513833992095,2.5,8
9,6,522,14,4,1,0.3616600790513834,0.6541501976284585,3.14,8
9,6,522,18,5,1,0.44466403162055335,0.8853754940711462,3.6,8
9,6,522,19,6,2,0.7272727272727273,0.8260869565217391,4.54,8
9,6,522,15,7,1,0.8191699604743083,0.6235177865612648,5.04,8
9,6,522,16,8,1,0.9535573122529645,0.6768774703557312,5.47,8
9,6,522,20,9,1,0.9901185770750988,0.8557312252964426,7.37,8
9,6,522,11,10,1,0.8507905138339921,0.4426877470355731,7.93,8
9,6,522,10,11,1,0.7579051383399209,0.4160079051383399,8.5,8
9,6,522,9,12,1,0.8478260869565217,0.19367588932806323,9,8
9,6,522,5,13,1,0.8557312252964426,0,9.43,8
9,6,522,6,14,1,0.9871541501976284,0.008893280632411068,9.9,8
9,6,522,4,15,1,0.6798418972332015,0.001976284584980237,10.6,8
9,6,522,8,16,1,0.5790513833992095,0.21640316205533597,11.33,8
9,6,522,2,17,2,0.19268774703557312,0,12.63,8
9,6,522,3,18,2,0.44960474308300397,0.01383399209486166,13.05,8
9,6,522,1,19,1,0.00691699604743083,0.022727272727272728,13.77,8
9,6,522,7,20,1,0,0.19861660079051383,14.62,8
9,6,523,13,1,1,0.004940711462450593,0.6571146245059288,1.14,9
9,6,523,9,2,1,0.18972332015810275,0.4624505928853755,1.77,9
9,6,523,8,3,1,0.06620553359683795,0.39920948616600793,2.33,9
9,6,523,17,4,1,0.08596837944664032,0.8557312252964426,2.9,9
9,6,523,18,5,1,0.2015810276679842,0.83399209486166,3.27,9
9,6,523,20,6,1,0.8428853754940712,0.857707509881423,3.9,9
9,6,523,14,7,1,0.5780632411067194,0.6432806324110671,4.5,9
9,6,523,15,8,1,0.7104743083003953,0.6630434782608695,4.87,9
9,6,523,11,9,1,0.6867588932806324,0.43774703557312256,5.4,9
9,6,523,12,10,1,0.8152173913043478,0.424901185770751,5.77,9
9,6,523,6,11,1,0.8280632411067194,0.23616600790513834,6.23,9
9,6,523,7,12,1,0.9792490118577075,0.23715415019762845,6.73,9
9,6,523,16,13,2,0.941699604743083,0.6225296442687747,7.7,9
9,6,523,5,14,1,0.5454545454545454,0.23616600790513834,8.88,9
9,6,523,2,15,1,0.3310276679841897,0,10.48,9
9,6,523,1,16,1,0.21146245059288538,0.005928853754940711,10.98,9
9,6,523,4,17,2,0.16205533596837945,0.1976284584980237,11.5,9
9,6,523,3,18,2,0,0.24011857707509882,12.12,9
9,6,523,10,19,2,0.28952569169960474,0.4505928853754941,12.67,9
9,6,523,19,20,2,0.29446640316205536,0.8725296442687747,13.23,9
9,6,524,13,1,1,0.3942687747035573,0.4041501976284585,0.77,10
9,6,524,8,2,1,0.39920948616600793,0.18379446640316205,1.2,10
9,6,524,9,3,1,0.5187747035573123,0.16304347826086957,1.37,10
9,6,524,3,4,1,0.4268774703557312,9.881422924901185e-4,1.77,10
9,6,524,7,5,1,0.30632411067193677,0.18774703557312253,2.23,10
9,6,524,6,6,1,0.12648221343873517,0.20553359683794467,2.4,10
9,6,524,5,7,1,0.021739130434782608,0.18972332015810275,2.57,10
9,6,524,4,8,1,0.6610671936758893,0.012845849802371542,3.27,10
9,6,524,11,9,1,0.7865612648221344,0.16996047430830039,3.77,10
9,6,524,17,10,1,0.03260869565217391,0.8349802371541502,5.3,10
9,6,524,15,11,1,0.037549407114624504,0.6195652173913043,5.77,10
9,6,524,18,12,1,0.3824110671936759,0.8162055335968379,6.3,10
9,6,524,16,13,1,0.5622529644268774,0.6195652173913043,6.87,10
9,6,524,19,14,1,0.6432806324110671,0.8310276679841897,7.35,10
9,6,524,20,15,1,0.7648221343873518,0.8596837944664032,7.93,10
9,6,524,14,16,2,0.8893280632411067,0.391304347826087,8.83,10
9,6,524,10,17,2,0.6432806324110671,0.21047430830039526,9.45,10
9,6,524,12,18,2,0.17786561264822134,0.4209486166007905,10.22,10
9,6,524,2,19,2,0.1442687747035573,0.018774703557312252,10.48,10
9,6,524,1,20,2,0,0,10.78,10
10,1,525,11,1,1,0.9436758893280632,0.4268774703557312,2.13,1
10,1,525,7,2,1,0.5098814229249012,0.25296442687747034,2.97,1
10,1,525,10,3,1,0.3814229249011858,0.44367588932806323,3.68,1
10,1,525,8,4,1,0.16699604743083005,0.43478260869565216,4.18,1
10,1,525,3,5,1,0.424901185770751,0.025691699604743084,5.23,1
10,1,525,4,6,2,0.8527667984189723,9.881422924901185e-4,5.92,1
10,1,525,5,7,2,0.9071146245059288,0.015810276679841896,6.17,1
10,1,525,2,8,2,0.16403162055335968,0,6.95,1
10,1,525,1,9,2,0.05039525691699605,0.03359683794466403,7.38,1
10,1,525,6,10,2,0.14130434782608695,0.22035573122529645,7.98,1
10,1,525,13,11,2,0.1274703557312253,0.6304347826086957,9.33,1
10,1,525,9,12,2,0.2845849802371542,0.4515810276679842,9.93,1
10,1,525,12,13,2,0,0.6373517786561265,10.43,1
10,1,525,16,14,2,0.2816205533596838,0.8656126482213439,11.1,1
10,1,525,17,15,2,0.40118577075098816,0.8962450592885376,11.53,1
10,1,525,18,16,2,0.5217391304347826,0.8537549407114624,11.88,1
10,1,525,19,17,2,0.6413043478260869,0.849802371541502,12.27,1
10,1,525,20,18,2,0.8162055335968379,0.8616600790513834,12.7,1
10,1,525,14,19,2,0.6798418972332015,0.674901185770751,13.18,1
10,1,525,15,20,2,0.9278656126482213,0.6531620553359684,13.8,1
10,1,526,9,1,2,0.27865612648221344,0.4644268774703557,2.82,2
10,1,526,12,2,2,0.2717391304347826,0.6926877470355731,3.39,2
10,1,526,17,3,1,0.2658102766798419,0.8883399209486166,3.99,2
10,1,526,16,4,1,0.009881422924901186,0.8784584980237155,4.55,2
10,1,526,11,5,2,0.03162055335968379,0.6442687747035574,5.09,2
10,1,526,8,6,2,0.11462450592885376,0.4160079051383399,5.75,2
10,1,526,6,7,2,0.13142292490118576,0.2875494071146245,6.1,2
10,1,526,20,8,2,0.6887351778656127,0.9041501976284585,8.35,2
10,1,526,19,9,2,0.5247035573122529,0.8685770750988142,8.94,2
10,1,526,18,10,2,0.391304347826087,0.8735177865612648,9.47,2
10,1,526,13,11,1,0.43873517786561267,0.6482213438735178,10.64,2
10,1,526,7,12,1,0.8932806324110671,0.24308300395256918,11.32,2
10,1,526,5,13,1,0.5405138339920948,0.020750988142292492,12.58,2
10,1,526,10,14,2,0.8132411067193676,0.4357707509881423,13.8,2
10,1,526,14,15,2,0.8112648221343873,0.6679841897233202,14.38,2
10,1,526,15,16,2,0.9397233201581028,0.6403162055335968,14.98,2
10,1,526,4,17,2,0.40118577075098816,0.02865612648221344,15.83,2
10,1,526,3,18,2,0.26679841897233203,0.021739130434782608,16.3,2
10,1,526,2,19,2,0.1600790513833992,0,16.66,2
10,1,526,1,20,2,0,0.020750988142292492,17.32,2
10,1,527,20,1,1,0.924901185770751,0.8606719367588933,1.8,3
10,1,527,17,2,2,0.6452569169960475,0.6630434782608695,2.6,3
10,1,527,13,3,2,0.6571146245059288,0.44861660079051385,3.19,3
10,1,527,8,4,2,0.766798418972332,0.22035573122529645,3.68,3
10,1,527,9,5,2,0.9110671936758893,0.20948616600790515,4.44,3
10,1,527,4,6,2,0.8260869565217391,0.042490118577075096,5.03,3
10,1,527,5,7,2,0.9476284584980237,0.03359683794466403,5.42,3
10,1,527,12,8,2,0.5247035573122529,0.4318181818181818,6.03,3
10,1,527,16,9,2,0.4160079051383399,0.6669960474308301,6.5,3
10,1,527,19,10,1,0.3942687747035573,0.8527667984189723,6.94,3
10,1,527,18,11,1,0.2341897233201581,0.8389328063241107,7.45,3
10,1,527,15,12,2,0.2509881422924901,0.6413043478260869,7.9,3
10,1,527,14,13,2,0.03359683794466403,0.6413043478260869,8.42,3
10,1,527,10,14,2,0,0.46047430830039526,8.97,3
10,1,527,11,15,2,0.12549407114624506,0.4367588932806324,9.42,3
10,1,527,2,16,1,0.5395256916996047,0,10.75,3
10,1,527,3,17,1,0.658102766798419,0.007905138339920948,11.62,3
10,1,527,1,18,2,0.2648221343873518,0.05138339920948617,14.1,3
10,1,527,7,19,2,0.2707509881422925,0.22134387351778656,14.67,3
10,1,527,6,20,2,0.15711462450592886,0.22035573122529645,15.03,3
10,1,528,20,1,1,0.6640316205533597,0.8784584980237155,1.54,4
10,1,528,17,2,1,0.2865612648221344,0.8764822134387352,2.35,4
10,1,528,12,3,1,0.2845849802371542,0.6403162055335968,2.92,4
10,1,528,8,4,1,0.16897233201581027,0.4367588932806324,3.49,4
10,1,528,9,5,1,0.9199604743083004,0.4644268774703557,5.34,4
10,1,528,6,6,2,0.9189723320158103,0.2549407114624506,6.22,4
10,1,528,5,7,2,0.8023715415019763,0.2450592885375494,7.03,4
10,1,528,13,8,2,0.75,0.66600790513834,7.65,4
10,1,528,14,9,2,0.9476284584980237,0.6324110671936759,8.05,4
10,1,528,18,10,2,0.391304347826087,0.8557312252964426,9.02,4
10,1,528,19,11,2,0.5474308300395256,0.8636363636363636,9.52,4
10,1,528,16,12,2,0.14130434782608695,0.8507905138339921,10.15,4
10,1,528,15,13,2,0.043478260869565216,0.8725296442687747,10.68,4
10,1,528,11,14,2,0.17193675889328064,0.66600790513834,11.28,4
10,1,528,10,15,2,0.024703557312252964,0.6047430830039525,11.92,4
10,1,528,7,16,2,0,0.45454545454545453,12.77,4
10,1,528,1,17,2,0.03260869565217391,0.02865612648221344,14.25,4
10,1,528,2,18,2,0.1432806324110672,0.01383399209486166,14.87,4
10,1,528,4,19,2,0.6669960474308301,0.025691699604743084,16.23,4
10,1,528,3,20,2,0.25691699604743085,0,16.76,4
10,1,529,14,1,1,0.7974308300395256,0.6511857707509882,1.92,5
10,1,529,9,2,1,0.29150197628458496,0.45553359683794464,2.75,5
10,1,529,8,3,1,0.15316205533596838,0.41007905138339923,3.27,5
10,1,529,2,4,1,0.4160079051383399,0,5.47,5
10,1,529,6,5,1,0.274703557312253,0.21541501976284586,6.37,5
10,1,529,5,6,2,0.13043478260869565,0.22233201581027667,6.8,5
10,1,529,4,7,2,0,0.20553359683794467,7.83,5
10,1,529,1,8,2,0.2727272727272727,0.001976284584980237,8.38,5
10,1,529,3,9,2,0.5503952569169961,0.04841897233201581,8.93,5
10,1,529,7,10,2,0.9515810276679841,0.208498023715415,9.75,5
10,1,529,10,11,2,0.4357707509881423,0.4505928853754941,10.45,5
10,1,529,12,12,2,0.4150197628458498,0.6353754940711462,10.95,5
10,1,529,13,13,2,0.6709486166007905,0.658102766798419,11.42,5
10,1,529,15,14,2,0.932806324110672,0.6205533596837944,11.9,5
10,1,529,20,15,2,0.91600790513834,0.8695652173913043,12.47,5
10,1,529,19,16,2,0.7786561264822134,0.8399209486166008,13.02,5
10,1,529,18,17,2,0.5118577075098815,0.8883399209486166,13.75,5
10,1,529,17,18,2,0.3784584980237154,0.8428853754940712,14.28,5
10,1,529,16,19,2,0.1373517786561265,0.8448616600790514,15.05,5
10,1,529,11,20,2,0.03557312252964427,0.607707509881423,15.85,5
10,1,530,19,1,1,0.658102766798419,0.8448616600790514,2.99,6
10,1,530,13,2,1,0.7440711462450593,0.4515810276679842,3.63,6
10,1,530,11,3,1,0.5444664031620553,0.4673913043478261,4.18,6
10,1,530,12,4,2,0.6314229249011858,0.44664031620553357,4.68,6
10,1,530,10,5,2,0.40019762845849804,0.4624505928853755,5.2,6
10,1,530,8,6,2,0.49604743083003955,0.2183794466403162,5.8,6
10,1,530,5,7,1,0.883399209486166,0.02766798418972332,6.55,6
10,1,530,4,8,2,0.6590909090909091,0,7.15,6
10,1,530,9,9,2,0.8903162055335968,0.25,7.78,6
10,1,530,16,10,2,0.6778656126482213,0.6966403162055336,8.45,6
10,1,530,20,11,2,0.9071146245059288,0.8814229249011858,9.22,6
10,1,530,18,12,2,0.3715415019762846,0.8715415019762845,10.2,6
10,1,530,17,13,2,0.2341897233201581,0.8764822134387352,10.98,6
10,1,530,15,14,2,0.1007905138339921,0.6610671936758893,11.5,6
10,1,530,14,15,2,0.044466403162055336,0.66600790513834,11.8,6
10,1,530,7,16,2,0.2509881422924901,0.23122529644268774,12.7,6
10,1,530,6,17,2,0.003952569169960474,0.22727272727272727,13.35,6
10,1,530,1,18,1,0,0.020750988142292492,14.38,6
10,1,530,2,19,2,0.25,0.0266798418972332,14.95,6
10,1,530,3,20,2,0.41007905138339923,0.021739130434782608,15.63,6
10,1,531,19,1,1,0.516798418972332,0.8962450592885376,2.29,7
10,1,531,6,2,1,0.13043478260869565,0.23715415019762845,3.57,7
10,1,531,7,3,1,0.23221343873517786,0.21146245059288538,4.4,7
10,1,531,1,4,1,0,0,5.07,7
10,1,531,2,5,1,0.6086956521739131,0.00691699604743083,6.27,7
10,1,531,3,6,2,0.7964426877470355,0.02766798418972332,6.85,7
10,1,531,9,7,2,0.8013833992094862,0.20059288537549408,7.38,7
10,1,531,12,8,2,0.9308300395256917,0.4841897233201581,8.95,7
10,1,531,17,9,2,0.9466403162055336,0.6432806324110671,9.32,7
10,1,531,20,10,2,0.9071146245059288,0.8695652173913043,9.85,7
10,1,531,16,11,2,0.7628458498023716,0.6956521739130435,10.49,7
10,1,531,15,12,2,0.6739130434782609,0.6492094861660079,11.05,7
10,1,531,14,13,2,0.43379446640316205,0.6630434782608695,11.79,7
10,1,531,18,14,2,0.30335968379446643,0.8260869565217391,12.37,7
10,1,531,13,15,2,0.25,0.6640316205533597,13.04,7
10,1,531,10,16,2,0.23715415019762845,0.46047430830039526,13.65,7
10,1,531,11,17,2,0.4160079051383399,0.41699604743083,14.68,7
10,1,531,8,18,2,0.3942687747035573,0.2658102766798419,15.12,7
10,1,531,4,19,2,0.9219367588932806,0.025691699604743084,16.78,7
10,1,531,5,20,2,0.009881422924901186,0.25296442687747034,18.26,7
10,1,532,19,1,1,0.7045454545454546,0.8517786561264822,1.72,8
10,1,532,20,2,1,0.9683794466403162,0.841897233201581,2.27,8
10,1,532,2,3,1,0.2855731225296443,0,4.4,8
10,1,532,4,4,1,0.5563241106719368,0.007905138339920948,5.17,8
10,1,532,5,5,2,0.6847826086956522,0.004940711462450593,5.75,8
10,1,532,8,6,2,0.6541501976284585,0.191699604743083,6.28,8
10,1,532,7,7,2,0.4298418972332016,0.2381422924901186,6.92,8
10,1,532,3,8,2,0.40217391304347827,0.018774703557312252,7.58,8
10,1,532,6,9,2,0.13636363636363635,0.208498023715415,8.12,8
10,1,532,1,10,2,0,0.022727272727272728,8.55,8
10,1,532,10,11,2,0.19466403162055335,0.4209486166007905,9.45,8
10,1,532,16,12,2,0.30632411067193677,0.6136363636363636,10.22,8
10,1,532,15,13,1,0.15316205533596838,0.6689723320158103,10.85,8
10,1,532,13,14,2,0.9703557312252964,0.42292490118577075,12.1,8
10,1,532,12,15,2,0.8349802371541502,0.4051383399209486,12.72,8
10,1,532,9,16,2,0.9298418972332015,0.21936758893280633,13.27,8
10,1,532,11,17,2,0.5830039525691699,0.42391304347826086,13.87,8
10,1,532,14,18,2,0.04940711462450593,0.66600790513834,14.77,8
10,1,532,17,19,2,0.03260869565217391,0.8725296442687747,15.52,8
10,1,532,18,20,2,0.4189723320158103,0.8488142292490118,16.23,8
10,1,533,9,1,1,0.9120553359683794,0.24703557312252963,1.47,9
10,1,533,5,2,1,0.9011857707509882,0.039525691699604744,2.05,9
10,1,533,4,3,2,0.7875494071146245,0.03162055335968379,2.67,9
10,1,533,8,4,2,0.6551383399209486,0.23023715415019763,3.32,9
10,1,533,3,5,1,0.5247035573122529,0,4.22,9
10,1,533,1,6,2,0.14723320158102768,0.037549407114624504,5,9
10,1,533,2,7,2,0.2776679841897233,0.008893280632411068,5.33,9
10,1,533,7,8,2,0.1324110671936759,0.20652173913043478,5.97,9
10,1,533,6,9,2,0.06620553359683795,0.23122529644268774,6.25,9
10,1,533,10,10,2,0,0.44565217391304346,6.65,9
10,1,533,13,11,2,0.038537549407114624,0.650197628458498,7.29,9
10,1,533,17,12,2,0.020750988142292492,0.8606719367588933,8.05,9
10,1,533,18,13,2,0.11857707509881422,0.8626482213438735,8.44,9
10,1,533,11,14,1,0.15810276679841898,0.47035573122529645,9.02,9
10,1,533,12,15,2,0.40019762845849804,0.4426877470355731,9.82,9
10,1,533,14,16,2,0.5148221343873518,0.6986166007905138,10.23,9
10,1,533,19,17,1,0.6600790513833992,0.8843873517786561,10.82,9
10,1,533,15,18,2,0.7816205533596838,0.6403162055335968,11.42,9
10,1,533,16,19,2,0.924901185770751,0.6452569169960475,11.9,9
10,1,533,20,20,2,0.9337944664031621,0.8883399209486166,12.45,9
10,1,534,20,1,1,0.8112648221343873,0.8675889328063241,1.45,10
10,1,534,15,2,1,0.6403162055335968,0.6304347826086957,2.14,10
10,1,534,14,3,1,0.5059288537549407,0.6393280632411067,2.74,10
10,1,534,11,4,1,0,0.6808300395256917,3.57,10
10,1,534,8,5,1,0.2658102766798419,0.3883399209486166,4.24,10
10,1,534,6,6,2,0.8221343873517787,0.2183794466403162,5.93,10
10,1,534,7,7,2,0.9031620553359684,0.233201581027668,6.3,10
10,1,534,10,8,2,0.9318181818181818,0.466403162055336,6.84,10
10,1,534,19,9,2,0.6650197628458498,0.8567193675889329,7.57,10
10,1,534,18,10,2,0.39822134387351776,0.8903162055335968,8.05,10
10,1,534,17,11,2,0.14525691699604742,0.8636363636363636,8.9,10
10,1,534,16,12,2,0.0266798418972332,0.892292490118577,9.62,10
10,1,534,12,13,2,0.1551383399209486,0.650197628458498,10.25,10
10,1,534,13,14,2,0.2707509881422925,0.6541501976284585,10.72,10
10,1,534,9,15,2,0.5385375494071146,0.4397233201581028,11.3,10
10,1,534,5,16,2,0.4871541501976285,0.23221343873517786,11.88,10
10,1,534,4,17,2,0.1432806324110672,0.23715415019762845,12.48,10
10,1,534,3,18,2,0.02766798418972332,0.2124505928853755,12.98,10
10,1,534,2,19,2,0.5424901185770751,0.024703557312252964,13.75,10
10,1,534,1,20,2,0.43280632411067194,0,14.42,10
10,2,535,12,1,1,0.7124505928853755,0.39031620553359686,1.17,1
10,2,535,11,2,1,0.616600790513834,0.4090909090909091,1.68,1
10,2,535,10,3,1,0.5009881422924901,0.42391304347826086,2.09,1
10,2,535,16,4,1,0.6729249011857708,0.6175889328063241,2.59,1
10,2,535,18,5,1,0.8379446640316206,0.6442687747035574,2.97,1
10,2,535,15,6,1,0.25,0.633399209486166,3.69,1
10,2,535,19,7,1,0.11363636363636363,0.8982213438735178,4.39,1
10,2,535,14,8,1,0.09881422924901186,0.6086956521739131,5.22,1
10,2,535,9,9,1,0.2648221343873518,0.41798418972332013,5.85,1
10,2,535,8,10,1,0.7529644268774703,0.2134387351778656,6.62,1
10,2,535,7,11,2,0.6037549407114624,0.21047430830039526,6.93,1
10,2,535,3,12,2,0.6403162055335968,0.03260869565217391,7.53,1
10,2,535,4,13,2,0.8982213438735178,0,8.13,1
10,2,535,1,14,2,0.09782608695652174,0.040513833992094864,8.85,1
10,2,535,2,15,2,0.25592885375494073,0.043478260869565216,9.23,1
10,2,535,6,16,2,0.22233201581027667,0.21047430830039526,9.62,1
10,2,535,5,17,2,0,0.2341897233201581,10.2,1
10,2,535,17,18,2,0.7559288537549407,0.6353754940711462,10.97,1
10,2,535,13,19,2,0.8705533596837944,0.40019762845849804,11.63,1
10,2,535,20,20,2,0.616600790513834,0.8725296442687747,12.3,1
10,2,536,11,1,1,0.4268774703557312,0.45948616600790515,0.78,2
10,2,536,12,2,1,0.5484189723320159,0.4535573122529644,1.12,2
10,2,536,7,3,1,0.5573122529644269,0.2519762845849802,1.65,2
10,2,536,5,4,1,0.2628458498023715,0.30434782608695654,2.18,2
10,2,536,6,5,2,0.3804347826086957,0.22826086956521738,2.6,2
10,2,536,8,6,2,0.6590909090909091,0.23715415019762845,3.03,2
10,2,536,9,7,1,0.9426877470355731,0.25691699604743085,3.5,2
10,2,536,13,8,1,0.8003952569169961,0.45849802371541504,4.13,2
10,2,536,19,9,1,0.7747035573122529,0.8774703557312253,4.85,2
10,2,536,18,10,1,0.5276679841897233,0.8507905138339921,5.49,2
10,2,536,1,11,1,0.0029644268774703555,0,6.93,2
10,2,536,10,12,2,0.041501976284584984,0.4367588932806324,7.6,2
10,2,536,16,13,2,0,0.9031620553359684,8.3,2
10,2,536,17,14,2,0.2598814229249012,0.8596837944664032,9.08,2
10,2,536,14,15,2,0.2776679841897233,0.6492094861660079,9.62,2
10,2,536,15,16,2,0.41106719367588934,0.6551383399209486,9.95,2
10,2,536,4,17,2,0.9071146245059288,0.0691699604743083,11.32,2
10,2,536,3,18,2,0.775691699604743,0.08201581027667984,11.87,2
10,2,536,20,19,2,0.8873517786561265,0.8745059288537549,12.73,2
10,2,536,2,20,1,0.39920948616600793,0.024703557312252964,14.81,2
10,2,537,19,1,1,0.7608695652173914,0.8893280632411067,1.5,3
10,2,537,20,2,1,0.8764822134387352,0.8952569169960475,1.86,3
10,2,537,16,3,2,0.908102766798419,0.6442687747035574,2.3,3
10,2,537,12,4,2,0.7707509881422925,0.4990118577075099,2.87,3
10,2,537,11,5,2,0.642292490118577,0.4733201581027668,3.42,3
10,2,537,18,6,2,0.5108695652173914,0.8873517786561265,4.12,3
10,2,537,13,7,1,0.11857707509881422,0.6729249011857708,5.09,3
10,2,537,15,8,1,0.36264822134387353,0.6758893280632411,5.74,3
10,2,537,10,9,1,0.5138339920948617,0.4644268774703557,6.3,3
10,2,537,9,10,1,0.25296442687747034,0.4407114624505929,7.03,3
10,2,537,8,11,1,0.005928853754940711,0.4644268774703557,7.55,3
10,2,537,6,12,1,0,0.23715415019762845,8.27,3
10,2,537,7,13,1,0.116600790513834,0.24802371541501977,8.73,3
10,2,537,14,14,2,0.2440711462450593,0.6403162055335968,9.58,3
10,2,537,17,15,2,0.09683794466403162,0.8814229249011858,10.05,3
10,2,537,1,16,1,0.13438735177865613,0.041501976284584984,10.82,3
10,2,537,2,17,2,0.33992094861660077,0.011857707509881422,11.23,3
10,2,537,3,18,2,0.4891304347826087,0,11.88,3
10,2,537,4,19,2,0.6492094861660079,0.03359683794466403,12.42,3
10,2,537,5,20,2,0.7490118577075099,0.039525691699604744,13.03,3
10,2,538,13,1,1,0.40711462450592883,0.532608695652174,0.85,4
10,2,538,12,2,1,0.274703557312253,0.4634387351778656,1.5,4
10,2,538,11,3,1,0.16897233201581027,0.45948616600790515,1.87,4
10,2,538,14,4,1,0.022727272727272728,0.6847826086956522,2.38,4
10,2,538,18,5,1,0.4160079051383399,0.9041501976284585,3.55,4
10,2,538,20,6,1,0.8913043478260869,0.9130434782608695,4.22,4
10,2,538,9,7,1,0.8942687747035574,0.29347826086956524,4.8,4
10,2,538,8,8,1,0.6600790513833992,0.283596837944664,5.22,4
10,2,538,5,9,1,0.8972332015810277,0.08102766798418973,5.78,4
10,2,538,2,10,1,0.37648221343873517,0.08300395256916997,6.65,4
10,2,538,3,11,2,0.5395256916996047,0.036561264822134384,7.12,4
10,2,538,4,12,2,0.7559288537549407,0,7.75,4
10,2,538,16,13,2,0.7677865612648221,0.7282608695652174,8.45,4
10,2,538,19,14,2,0.8003952569169961,0.9051383399209486,8.85,4
10,2,538,15,15,2,0.41106719367588934,0.6956521739130435,9.48,4
10,2,538,7,16,2,0.38438735177865613,0.2628458498023715,10.02,4
