person,condition,trial,id,item_class,x,y,trial_p
1,1,2,15,2,0.3942687747035573,0.6314229249011858,2
1,1,2,16,2,0.541501976284585,0.6294466403162056,2
1,1,2,17,1,0.7519762845849802,0.6541501976284585,2
1,1,2,18,2,0.9199604743083004,0.642292490118577,2
1,1,2,19,2,0.05632411067193676,0.8735177865612648,2
1,1,2,20,2,0.6531620553359684,0.8754940711462451,2
1,1,3,1,2,0.19960474308300397,0.041501976284584984,3
1,1,3,2,2,0.3577075098814229,0,3
1,1,3,3,2,0.383399209486166,0.04940711462450593,3
1,1,3,4,1,0.5879446640316206,9.881422924901185e-4,3
1,1,3,5,2,0.817193675889328,0.001976284584980237,3
1,1,3,6,2,0.17885375494071146,0.233201581027668,3
1,1,3,7,1,0.2984189723320158,0.2134387351778656,3
1,1,3,8,1,0.4535573122529644,0.20355731225296442,3
1,1,3,9,2,0.9565217391304348,0.2648221343873518,3
1,1,3,10,2,0.17687747035573123,0.44861660079051385,3
1,1,3,11,1,0.8448616600790514,0.43379446640316205,3
1,1,3,12,2,0,0.6600790513833992,3
1,1,3,13,2,0.4150197628458498,0.6492094861660079,3
1,1,3,14,1,0.5642292490118577,0.6758893280632411,3
1,1,3,15,2,0.6867588932806324,0.6363636363636364,3
1,1,3,16,2,0.7954545454545454,0.6729249011857708,3
1,1,3,17,2,0.007905138339920948,0.8586956521739131,3
1,1,3,18,2,0.2075098814229249,0.8883399209486166,3
1,1,3,19,2,0.3191699604743083,0.8774703557312253,3
1,1,3,20,2,0.6837944664031621,0.8646245059288538,3
1,1,4,1,1,0.001976284584980237,0.00691699604743083,4
1,1,4,2,1,0.6175889328063241,0,4
1,1,4,3,1,0.9169960474308301,0.005928853754940711,4
1,1,4,4,2,0.1225296442687747,0.20948616600790515,4
1,1,4,5,2,0.41205533596837945,0.22035573122529645,4
1,1,4,6,1,0.6739130434782609,0.2015810276679842,4
1,1,4,7,2,0.7806324110671937,0.24703557312252963,4
1,1,4,8,2,0.9199604743083004,0.2549407114624506,4
1,1,4,9,2,0.03260869565217391,0.39920948616600793,4
1,1,4,10,2,0.2756916996047431,0.42193675889328064,4
1,1,4,11,2,0.6294466403162056,0.4189723320158103,4
1,1,4,12,2,0.7944664031620553,0.4367588932806324,4
1,1,4,13,1,0.9337944664031621,0.4258893280632411,4
1,1,4,14,2,0,0.6373517786561265,4
1,1,4,15,2,0.29446640316205536,0.6620553359683794,4
1,1,4,16,2,0.799407114624506,0.6264822134387352,4
1,1,4,17,2,0.09288537549407115,0.8695652173913043,4
1,1,4,18,2,0.40711462450592883,0.8438735177865613,4
1,1,4,19,2,0.5009881422924901,0.8428853754940712,4
1,1,4,20,2,0.7796442687747036,0.8557312252964426,4
1,1,5,1,2,0.040513833992094864,0,5
1,1,5,2,2,0.40019762845849804,0.044466403162055336,5
1,1,5,3,2,0.525691699604743,0.05237154150197629,5
1,1,5,4,2,0.674901185770751,0.03557312252964427,5
1,1,5,5,1,0,0.22035573122529645,5
1,1,5,6,1,0.26778656126482214,0.2727272727272727,5
1,1,5,7,2,0.5375494071146245,0.2134387351778656,5
1,1,5,8,2,0.2756916996047431,0.43873517786561267,5
1,1,5,9,1,0.508893280632411,0.4150197628458498,5
1,1,5,10,2,0.6324110671936759,0.4515810276679842,5
1,1,5,11,2,0.7974308300395256,0.4624505928853755,5
1,1,5,12,2,0.9476284584980237,0.4980237154150198,5
1,1,5,13,2,0.5247035573122529,0.6541501976284585,5
1,1,5,14,2,0.633399209486166,0.6590909090909091,5
1,1,5,15,1,0.9031620553359684,0.658102766798419,5
1,1,5,16,2,0.0266798418972332,0.8873517786561265,5
1,1,5,17,2,0.1482213438735178,0.8725296442687747,5
1,1,5,18,2,0.2628458498023715,0.8636363636363636,5
1,1,5,19,2,0.8043478260869565,0.8725296442687747,5
1,1,5,20,1,0.9051383399209486,0.866600790513834,5
1,1,6,1,2,0.017786561264822136,0.03359683794466403,6
1,1,6,2,1,0.25889328063241107,0.037549407114624504,6
1,1,6,3,2,0.3794466403162055,0,6
1,1,6,4,2,0.7885375494071146,0.043478260869565216,6
1,1,6,5,2,0.024703557312252964,0.2855731225296443,6
1,1,6,6,1,0.31126482213438733,0.2816205533596838,6
1,1,6,7,2,0.16699604743083005,0.49308300395256915,6
1,1,6,8,2,0.5316205533596838,0.47134387351778656,6
1,1,6,9,2,0,0.6531620553359684,6
1,1,6,10,2,0.1492094861660079,0.6719367588932806,6
1,1,6,11,1,0.2608695652173913,0.700592885375494,6
1,1,6,12,2,0.4061264822134387,0.6887351778656127,6
1,1,6,13,2,0.5424901185770751,0.674901185770751,6
1,1,6,14,2,0.6373517786561265,0.6778656126482213,6
1,1,6,15,2,0.8992094861660079,0.6887351778656127,6
1,1,6,16,2,0.2509881422924901,0.8685770750988142,6
1,1,6,17,1,0.525691699604743,0.8992094861660079,6
1,1,6,18,2,0.6986166007905138,0.8735177865612648,6
1,1,6,19,2,0.799407114624506,0.8804347826086957,6
1,1,6,20,1,0.932806324110672,0.8804347826086957,6
1,1,7,1,2,0.023715415019762844,0.011857707509881422,7
1,1,7,2,2,0.6739130434782609,0.001976284584980237,7
1,1,7,3,2,0.8893280632411067,0,7
1,1,7,4,1,0.5217391304347826,0.22134387351778656,7
1,1,7,5,1,0.808300395256917,0.23221343873517786,7
1,1,7,6,2,0.9140316205533597,0.2519762845849802,7
1,1,7,7,2,0.0266798418972332,0.4308300395256917,7
1,1,7,8,2,0.1373517786561265,0.4160079051383399,7
1,1,7,9,1,0.2855731225296443,0.42292490118577075,7
1,1,7,10,2,0.42193675889328064,0.4614624505928854,7
1,1,7,11,2,0.5464426877470355,0.424901185770751,7
1,1,7,12,2,0.682806324110672,0.4278656126482213,7
1,1,7,13,1,0.30237154150197626,0.6926877470355731,7
1,1,7,14,2,0.40019762845849804,0.6709486166007905,7
1,1,7,15,2,0.5138339920948617,0.6679841897233202,7
1,1,7,16,2,0.6590909090909091,0.6521739130434783,7
1,1,7,17,2,0.7875494071146245,0.6482213438735178,7
1,1,7,18,2,0,0.8488142292490118,7
1,1,7,19,2,0.38636363636363635,0.8626482213438735,7
1,1,7,20,1,0.6699604743083004,0.8804347826086957,7
1,1,8,1,1,0.1383399209486166,0,8
1,1,8,2,2,0.6600790513833992,0.040513833992094864,8
1,1,8,3,2,0.791501976284585,0.05039525691699605,8
1,1,8,4,2,0.010869565217391304,0.23616600790513834,8
1,1,8,5,2,0.6304347826086957,0.24604743083003952,8
1,1,8,6,2,0.11462450592885376,0.44367588932806323,8
1,1,8,7,1,0.22727272727272727,0.4278656126482213,8
1,1,8,8,2,0.3922924901185771,0.4743083003952569,8
1,1,8,9,2,0.9090909090909091,0.44762845849802374,8
1,1,8,10,2,0.22924901185770752,0.6600790513833992,8
1,1,8,11,2,0.40711462450592883,0.6571146245059288,8
1,1,8,12,1,0.642292490118577,0.6897233201581028,8
1,1,8,13,2,0.782608695652174,0.6650197628458498,8
1,1,8,14,1,0.8883399209486166,0.6432806324110671,8
1,1,8,15,2,0,0.8359683794466403,8
1,1,8,16,2,0.23715415019762845,0.8715415019762845,8
1,1,8,17,2,0.3814229249011858,0.9150197628458498,8
1,1,8,18,2,0.4772727272727273,0.9051383399209486,8
1,1,8,19,2,0.7559288537549407,0.8784584980237155,8
1,1,8,20,1,0.866600790513834,0.8814229249011858,8
1,1,9,1,1,0.04940711462450593,0.001976284584980237,9
1,1,9,2,2,0.13537549407114624,0.016798418972332016,9
1,1,9,3,2,0.2776679841897233,0,9
1,1,9,4,2,0.558300395256917,0.012845849802371542,9
1,1,9,5,2,0.8221343873517787,0,9
1,1,9,6,2,0.16205533596837945,0.22826086956521738,9
1,1,9,7,1,0.4308300395256917,0.23221343873517786,9
1,1,9,8,2,0.8142292490118577,0.22628458498023715,9
1,1,9,9,2,0,0.43379446640316205,9
1,1,9,10,2,0.32707509881422925,0.4426877470355731,9
1,1,9,11,2,0.5355731225296443,0.4278656126482213,9
1,1,9,12,1,0.6788537549407114,0.3794466403162055,9
1,1,9,13,2,0.2885375494071146,0.642292490118577,9
1,1,9,14,2,0.5602766798418972,0.6254940711462451,9
1,1,9,15,1,0.6926877470355731,0.6442687747035574,9
1,1,9,16,2,0.8092885375494071,0.6067193675889329,9
1,1,9,17,1,0.9150197628458498,0.674901185770751,9
1,1,9,18,2,0.308300395256917,0.8399209486166008,9
1,1,9,19,2,0.4644268774703557,0.8725296442687747,9
1,1,9,20,2,0.5523715415019763,0.8330039525691699,9
1,1,10,1,1,0,0.0266798418972332,10
1,1,10,2,2,0.09683794466403162,0.024703557312252964,10
1,1,10,3,2,0.391304347826087,0,10
1,1,10,4,2,0.782608695652174,0.00691699604743083,10
1,1,10,5,2,0.2608695652173913,0.2341897233201581,10
1,1,10,6,2,0.40810276679841895,0.2490118577075099,10
1,1,10,7,1,0.5513833992094862,0.22826086956521738,10
1,1,10,8,2,0.633399209486166,0.18972332015810275,10
1,1,10,9,2,0.029644268774703556,0.43478260869565216,10
1,1,10,10,2,0.24703557312252963,0.4535573122529644,10
1,1,10,11,2,0.6462450592885376,0.4634387351778656,10
1,1,10,12,1,0.7737154150197628,0.4268774703557312,10
1,1,10,13,1,0.9179841897233202,0.43280632411067194,10
1,1,10,14,2,0.03162055335968379,0.6541501976284585,10
1,1,10,15,2,0.38537549407114624,0.6432806324110671,10
1,1,10,16,1,0.799407114624506,0.6571146245059288,10
1,1,10,17,2,0.1482213438735178,0.8310276679841897,10
1,1,10,18,2,0.38537549407114624,0.8745059288537549,10
1,1,10,19,2,0.5138339920948617,0.8586956521739131,10
1,1,10,20,2,0.8320158102766798,0.8537549407114624,10
1,2,11,1,2,0.15612648221343872,0.011857707509881422,1
1,2,11,2,1,0.39920948616600793,0.025691699604743084,1
1,2,11,3,1,0.5286561264822134,0.023715415019762844,1
1,2,11,4,2,0.7766798418972332,0.010869565217391304,1
1,2,11,5,1,0.8972332015810277,0,1
1,2,11,6,1,0.010869565217391304,0.20454545454545456,1
1,2,11,7,2,0.4199604743083004,0.2381422924901186,1
1,2,11,8,1,0.7835968379446641,0.21739130434782608,1
1,2,11,9,2,0.9090909090909091,0.22727272727272727,1
1,2,11,10,2,0,0.41798418972332013,1
1,2,11,11,1,0.9397233201581028,0.40019762845849804,1
1,2,11,12,1,0.1432806324110672,0.6373517786561265,1
1,2,11,13,1,0.30138339920948615,0.691699604743083,1
1,2,11,14,2,0.41205533596837945,0.6324110671936759,1
1,2,11,15,2,0.7747035573122529,0.6264822134387352,1
1,2,11,16,2,0.04743083003952569,0.8349802371541502,1
1,2,11,17,1,0.16798418972332016,0.8231225296442688,1
1,2,11,18,2,0.41106719367588934,0.8527667984189723,1
1,2,11,19,2,0.5662055335968379,0.892292490118577,1
1,2,11,20,1,0.642292490118577,0.8715415019762845,1
1,2,12,1,2,0.041501976284584984,0.021739130434782608,2
1,2,12,2,2,0.2766798418972332,0.022727272727272728,2
1,2,12,3,2,0.567193675889328,0,2
1,2,12,4,2,0.03260869565217391,0.24110671936758893,2
1,2,12,5,1,0.3883399209486166,0.2440711462450593,2
1,2,12,6,1,0.5365612648221344,0.24802371541501977,2
1,2,12,7,2,0.9407114624505929,0.21442687747035574,2
1,2,12,8,2,0,0.4535573122529644,2
1,2,12,9,1,0.2994071146245059,0.4209486166007905,2
1,2,12,10,2,0.3942687747035573,0.43873517786561267,2
1,2,12,11,1,0.5276679841897233,0.4407114624505929,2
1,2,12,12,1,0.691699604743083,0.466403162055336,2
1,2,12,13,1,0.7934782608695652,0.41106719367588934,2
1,2,12,14,1,0.9179841897233202,0.43478260869565216,2
1,2,12,15,2,0.1551383399209486,0.6719367588932806,2
1,2,12,16,2,0.29051383399209485,0.6729249011857708,2
1,2,12,17,2,0.4397233201581028,0.6403162055335968,2
1,2,12,18,1,0.9229249011857708,0.6561264822134387,2
1,2,12,19,1,0.15217391304347827,0.8675889328063241,2
1,2,12,20,1,0.8023715415019763,0.8488142292490118,2
1,2,13,1,1,0.12845849802371542,0.03458498023715415,3
1,2,13,2,1,0.5335968379446641,0.02766798418972332,3
1,2,13,3,1,0.700592885375494,0,3
1,2,13,4,2,0.8201581027667985,0.03162055335968379,3
1,2,13,5,2,0.9446640316205533,0.015810276679841896,3
1,2,13,6,2,0.023715415019762844,0.2519762845849802,3
1,2,13,7,2,0.18379446640316205,0.2391304347826087,3
1,2,13,8,2,0.26679841897233203,0.22035573122529645,3
1,2,13,9,1,0.41304347826086957,0.2707509881422925,3
1,2,13,10,1,0.6907114624505929,0.25296442687747034,3
1,2,13,11,2,0.39624505928853754,0.4515810276679842,3
1,2,13,12,1,0.5553359683794467,0.4634387351778656,3
1,2,13,13,2,0.6768774703557312,0.4673913043478261,3
1,2,13,14,1,0.8053359683794467,0.4535573122529644,3
1,2,13,15,2,0,0.6590909090909091,3
1,2,13,16,2,0.2707509881422925,0.682806324110672,3
1,2,13,17,1,0.5543478260869565,0.658102766798419,3
1,2,13,18,2,0.7984189723320159,0.6521739130434783,3
1,2,13,19,1,0.29051383399209485,0.8903162055335968,3
1,2,13,20,1,0.6818181818181818,0.8626482213438735,3
1,2,14,1,1,0.040513833992094864,0.05434782608695652,4
1,2,14,2,1,0.09782608695652174,0.07707509881422925,4
1,2,14,3,2,0.27964426877470355,0.04743083003952569,4
1,2,14,4,2,0.6373517786561265,0.010869565217391304,4
1,2,14,5,1,0.8112648221343873,0,4
1,2,14,6,1,0,0.23122529644268774,4
1,2,14,7,2,0.2509881422924901,0.25790513833992096,4
1,2,14,8,2,0.49604743083003955,0.22924901185770752,4
1,2,14,9,2,0.791501976284585,0.24110671936758893,4
1,2,14,10,1,0.23221343873517786,0.4723320158102767,4
1,2,14,11,1,0.42193675889328064,0.45849802371541504,4
1,2,14,12,2,0.5227272727272727,0.4990118577075099,4
1,2,14,13,1,0.6571146245059288,0.4061264822134387,4
1,2,14,14,1,0.7865612648221344,0.4525691699604743,4
1,2,14,15,2,0.9051383399209486,0.4209486166007905,4
1,2,14,16,2,0.7984189723320159,0.6640316205533597,4
1,2,14,17,2,0.014822134387351778,0.9051383399209486,4
1,2,14,18,2,0.12944664031620554,0.8211462450592886,4
1,2,14,19,1,0.6729249011857708,0.8774703557312253,4
1,2,14,20,1,0.7638339920948617,0.892292490118577,4
1,2,15,1,1,0.015810276679841896,0.03458498023715415,5
1,2,15,2,2,0.4061264822134387,0.040513833992094864,5
1,2,15,3,1,0.7687747035573123,0.008893280632411068,5
1,2,15,4,1,0.8814229249011858,0,5
1,2,15,5,2,0.40810276679841895,0.23715415019762845,5
1,2,15,6,2,0.8112648221343873,0.24802371541501977,5
1,2,15,7,1,0,0.44367588932806323,5
1,2,15,8,2,0.14624505928853754,0.43873517786561267,5
1,2,15,9,2,0.2608695652173913,0.43379446640316205,5
1,2,15,10,2,0.6521739130434783,0.44565217391304346,5
1,2,15,11,1,0.7944664031620553,0.4357707509881423,5
1,2,15,12,1,0.14624505928853754,0.6462450592885376,5
1,2,15,13,2,0.41304347826086957,0.6561264822134387,5
1,2,15,14,1,0.4980237154150198,0.6837944664031621,5
1,2,15,15,2,0.6926877470355731,0.6521739130434783,5
1,2,15,16,1,0.17094861660079053,0.900197628458498,5
1,2,15,17,1,0.2816205533596838,0.8507905138339921,5
1,2,15,18,1,0.532608695652174,0.8567193675889329,5
1,2,15,19,2,0.7776679841897233,0.8389328063241107,5
1,2,15,20,2,0.9090909090909091,0.892292490118577,5
1,2,16,1,1,0,0.015810276679841896,6
1,2,16,2,1,0.25296442687747034,0.001976284584980237,6
1,2,16,3,1,0.3675889328063241,0,6
1,2,16,4,2,0.5108695652173914,0.014822134387351778,6
1,2,16,5,2,0.14525691699604742,0.21442687747035574,6
1,2,16,6,1,0.39822134387351776,0.2490118577075099,6
1,2,16,7,1,0.5049407114624506,0.22529644268774704,6
1,2,16,8,1,0.599802371541502,0.24308300395256918,6
1,2,16,9,2,0.9071146245059288,0.25,6
1,2,16,10,1,0.038537549407114624,0.41798418972332013,6
1,2,16,11,1,0.11956521739130435,0.4772727272727273,6
1,2,16,12,2,0.4505928853754941,0.40019762845849804,6
1,2,16,13,2,0.8992094861660079,0.4268774703557312,6
1,2,16,14,2,0.2598814229249012,0.6472332015810277,6
1,2,16,15,2,0.5108695652173914,0.6393280632411067,6
1,2,16,16,1,0.9239130434782609,0.6245059288537549,6
1,2,16,17,2,0.04841897233201581,0.8458498023715415,6
1,2,16,18,1,0.1600790513833992,0.8735177865612648,6
1,2,16,19,2,0.26976284584980237,0.8547430830039525,6
1,2,16,20,2,0.8725296442687747,0.841897233201581,6
1,2,17,1,2,0,0.022727272727272728,7
1,2,17,2,2,0.2974308300395257,0.0691699604743083,7
1,2,17,3,1,0.3784584980237154,0.022727272727272728,7
1,2,17,4,1,0.6284584980237155,0.06620553359683795,7
1,2,17,5,2,0.7865612648221344,0,7
1,2,17,6,1,0.8962450592885376,0.015810276679841896,7
1,2,17,7,2,0.2440711462450593,0.24604743083003952,7
1,2,17,8,2,0.6482213438735178,0.2391304347826087,7
1,2,17,9,2,0.038537549407114624,0.4397233201581028,7
1,2,17,10,2,0.6185770750988142,0.44960474308300397,7
1,2,17,11,2,0.7579051383399209,0.46047430830039526,7
1,2,17,12,1,0.06719367588932806,0.6719367588932806,7
1,2,17,13,2,0.11857707509881422,0.6492094861660079,7
1,2,17,14,2,0.2490118577075099,0.6492094861660079,7
1,2,17,15,1,0.6245059288537549,0.6541501976284585,7
1,2,17,16,1,0.010869565217391304,0.8488142292490118,7
1,2,17,17,1,0.25691699604743085,0.8646245059288538,7
1,2,17,18,1,0.4031620553359684,0.8814229249011858,7
1,2,17,19,1,0.6630434782608695,0.8764822134387352,7
1,2,17,20,1,0.8794466403162056,0.8745059288537549,7
1,2,18,1,2,0.037549407114624504,0.05632411067193676,8
1,2,18,2,2,0.2924901185770751,0.021739130434782608,8
1,2,18,3,2,0.5108695652173914,0,8
1,2,18,4,1,0.9347826086956522,0.016798418972332016,8
1,2,18,5,1,0,0.21047430830039526,8
1,2,18,6,2,0.2707509881422925,0.2717391304347826,8
1,2,18,7,1,0.5148221343873518,0.24802371541501977,8
1,2,18,8,2,0.7816205533596838,0.2628458498023715,8
1,2,18,9,1,0.05434782608695652,0.4782608695652174,8
1,2,18,10,1,0.39031620553359686,0.4673913043478261,8
1,2,18,11,2,0.5434782608695652,0.48122529644268774,8
1,2,18,12,1,0.6521739130434783,0.4851778656126482,8
1,2,18,13,2,0.9298418972332015,0.44762845849802374,8
1,2,18,14,1,0.1373517786561265,0.6600790513833992,8
1,2,18,15,1,0.27964426877470355,0.674901185770751,8
1,2,18,16,2,0.3952569169960474,0.6679841897233202,8
1,2,18,17,2,0.5316205533596838,0.6768774703557312,8
1,2,18,18,2,0.9199604743083004,0.7055335968379447,8
1,2,18,19,1,0.5227272727272727,0.8488142292490118,8
1,2,18,20,1,0.6452569169960475,0.8863636363636364,8
1,2,19,1,2,0.14031620553359683,0,9
1,2,19,2,1,0.2756916996047431,0.041501976284584984,9
1,2,19,3,2,0.4189723320158103,0.020750988142292492,9
1,2,19,4,2,0.8023715415019763,0.037549407114624504,9
1,2,19,5,2,0.003952569169960474,0.25790513833992096,9
1,2,19,6,1,0.7905138339920948,0.2608695652173913,9
1,2,19,7,1,0.941699604743083,0.2381422924901186,9
1,2,19,8,2,0.018774703557312252,0.4515810276679842,9
1,2,19,9,2,0.1600790513833992,0.4723320158102767,9
1,2,19,10,1,0.3932806324110672,0.48221343873517786,9
1,2,19,11,2,0.5197628458498024,0.43280632411067194,9
1,2,19,12,1,0.6709486166007905,0.4505928853754941,9
1,2,19,13,1,0.9525691699604744,0.45948616600790515,9
1,2,19,14,1,0,0.6353754940711462,9
1,2,19,15,2,0.11956521739130435,0.6887351778656127,9
1,2,19,16,1,0.5503952569169961,0.6936758893280632,9
1,2,19,17,2,0.924901185770751,0.674901185770751,9
1,2,19,18,2,0.15217391304347827,0.8913043478260869,9
1,2,19,19,1,0.6551383399209486,0.8636363636363636,9
1,2,19,20,1,0.8112648221343873,0.8656126482213439,9
1,2,20,1,1,0.02865612648221344,0.041501976284584984,10
1,2,20,2,2,0.10474308300395258,0.024703557312252964,10
1,2,20,3,1,0.25691699604743085,0.03359683794466403,10
1,2,20,4,1,0.5316205533596838,0.022727272727272728,10
1,2,20,5,2,0.6432806324110671,0,10
1,2,20,6,1,0.15217391304347827,0.2391304347826087,10
1,2,20,7,2,0.4140316205533597,0.233201581027668,10
1,2,20,8,1,0.5128458498023716,0.23122529644268774,10
1,2,20,9,1,0.8735177865612648,0.25395256916996045,10
1,2,20,10,1,0,0.4268774703557312,10
1,2,20,11,2,0.2608695652173913,0.44664031620553357,10
1,2,20,12,2,0.908102766798419,0.44861660079051385,10
1,2,20,13,2,0.015810276679841896,0.6600790513833992,10
1,2,20,14,2,0.1225296442687747,0.6739130434782609,10
1,2,20,15,2,0.2341897233201581,0.6926877470355731,10
1,2,20,16,1,0.5237154150197628,0.6610671936758893,10
1,2,20,17,1,0.8003952569169961,0.6976284584980237,10
1,2,20,18,1,0.9258893280632411,0.6304347826086957,10
1,2,20,19,2,0.1432806324110672,0.8853754940711462,10
1,2,20,20,2,0.6630434782608695,0.8675889328063241,10
1,3,21,1,1,0,0,1
1,3,21,2,1,0.1590909090909091,0.008893280632411068,1
1,3,21,3,1,0.30632411067193677,0.008893280632411068,1
1,3,21,4,1,0.4090909090909091,0.05138339920948617,1
1,3,21,5,1,0.9664031620553359,0.011857707509881422,1
1,3,21,6,2,0.030632411067193676,0.2075098814229249,1
1,3,21,7,2,0.16699604743083005,0.2490118577075099,1
1,3,21,8,1,0.8013833992094862,0.2183794466403162,1
1,3,21,9,1,0.18181818181818182,0.4308300395256917,1
1,3,21,10,1,0.45454545454545453,0.40118577075098816,1
1,3,21,11,1,0.5721343873517787,0.43280632411067194,1
1,3,21,12,2,0.6768774703557312,0.4397233201581028,1
1,3,21,13,1,0.8231225296442688,0.43478260869565216,1
1,3,21,14,2,0.9407114624505929,0.45849802371541504,1
1,3,21,15,1,0.042490118577075096,0.6768774703557312,1
1,3,21,16,1,0.1432806324110672,0.6650197628458498,1
1,3,21,17,1,0.6976284584980237,0.6600790513833992,1
1,3,21,18,1,0.8409090909090909,0.6541501976284585,1
1,3,21,19,2,0.9772727272727273,0.6640316205533597,1
1,3,21,20,1,0.808300395256917,0.8656126482213439,1
1,3,22,1,1,0.005928853754940711,9.881422924901185e-4,2
1,3,22,2,1,0.3794466403162055,0.05533596837944664,2
1,3,22,3,1,0.6403162055335968,0.004940711462450593,2
1,3,22,4,1,0.9347826086956522,0,2
1,3,22,5,1,0.2885375494071146,0.20652173913043478,2
1,3,22,6,1,0.6067193675889329,0.23122529644268774,2
1,3,22,7,1,0.7747035573122529,0.21541501976284586,2
1,3,22,8,1,0.9209486166007905,0.2134387351778656,2
1,3,22,9,2,0.12845849802371542,0.42391304347826086,2
1,3,22,10,1,0.2776679841897233,0.424901185770751,2
1,3,22,11,1,0.5237154150197628,0.4209486166007905,2
1,3,22,12,1,0.7806324110671937,0.43379446640316205,2
1,3,22,13,2,0,0.6432806324110671,2
1,3,22,14,1,0.17786561264822134,0.6413043478260869,2
1,3,22,15,1,0.39624505928853754,0.6393280632411067,2
1,3,22,16,2,0.6235177865612648,0.5938735177865613,2
1,3,22,17,1,0.1383399209486166,0.8468379446640316,2
1,3,22,18,1,0.6264822134387352,0.8656126482213439,2
1,3,22,19,2,0.7638339920948617,0.8794466403162056,2
1,3,22,20,2,0.9298418972332015,0.8260869565217391,2
1,3,23,1,2,0.12845849802371542,0.039525691699604744,3
1,3,23,2,1,0.2391304347826087,0.045454545454545456,3
1,3,23,3,1,0.5059288537549407,0,3
1,3,23,4,2,0.6215415019762845,0.046442687747035576,3
1,3,23,5,1,0.7460474308300395,0.039525691699604744,3
1,3,23,6,1,0.1590909090909091,0.2075098814229249,3
1,3,23,7,1,0.26383399209486164,0.2648221343873518,3
1,3,23,8,1,0.3774703557312253,0.29347826086956524,3
1,3,23,9,1,0.5128458498023716,0.22233201581027667,3
1,3,23,10,1,0.6551383399209486,0.2549407114624506,3
1,3,23,11,1,0.9229249011857708,0.26877470355731226,3
1,3,23,12,1,0.1432806324110672,0.4041501976284585,3
1,3,23,13,1,0.4901185770750988,0.424901185770751,3
1,3,23,14,1,0.6294466403162056,0.45652173913043476,3
1,3,23,15,1,0.9011857707509882,0.4614624505928854,3
1,3,23,16,2,0,0.6699604743083004,3
1,3,23,17,1,0.383399209486166,0.6877470355731226,3
1,3,23,18,1,0.15711462450592886,0.857707509881423,3
1,3,23,19,2,0.2924901185770751,0.8675889328063241,3
1,3,23,20,2,0.6432806324110671,0.8656126482213439,3
1,3,24,1,1,0,0.001976284584980237,4
1,3,24,2,2,0.1600790513833992,0.003952569169960474,4
1,3,24,3,1,0.3181818181818182,0,4
1,3,24,4,1,0.8043478260869565,0.03359683794466403,4
1,3,24,5,2,0.9150197628458498,0.010869565217391304,4
1,3,24,6,1,0.005928853754940711,0.23221343873517786,4
1,3,24,7,1,0.4950592885375494,0.21442687747035574,4
1,3,24,8,1,0.7816205533596838,0.2134387351778656,4
1,3,24,9,2,0.9258893280632411,0.21640316205533597,4
1,3,24,10,1,0.10770750988142293,0.4258893280632411,4
1,3,24,11,1,0.2737154150197628,0.4258893280632411,4
1,3,24,12,1,0.37648221343873517,0.4743083003952569,4
1,3,24,13,1,0.5306324110671937,0.4426877470355731,4
1,3,24,14,1,0.883399209486166,0.4515810276679842,4
1,3,24,15,1,0.27865612648221344,0.6482213438735178,4
1,3,24,16,1,0.40711462450592883,0.6304347826086957,4
1,3,24,17,2,0.7885375494071146,0.6492094861660079,4
1,3,24,18,1,0.283596837944664,0.8586956521739131,4
1,3,24,19,2,0.4258893280632411,0.8527667984189723,4
