person,block,condition,trial,attempt,id,item_class,x,y
11,practice,cond_prac,0,1,1,targ_class1,-489,-442
11,practice,cond_prac,0,1,2,targ_class2,-322,-438
11,practice,cond_prac,0,1,3,targ_class2,-208,-441
11,practice,cond_prac,0,1,4,targ_class1,-96,-409
11,practice,cond_prac,0,1,5,targ_class2,40,-433
11,practice,cond_prac,0,1,6,targ_class2,184,-396
11,practice,cond_prac,0,1,7,targ_class1,319,-447
11,practice,cond_prac,0,1,8,targ_class2,443,-451
11,practice,cond_prac,0,1,9,dist_class2,-442,-219
11,practice,cond_prac,0,1,10,targ_class1,-305,-214
11,practice,cond_prac,0,1,11,dist_class1,-239,-159
11,practice,cond_prac,0,1,12,dist_class1,-50,-201
11,practice,cond_prac,0,1,13,dist_class1,86,-254
11,practice,cond_prac,0,1,14,dist_class1,175,-213
11,practice,cond_prac,0,1,15,dist_class1,334,-192
11,practice,cond_prac,0,1,16,dist_class2,429,-218
11,practice,cond_prac,0,1,17,dist_class2,-445,6
11,practice,cond_prac,0,1,18,targ_class2,-301,9
11,practice,cond_prac,0,1,19,dist_class1,-210,-2
11,practice,cond_prac,0,1,20,dist_class1,-100,-22
11,practice,cond_prac,0,1,21,targ_class1,66,19
11,practice,cond_prac,0,1,22,dist_class2,202,7
11,practice,cond_prac,0,1,23,targ_class1,333,-17
11,practice,cond_prac,0,1,24,dist_class2,431,4
11,practice,cond_prac,0,1,25,dist_class2,-463,173
11,practice,cond_prac,0,1,26,targ_class2,-353,191
11,practice,cond_prac,0,1,27,dist_class2,-196,228
11,practice,cond_prac,0,1,28,dist_class2,-90,220
11,practice,cond_prac,0,1,29,dist_class1,67,219
11,practice,cond_prac,0,1,30,dist_class2,168,195
11,practice,cond_prac,0,1,31,dist_class1,328,212
11,practice,cond_prac,0,1,32,targ_class1,510,225
11,practice,cond_prac,0,1,33,targ_class2,-461,403
11,practice,cond_prac,0,1,34,targ_class1,-313,456
11,practice,cond_prac,0,1,35,targ_class1,-164,440
11,practice,cond_prac,0,1,36,dist_class1,-64,450
11,practice,cond_prac,0,1,37,targ_class1,65,447
11,practice,cond_prac,0,1,38,targ_class2,174,402
11,practice,cond_prac,0,1,39,targ_class2,333,438
11,practice,cond_prac,0,1,40,dist_class2,452,406
11,conj_B,cond_conj_B,6,1,1,dist_class1,-482,-413
11,conj_B,cond_conj_B,6,1,2,targ_class2,-297,-428
11,conj_B,cond_conj_B,6,1,3,targ_class1,-181,-432
11,conj_B,cond_conj_B,6,1,4,targ_class1,-81,-446
11,conj_B,cond_conj_B,6,1,5,dist_class1,84,-450
11,conj_B,cond_conj_B,6,1,6,targ_class1,189,-411
11,conj_B,cond_conj_B,6,1,7,dist_class2,357,-478
11,conj_B,cond_conj_B,6,1,8,targ_class2,471,-450
11,conj_B,cond_conj_B,6,1,9,targ_class2,-473,-180
11,conj_B,cond_conj_B,6,1,10,dist_class1,-331,-199
11,conj_B,cond_conj_B,6,1,11,targ_class1,-184,-212
11,conj_B,cond_conj_B,6,1,12,targ_class1,-61,-206
11,conj_B,cond_conj_B,6,1,13,targ_class1,25,-242
11,conj_B,cond_conj_B,6,1,14,dist_class2,182,-246
11,conj_B,cond_conj_B,6,1,15,dist_class2,326,-214
11,conj_B,cond_conj_B,6,1,16,targ_class1,477,-230
11,conj_B,cond_conj_B,6,1,17,targ_class2,-426,21
11,conj_B,cond_conj_B,6,1,18,targ_class1,-326,11
