trialNo,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y,p21_x,p21_y,p22_x,p22_y,p23_x,p23_y,p24_x,p24_y,p25_x,p25_y,p26_x,p26_y,p27_x,p27_y,p28_x,p28_y,p29_x,p29_y,p30_x,p30_y,p31_x,p31_y,p32_x,p32_y,p33_x,p33_y,p34_x,p34_y,p35_x,p35_y,p36_x,p36_y,p37_x,p37_y,p38_x,p38_y,p39_x,p39_y,p40_x,p40_y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,mouse_2.started,polygon_example7.started,polygon_example8.started,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,instructions_text_2.started,mouse_3.started,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,polygon.started,polygon_2.started,polygon_3.started,polygon_4.started,polygon_5.started,polygon_6.started,polygon_7.started,polygon_8.started,polygon_9.started,polygon_10.started,polygon_11.started,polygon_12.started,polygon_13.started,polygon_14.started,polygon_15.started,polygon_16.started,polygon_17.started,polygon_18.started,polygon_19.started,polygon_20.started,polygon_21.started,polygon_22.started,polygon_23.started,polygon_24.started,polygon_25.started,polygon_26.started,polygon_27.started,polygon_28.started,polygon_29.started,polygon_30.started,polygon_31.started,polygon_32.started,polygon_33.started,polygon_34.started,polygon_35.started,polygon_36.started,polygon_37.started,polygon_38.started,polygon_39.started,polygon_40.started,mouse.started,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback_text_2.started,feedback_text.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.258653500000946,5.3099996875971556e-05,27.258653500000946,27.258653500000946,[-0.11388888888888889],[-0.012962962962962963],[1],[0],[0],[1.7219001000048593],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,2023-04-03_12h30.20.624,foraging_expt_polygons_hard_A,2022.2.4,60.08005064653945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.98279999999795,3.7999998312443495e-05,-0.11666666666666667,-0.014814814814814815,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,2023-04-03_12h30.20.624,foraging_expt_polygons_hard_A,2022.2.4,60.08005064653945,
15,0.1,-0.2,0.2,-0.2,0,0.4,-0.2,0.2,-0.3,-0.2,-0.3,0,0.3,-0.4,0.3,0.2,-0.1,-0.2,0,-0.4,-0.1,-0.4,0.3,0,0.1,0.4,0.1,0.2,-0.2,0.4,-0.1,0.4,-0.2,-0.4,-0.3,-0.4,-0.4,-0.4,0.1,0,0.3,-0.2,0.1,-0.4,-0.4,0,-0.2,0,0.2,0.4,-0.4,0.2,-0.1,0.2,0.2,-0.4,-0.3,0.2,0.3,0.4,-0.1,0,0.2,0.2,-0.4,-0.2,0,0.2,0,0,0,-0.2,0.2,0,-0.2,-0.2,-0.4,0.4,-0.3,0.4,0,0,0,14,,,,,,,,,,,,,,,,,,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,29.99260300002061,0.1564659000141546,[ 0.08669923 -0.15093411],[ 0.19123417 -0.18344624],[-0.00800262  0.35919002],[-0.20235493  0.20821172],[-0.28463907 -0.2051532 ],[-0.28772821 -0.04568832],[ 0.31767676 -0.44351454],[0.28460304 0.15523349],[-0.0829474  -0.16263047],[ 0.01394287 -0.39218144],[-0.10454008 -0.37563129],[0.29088717 0.02220926],[0.08337231 0.41806115],[0.08139339 0.19200087],[-0.21383853  0.41942055],[-0.08561507  0.44948944],[-0.19440114 -0.44553153],[-0.29111511 -0.35252801],[-0.41750005 -0.39081409],[ 0.08254893 -0.02488219],[ 0.29383695 -0.20266771],[ 0.09861885 -0.4393267 ],[-0.406598    0.04964863],[-0.19021483  0.01936794],[0.1947621  0.41118243],[-0.41103288  0.22872194],[-0.10675694  0.22529142],[ 0.19469024 -0.38581047],[-0.29835794  0.21902702],[0.28797549 0.38461131],[-0.11196291  0.04062344],[0.20465718 0.19090914],[-0.38989687 -0.15015664],[0.00685664 0.17142815],[-0.00311135  0.02070355],[-0.011695   -0.21645285],[ 0.19543567 -0.03188667],[-0.19175778 -0.2020412 ],[-0.39587262  0.36262454],[-0.28588516  0.41406855],"[-0.21388888888888888, -0.2037037037037037, 0.08796296296296297, -0.009259259259259259, 0.09722222222222222, 0.29259259259259257, 0.28888888888888886, 0.08333333333333333, -0.2722222222222222, -0.28703703703703703, -0.08055555555555556, 0.09074074074074075, 0.2111111111111111, 0.19166666666666668]","[0.4074074074074074, 0.21388888888888888, 0.19166666666666668, 0.35185185185185186, 0.42407407407407405, 0.1425925925925926, 0.021296296296296296, -0.028703703703703703, -0.040740740740740744, -0.21851851851851853, -0.1574074074074074, -0.15648148148148147, -0.19166666666666668, -0.16574074074074074]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.531605199968908, 3.6447711999644525, 5.442521699995268, 7.799752299964894, 8.654886199976318, 10.33646179997595, 11.273979699995834, 13.22475209995173, 13.971659799979534, 14.650531199993566, 16.37389039999107, 16.89430210000137, 17.552712499978952, 18.249813199974597]","['polygon_15', 'polygon_4', 'polygon_14', 'polygon_3', 'polygon_13', 'polygon_8', 'polygon_12', 'polygon_20', 'polygon_6', 'polygon_5', 'polygon_9', 'polygon', 'polygon_2']",49.85830239998177,49.85830239998177,006,2023-04-03_12h30.20.624,foraging_expt_polygons_hard_A,2022.2.4,60.08005064653945,
31,0.3,0.4,-0.4,-0.4,0.2,0,0.2,0.4,-0.3,-0.2,-0.1,-0.2,-0.4,0.2,0.3,0.2,0,0.4,0.3,-0.4,-0.4,0.4,0.1,0.2,-0.4,0,-0.3,-0.4,0.1,0.4,-0.3,0,-0.1,0,0.3,-0.2,-0.2,0.4,0,0,-0.1,0.4,-0.1,-0.4,0.2,-0.2,-0.2,0,-0.2,-0.2,0,-0.4,-0.2,0.2,0,0.2,0.2,0.2,0.1,0,0.2,-0.4,-0.3,0.4,-0.1,0.2,-0.4,-0.2,-0.2,-0.4,0,-0.2,0.1,-0.2,-0.3,0.2,0.1,-0.4,0.3,0,0,1,1,30,,,,,,,,,,,,,,,,,,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,51.92333540000254,0.050024199998006225,[0.30851282 0.41857352],[-0.41873022 -0.38858127],[ 0.18851905 -0.04131061],[0.19392878 0.41158641],[-0.30166454 -0.19952714],[-0.11260658 -0.20617696],[-0.38293197  0.16021418],[0.29767398 0.24792744],[0.01390616 0.44357165],[ 0.30209252 -0.3718577 ],[-0.38966922  0.40867071],[0.08367418 0.19353962],[-0.38883235  0.02529742],[-0.29702704 -0.42627856],[0.09842279 0.43210408],[-0.29004184 -0.01845557],[-0.10556732 -0.04704538],[ 0.30530521 -0.1817817 ],[-0.20508476  0.40653439],[ 0.00291344 -0.0306269 ],[-0.1004941   0.42528227],[-0.09282688 -0.37797642],[ 0.21300095 -0.1710176 ],[-0.20121214  0.03251528],[-0.20215102 -0.16167996],[ 0.00860689 -0.44516859],[-0.20788965  0.15369311],[0.00496287 0.23678363],[0.19414926 0.21408673],[0.09805317 0.01824139],[ 0.18896803 -0.42929148],[-0.31925102  0.38418665],[-0.08762186  0.17012065],[-0.40616006 -0.21356779],[-0.19534357 -0.41424486],[ 0.0128677  -0.20925931],[ 0.10736704 -0.24485658],[-0.30102475  0.24532874],[ 0.106715   -0.44234308],[0.28310047 0.00861509],"[-0.39814814814814814, -0.21388888888888888, 0.008333333333333333, 0.11851851851851852, 0.08611111111111111, 0.18518518518518517, 0.31666666666666665, 0.29907407407407405, 0.07592592592592592, -0.37962962962962965, -0.3925925925925926, 0.18518518518518517, -0.006481481481481481, -0.09907407407407408, -0.31203703703703706, -0.125, 0.3101851851851852, -0.30462962962962964, -0.4351851851851852]","[0.40925925925925927, 0.412962962962963, 0.44722222222222224, 0.4444444444444444, 0.42407407407407405, 0.4064814814814815, 0.42314814814814816, 0.24351851851851852, 0.18703703703703703, 0.15092592592592594, 0.020370370370370372, -0.041666666666666664, -0.021296296296296296, -0.053703703703703705, -0.2101851851851852, -0.2074074074074074, -0.37407407407407406, -0.425, -0.3861111111111111]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.6242524000117555, 2.1274897000403143, 3.482866400037892, 3.826116100011859, 4.314332400041167, 4.734330300008878, 5.2619165000505745, 6.139024300035089, 7.137851800012868, 8.81182030000491, 9.661016300029587, 11.19131380005274, 12.183612900029402, 12.581720100017264, 13.827184900001157, 14.3270575000206, 16.45446300000185, 18.20822660002159, 18.731723200005945]","['polygon_11', 'polygon_19', 'polygon_9', 'polygon_15', 'polygon_4', 'polygon', 'polygon_8', 'polygon_12', 'polygon_7', 'polygon_13', 'polygon_3', 'polygon_20', 'polygon_17', 'polygon_5', 'polygon_6', 'polygon_10', 'polygon_14', 'polygon_2']",71.85333600000013,71.85333600000013,006,2023-04-03_12h30.20.624,foraging_expt_polygons_hard_A,2022.2.4,60.08005064653945,
35,-0.1,-0.4,-0.2,-0.4,0.1,-0.4,-0.2,0,0.3,-0.4,0.1,0.4,-0.2,0.4,-0.1,-0.2,-0.3,0.2,0.1,0.2,-0.1,0,-0.4,-0.2,0.2,0.4,0,0.4,0,-0.4,0.1,-0.2,0.2,0.2,0.1,0,0.3,0.2,-0.3,-0.2,-0.1,0.4,-0.1,0.2,0.2,-0.4,-0.2,-0.2,-0.3,0.4,0,0,-0.4,0,0.3,0,0,0.2,0.3,-0.2,-0.4,0.2,0.3,0.4,0.2,0,0,-0.2,-0.3,0,0.2,-0.2,-0.2,0.2,-0.3,-0.4,-0.4,0.4,-0.4,-0.4,0,2,2,34,,,,,,,,,,,,,,,,,,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,73.90536859998247,0.05633560003479943,[-0.11494192 -0.43501225],[-0.20028581 -0.40274836],[ 0.10961297 -0.44566523],[-0.21987256  0.00296226],[ 0.31319716 -0.44504849],[0.10265041 0.38722649],[-0.21076991  0.37462743],[-0.08797263 -0.16740229],[-0.31459233  0.21047929],[0.09889164 0.23260254],[-0.08948262 -0.03850992],[-0.40602198 -0.21627709],[0.18209296 0.42519869],[0.01313586 0.37302727],[-0.00969086 -0.41570246],[ 0.11886591 -0.18804071],[0.19804238 0.15536001],[ 0.09965546 -0.0016416 ],[0.31988414 0.20029584],[-0.28299057 -0.2428229 ],[-0.09130301  0.42385906],[-0.10017935  0.17782893],[ 0.21026068 -0.38470345],[-0.20637192 -0.18767967],[-0.31742548  0.41238444],[-0.00232623  0.01028453],[-0.39003954 -0.04970806],[ 0.29793084 -0.03995154],[0.0066054  0.16544579],[ 0.2940098  -0.21730658],[-0.38201054  0.20109465],[0.30679081 0.4370981 ],[ 0.21345137 -0.03521042],[-0.00214495 -0.16748813],[-0.30515399  0.00485888],[ 0.18887638 -0.15743973],[-0.19095346  0.2253746 ],[-0.28639505 -0.37344567],[-0.38039038  0.4385856 ],[-0.41852743 -0.40948028],"[-0.20833333333333334, 0.008333333333333333, 0.10740740740740741, 0.19074074074074074, 0.325, 0.19814814814814816, 0.019444444444444445]","[0.38055555555555554, 0.36666666666666664, 0.3712962962962963, 0.42592592592592593, 0.1925925925925926, 0.15648148148148147, 0.16296296296296298]","[1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[1.9664448999683373, 2.9902905999915674, 3.6171577000059187, 3.9749013999826275, 4.882327199971769, 6.346527999965474, 7.195140599971637]","['polygon_7', 'polygon_14', 'polygon_6', 'polygon_13', 'polygon_19', 'polygon_17', 'polygon_29']",81.0962029999937,81.0962029999937,006,2023-04-03_12h30.20.624,foraging_expt_polygons_hard_A,2022.2.4,60.08005064653945,
25,-0.2,0.4,0,0.4,0.2,-0.2,0.3,-0.4,-0.3,0.4,-0.3,-0.4,0.1,-0.2,0.3,0,-0.1,-0.2,-0.2,0,0.3,0.4,0,0,0,0.2,-0.2,-0.2,-0.1,-0.4,0.1,0.4,0.2,0.2,-0.4,0.2,-0.1,0.4,-0.4,-0.4,0.3,-0.2,-0.4,0,-0.3,-0.2,0.1,-0.4,0,-0.4,-0.1,0,0.1,0,-0.1,0.2,-0.2,0.2,0.2,-0.4,-0.3,0.2,0.3,0.2,0,-0.2,0.2,0,-0.4,0.4,0.2,0.4,-0.2,-0.4,-0.4,-0.2,0.1,0.2,-0.3,0,0,3,3,24,,,,,,,,,,,,,,,,,,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,83.20220050000353,0.06049369997344911,[-0.21224591  0.44203614],[-0.00491541  0.42295187],[ 0.21273686 -0.23315695],[ 0.30134451 -0.41983733],[-0.2949609   0.37142773],[-0.29216033 -0.42446729],[ 0.0978126  -0.18334856],[ 0.29661591 -0.03902389],[-0.10739177 -0.22317024],[-0.20838435 -0.04918575],[0.31231071 0.41202364],[ 0.00432912 -0.0100613 ],[-0.00250827  0.1510239 ],[-0.20217272 -0.18022749],[-0.08316044 -0.41913636],[0.08569678 0.42989456],[0.20076118 0.22887169],[-0.38908141  0.199797  ],[-0.09755164  0.41371877],[-0.3846066  -0.43617607],[ 0.31766271 -0.15077334],[-0.38679105 -0.04456536],[-0.30112455 -0.21200919],[ 0.0950756  -0.43171313],[-0.00737199 -0.37198659],[-0.0854221   0.01992333],[ 0.08453275 -0.03405178],[-0.09713252  0.22818154],[-0.18128822  0.24548576],[ 0.2102798  -0.36335043],[-0.30133156  0.22831269],[0.28904291 0.23562201],[-0.01028178 -0.224083  ],[0.2140391  0.04488024],[-0.40284891  0.38421748],[0.2048027  0.36977771],[-0.21515466 -0.42826551],[-0.38149068 -0.15764838],[0.08536617 0.17813851],[-0.31727334  0.00610672],"[-0.30277777777777776, -0.2111111111111111, 0.008333333333333333, 0.3111111111111111, 0.18333333333333332, -0.002777777777777778, -0.3768518518518518, -0.21296296296296297, 0.002777777777777778, 0.29074074074074074, 0.21296296296296297, 0.0962962962962963, -0.10462962962962963, -0.2037037037037037, -0.4046296296296296, -0.387037037037037, -0.10555555555555556, -0.09814814814814815, -0.29074074074074074]","[0.3648148148148148, 0.44351851851851853, 0.42685185185185187, 0.41944444444444445, 0.22407407407407406, 0.14722222222222223, 0.1925925925925926, -0.04537037037037037, -0.021296296296296296, -0.03611111111111111, -0.22870370370370371, -0.19166666666666668, -0.22870370370370371, -0.17777777777777778, -0.4351851851851852, -0.43425925925925923, -0.41574074074074074, -0.41574074074074074, -0.4222222222222222]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.6135864999960177, 1.9725571000017226, 2.948988599993754, 4.39919030002784, 5.075307000020985, 6.431488500034902, 7.88296260003699, 9.400450400018599, 10.07617830001982, 11.115911900007632, 12.170959300012328, 12.611679000023287, 13.458820400002878, 14.21916700003203, 16.246204500028398, 16.917544300027657, 17.545837600016966, 17.93724860000657, 18.909644600003958]","['polygon_5', 'polygon', 'polygon_2', 'polygon_11', 'polygon_17', 'polygon_13', 'polygon_18', 'polygon_10', 'polygon_12', 'polygon_8', 'polygon_3', 'polygon_7', 'polygon_9', 'polygon_14', 'polygon_20', 'polygon_15', 'polygon_6']",103.12231750000501,103.12231750000501,006,2023-04-03_12h30.20.624,foraging_expt_polygons_hard_A,2022.2.4,60.08005064653945,
6,-0.2,0.4,0.3,0.4,-0.1,-0.2,-0.2,0.2,-0.1,-0.4,0.1,0.4,0.3,0,-0.4,-0.4,0.2,-0.4,-0.3,-0.4,0.1,0,-0.3,0.2,-0.2,0,0.3,0.2,0.1,-0.4,-0.2,-0.2,0.2,0.2,-0.2,-0.4,-0.4,0.4,0.3,-0.4,0,0.4,0.2,0,0.3,-0.2,-0.1,0.2,0,0.2,-0.3,-0.2,0,-0.2,0,-0.4,0,0,0.2,-0.2,-0.4,-0.2,0.1,0.2,-0.4,0,-0.3,0.4,-0.4,0.2,0.2,0.4,0.1,-0.2,-0.3,0,-0.1,0.4,-0.1,0,0,4,4,5,,,,,,,,,,,,,,,,,,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,105.19644460000563,0.06289409997407347,[-0.19390317  0.38390729],[0.29695648 0.35693506],[-0.08086608 -0.24423321],[-0.19464194  0.21034549],[-0.10430289 -0.42170604],[0.08744606 0.38954175],[ 0.30264303 -0.04941534],[-0.39011407 -0.3714768 ],[ 0.18650941 -0.36924853],[-0.31302434 -0.37217208],[0.08098801 0.01310732],[-0.30136625  0.24543338],[-0.19703845  0.02285647],[0.31572114 0.21838931],[ 0.08642424 -0.41808619],[-0.21519733 -0.23522397],[0.18798874 0.18233709],[-0.18320321 -0.35959971],[-0.41610727  0.35773561],[ 0.31134838 -0.40397292],[1.13167429e-04 4.29426362e-01],[ 0.21815737 -0.01766067],[ 0.28459133 -0.1709902 ],[-0.11782441  0.24970363],[-0.01540692  0.17377351],[-0.29170273 -0.17661674],[-0.00842266 -0.18038514],[-0.00269958 -0.41127787],[-0.00880354 -0.04647508],[ 0.19292068 -0.2089165 ],[-0.41230293 -0.16587668],[0.11564403 0.23449001],[-0.39453238  0.02018903],[-0.30163746  0.38705343],[-0.38407897  0.18971732],[0.21233843 0.42120187],[ 0.11294092 -0.15276069],[-0.29412503  0.02741342],[-0.10244207  0.43685746],[-0.09715664 -0.04256079],"[-0.4148148148148148, 0.10092592592592593, 0.2861111111111111, -0.2074074074074074, -0.19444444444444445, -0.31574074074074077, 0.31203703703703706, 0.3037037037037037, 0.18981481481481483, 0.07777777777777778, 0.08333333333333333, -0.2101851851851852, -0.2074074074074074, -0.31203703703703706, -0.37407407407407406, -0.18611111111111112, -0.08425925925925926, -0.10462962962962963, 0.09259259259259259, 0.18518518518518517]","[0.36018518518518516, 0.3851851851851852, 0.35833333333333334, 0.37407407407407406, 0.1962962962962963, 0.24537037037037038, 0.22870370370370371, -0.05092592592592592, 0.1685185185185185, -0.01574074074074074, 0.009259259259259259, 0.016666666666666666, -0.25092592592592594, -0.3675925925925926, -0.3787037037037037, -0.362962962962963, -0.24814814814814815, -0.40555555555555556, -0.4083333333333333, -0.3712962962962963]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.5157532999874093, 3.189417899993714, 3.692658999993, 4.75538599997526, 5.594883599958848, 6.448060799972154, 8.3262173999683, 9.465710899967235, 10.656130799965467, 11.21090499998536, 11.538353799958713, 12.766134799981955, 14.883334599959198, 15.617783900001086, 16.02767009998206, 16.99665519996779, 17.734979900007602, 18.254139499971643, 19.411229999968782, 19.87211749999551]","['polygon_19', 'polygon_6', 'polygon_2', 'polygon', 'polygon_4', 'polygon_12', 'polygon_14', 'polygon_7', 'polygon_17', 'polygon_11', 'polygon_13', 'polygon_16', 'polygon_10', 'polygon_8', 'polygon_18', 'polygon_3', 'polygon_5', 'polygon_15', 'polygon_9']",125.09419620002154,125.09419620002154,006,2023-04-03_12h30.20.624,foraging_expt_polygons_hard_A,2022.2.4,60.08005064653945,
