trialNo,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y,p21_x,p21_y,p22_x,p22_y,p23_x,p23_y,p24_x,p24_y,p25_x,p25_y,p26_x,p26_y,p27_x,p27_y,p28_x,p28_y,p29_x,p29_y,p30_x,p30_y,p31_x,p31_y,p32_x,p32_y,p33_x,p33_y,p34_x,p34_y,p35_x,p35_y,p36_x,p36_y,p37_x,p37_y,p38_x,p38_y,p39_x,p39_y,p40_x,p40_y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,mouse_2.started,polygon_example7.started,polygon_example8.started,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,instructions_text_2.started,mouse_3.started,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,polygon.started,polygon_2.started,polygon_3.started,polygon_4.started,polygon_5.started,polygon_6.started,polygon_7.started,polygon_8.started,polygon_9.started,polygon_10.started,polygon_11.started,polygon_12.started,polygon_13.started,polygon_14.started,polygon_15.started,polygon_16.started,polygon_17.started,polygon_18.started,polygon_19.started,polygon_20.started,polygon_21.started,polygon_22.started,polygon_23.started,polygon_24.started,polygon_25.started,polygon_26.started,polygon_27.started,polygon_28.started,polygon_29.started,polygon_30.started,polygon_31.started,polygon_32.started,polygon_33.started,polygon_34.started,polygon_35.started,polygon_36.started,polygon_37.started,polygon_38.started,polygon_39.started,polygon_40.started,mouse.started,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback_text_2.started,feedback_text.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.353371485025491,6.0995433159405366e-05,12.353371485025491,12.353371485025491,[0.10833333333333334],[-0.31203703703703706],[1],[0],[0],[1.7128767669892113],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,2023-03-17_10h49.31.271,foraging_expt_polygons_hard_A,2022.2.4,59.79886874907009,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.073598051511908,5.769026211055461e-05,0.002777777777777778,-0.2490740740740741,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,2023-03-17_10h49.31.271,foraging_expt_polygons_hard_A,2022.2.4,59.79886874907009,
35,-0.1,-0.4,-0.2,-0.4,0.1,-0.4,-0.2,0,0.3,-0.4,0.1,0.4,-0.2,0.4,-0.1,-0.2,-0.3,0.2,0.1,0.2,-0.1,0,-0.4,-0.2,0.2,0.4,0,0.4,0,-0.4,0.1,-0.2,0.2,0.2,0.1,0,0.3,0.2,-0.3,-0.2,-0.1,0.4,-0.1,0.2,0.2,-0.4,-0.2,-0.2,-0.3,0.4,0,0,-0.4,0,0.3,0,0,0.2,0.3,-0.2,-0.4,0.2,0.3,0.4,0.2,0,0,-0.2,-0.3,0,0.2,-0.2,-0.2,0.2,-0.3,-0.4,-0.4,0.4,-0.4,-0.4,0,0,0,34,,,,,,,,,,,,,,,,,,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,15.206800359843328,0.07522569812681468,[-0.09408719 -0.40673472],[-0.21941081 -0.40227096],[ 0.1046238  -0.35718235],[-0.18026784  0.02315733],[ 0.28546095 -0.44413835],[0.11777246 0.36244766],[-0.18993422  0.41594944],[-0.11287864 -0.19629604],[-0.28785454  0.22785455],[0.08823258 0.18844245],[-0.08648064  0.02628503],[-0.39311115 -0.22543575],[0.2146395  0.41903916],[0.01910004 0.4463896 ],[ 0.00681399 -0.44799772],[ 0.08414696 -0.2320505 ],[0.20413891 0.21913389],[ 0.10397793 -0.03059927],[0.28982426 0.16367231],[-0.29702698 -0.18633758],[-0.11770302  0.35498224],[-0.08710673  0.19302208],[ 0.20031304 -0.38928795],[-0.20299911 -0.19230682],[-0.30035929  0.41439004],[ 0.00463459 -0.04923598],[-0.39641329  0.02663081],[ 0.30138677 -0.03065885],[-0.00858372  0.15797909],[ 0.29766662 -0.20561423],[-0.39999777  0.15923807],[0.28676744 0.36290962],[0.18282301 0.0112736 ],[ 0.00063314 -0.18143947],[-0.30214173 -0.03314752],[ 0.19094444 -0.23669646],[-0.20641195  0.18655464],[-0.28631572 -0.3517818 ],[-0.39219588  0.41739837],[-0.40359909 -0.3643823 ],"[-0.19166666666666668, 0.019444444444444445, 0.12037037037037036, 0.20555555555555555, 0.2037037037037037, 0.2824074074074074, -0.30092592592592593, -0.08796296296296297, -0.1675925925925926, 0.09722222222222222, 0.3]","[0.412962962962963, 0.43796296296296294, 0.35833333333333334, 0.4148148148148148, 0.22037037037037038, 0.16944444444444445, 0.2361111111111111, 0.019444444444444445, 0.018518518518518517, -0.03611111111111111, -0.2037037037037037]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.8191945117323485, 2.4644204322075893, 3.130905815238293, 3.6641456222405395, 4.597451472573994, 4.997283750155475, 6.3303888263571935, 7.96348717202909, 8.396883163397433, 9.163323836473865, 11.329109424605122]","['polygon_7', 'polygon_14', 'polygon_6', 'polygon_13', 'polygon_17', 'polygon_19', 'polygon_9', 'polygon_11', 'polygon_4', 'polygon_18', 'polygon_30']",26.53829882233822,26.53829882233822,004,2023-03-17_10h49.31.271,foraging_expt_polygons_hard_A,2022.2.4,59.79886874907009,
29,0.1,0.2,0.2,0,0.3,0.4,0.2,0.4,-0.4,0.4,0.3,-0.2,0.2,-0.2,0,-0.2,-0.4,-0.4,0.3,-0.4,-0.2,-0.2,-0.3,0.2,0,0.2,0.1,-0.4,0,-0.4,-0.1,0,-0.2,0,0.2,0.2,-0.3,-0.2,0.3,0,-0.4,0,-0.3,0.4,0.2,-0.4,-0.3,-0.4,0.1,0.4,-0.2,0.2,-0.1,0.4,-0.1,-0.2,-0.4,0.2,-0.1,-0.4,-0.1,0.2,-0.4,-0.2,0.3,0.2,-0.2,-0.4,0.1,0,0,0.4,-0.2,0.4,-0.3,0,0,0,0.1,-0.2,0,1,1,28,,,,,,,,,,,,,,,,,,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,28.588120373136007,0.03698186182100471,[0.11880899 0.16255683],[ 0.20320016 -0.00626677],[0.28741001 0.35381245],[0.20029186 0.44947894],[-0.39032926  0.37948335],[ 0.31563995 -0.19792767],[ 0.20514604 -0.24455661],[-0.01137575 -0.16460138],[-0.38500348 -0.42768573],[ 0.28369773 -0.41893341],[-0.21941437 -0.17858498],[-0.31629109  0.15145341],[0.01310265 0.24013278],[ 0.09427037 -0.42984605],[ 0.01066518 -0.38314956],[-0.10054919 -0.04404932],[-0.18113255  0.04354463],[0.2168446  0.24157908],[-0.28124479 -0.16847625],[0.30044039 0.01622943],[-0.39992155 -0.03673787],[-0.31689093  0.39846388],[ 0.19609831 -0.42456954],[-0.31645685 -0.43136823],[0.08241149 0.37642983],[-0.19269001  0.17048818],[-0.09045252  0.37744357],[-0.09555557 -0.19616554],[-0.41824696  0.15588422],[-0.11254939 -0.38905319],[-0.11930691  0.15414122],[-0.38880376 -0.24052162],[0.31931124 0.23773975],[-0.217316   -0.39140414],[0.09603243 0.00606124],[0.01668774 0.37474536],[-0.18151657  0.40411866],[-3.12633088e-01  9.26912814e-05],[ 0.01206606 -0.04212378],[ 0.10161254 -0.23789781],"[-0.3194444444444444, -0.4101851851851852, -0.3814814814814815, 0.1925925925925926, 0.2777777777777778, 0.22314814814814815, 0.31203703703703706]","[0.14166666666666666, 0.3787037037037037, 0.37592592592592594, 0.4398148148148148, 0.3537037037037037, 0.22592592592592592, 0.23796296296296296]","[1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.9149501309748302, 1.7629359896500318, 2.7468572328270966, 3.898591336004756, 4.580703568803983, 5.563536509223013, 6.146237603354166]","['polygon_12', 'polygon_5', 'polygon_4', 'polygon_3', 'polygon_18', 'polygon_33']",34.7205630930157,34.7205630930157,004,2023-03-17_10h49.31.271,foraging_expt_polygons_hard_A,2022.2.4,59.79886874907009,
17,-0.4,0,0.2,0.2,-0.2,0,-0.1,0.2,-0.1,-0.4,-0.2,-0.4,0.3,0.4,-0.3,0.2,0.2,-0.2,0.3,0.2,0.1,-0.4,-0.4,-0.2,-0.2,-0.2,-0.3,-0.2,0,0.2,0.1,-0.2,-0.3,-0.4,-0.4,0.2,0,-0.4,0,0,0.3,-0.4,-0.4,-0.4,0.1,0.2,-0.3,0.4,-0.4,0.4,-0.1,0,-0.3,0,0.2,0.4,0.3,-0.2,0.1,0,-0.2,0.2,-0.2,0.4,0.3,0,-0.1,-0.2,0.2,0,0.1,0.4,0,-0.2,-0.1,0.4,0.2,-0.4,0,0.4,0,2,2,16,,,,,,,,,,,,,,,,,,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,36.770263854828045,0.031145530296271318,[-0.41480717 -0.04181458],[0.18674722 0.1960605 ],[-0.19942254  0.01982729],[-0.09222117  0.23793585],[-0.09136782 -0.37589806],[-0.19107628 -0.44121594],[0.31049419 0.44925439],[-0.30498566  0.18690964],[ 0.18309929 -0.22664612],[0.30357245 0.21868555],[ 0.11556867 -0.37883242],[-0.39766622 -0.20669102],[-0.19363376 -0.16065831],[-0.29775785 -0.19416541],[0.01405537 0.203418  ],[ 0.11590371 -0.180774  ],[-0.3077091 -0.4453445],[-0.41163964  0.15090971],[-0.00506406 -0.41772233],[0.00506985 0.02708253],[ 0.29505708 -0.36591932],[-0.39132051 -0.40021833],[0.11720568 0.16462905],[-0.30585776  0.41636888],[-0.41835314  0.41222208],[-0.08245643 -0.01710146],[-0.31131065  0.01650465],[0.21323394 0.38687715],[ 0.30291673 -0.21837871],[0.10375781 0.04505628],[-0.18000728  0.22538436],[-0.21075059  0.38872729],[ 0.30761651 -0.0400324 ],[-0.08759851 -0.1972719 ],[ 0.21453356 -0.0297234 ],[0.08223111 0.3588536 ],[-0.01926842 -0.16140596],[-0.11165533  0.43783726],[ 0.18979553 -0.3573855 ],[0.0033751  0.38822456],[0.07777777777777778],[0.362962962962963],[1],[0],[0],[3.613898305288785],['polygon_36'],40.369564720962444,40.369564720962444,004,2023-03-17_10h49.31.271,foraging_expt_polygons_hard_A,2022.2.4,59.79886874907009,
5,0.2,-0.2,0.1,0,0.3,0,-0.3,-0.2,-0.2,0.4,0.3,-0.2,-0.3,-0.4,0,-0.4,-0.1,-0.2,-0.1,-0.4,-0.2,0.2,-0.3,0.4,0,0.4,0.2,0.2,0.2,-0.4,-0.4,-0.2,-0.2,-0.4,-0.3,0.2,0,0,0.1,0.4,0,-0.2,-0.3,0,-0.4,0,-0.1,0.2,0.1,0.2,0.3,0.4,0.3,-0.4,0.1,-0.4,-0.1,0.4,0.3,0.2,-0.2,-0.2,0.1,-0.2,-0.4,-0.4,0.2,0,-0.1,0,-0.2,0,-0.4,0.2,0.2,0.4,0,0.2,-0.4,0.4,0,3,3,4,,,,,,,,,,,,,,,,,,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,42.402597203585174,0.01671635440834507,[ 0.21529336 -0.23829785],[0.10818679 0.00240796],[0.31657271 0.00609568],[-0.30502322 -0.22304543],[-0.2074579   0.40044136],[ 0.29630533 -0.15501788],[-0.28128933 -0.37240071],[-0.00115124 -0.42428959],[-0.11497162 -0.23945652],[-0.0957486  -0.40395101],[-0.19642595  0.20950276],[-0.31065686  0.42686141],[0.00538372 0.3735442 ],[0.20388449 0.21402594],[ 0.21702129 -0.36680592],[-0.40013365 -0.20699932],[-0.18893352 -0.37336776],[-0.3136953   0.15483555],[-0.01924353  0.01664938],[0.11647567 0.41475766],[ 0.01216831 -0.24310344],[-0.28572841 -0.01095922],[-0.39495797 -0.02022164],[-0.09731972  0.19853314],[0.09076354 0.24452372],[0.31761045 0.41447259],[ 0.31877508 -0.37645395],[ 0.09076822 -0.39916572],[-0.09415915  0.44034618],[0.28346109 0.20897445],[-0.20842168 -0.24795499],[ 0.08336824 -0.19329402],[-0.39275595 -0.41977233],[ 0.21662607 -0.03477599],[-0.10394062 -0.01573165],[-0.19419991 -0.04319975],[-0.41179918  0.18023981],[0.19313241 0.437358  ],[-0.00772268  0.18226929],[-0.39385971  0.38789621],"[0.012962962962962963, -0.20277777777777778, -0.3074074074074074, -0.3074074074074074, 0.10648148148148148, 0.3212962962962963, 0.287962962962963, 0.2111111111111111, -0.1175925925925926, -0.29907407407407405, -0.28055555555555556, -0.19907407407407407, -0.09722222222222222]","[0.3611111111111111, 0.40925925925925927, 0.42592592592592593, 0.15, -0.007407407407407408, 0.007407407407407408, -0.16203703703703703, -0.23703703703703705, -0.23425925925925925, -0.22777777777777777, -0.36666666666666664, -0.37222222222222223, -0.4083333333333333]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.6132613086429046, 2.2962542193517947, 3.011881489778716, 6.962129047106828, 8.913062277239078, 9.99536314517718, 11.561431716062543, 12.744862111258954, 13.794510591271319, 14.744763256590886, 15.927757669649509, 16.49277399419134, 17.67847323922979]","['polygon_13', 'polygon_5', 'polygon_12', 'polygon_18', 'polygon_2', 'polygon_3', 'polygon_6', 'polygon', 'polygon_9', 'polygon_4', 'polygon_7', 'polygon_17', 'polygon_10']",62.38304140658511,62.38304140658511,004,2023-03-17_10h49.31.271,foraging_expt_polygons_hard_A,2022.2.4,59.79886874907009,
15,0.1,-0.2,0.2,-0.2,0,0.4,-0.2,0.2,-0.3,-0.2,-0.3,0,0.3,-0.4,0.3,0.2,-0.1,-0.2,0,-0.4,-0.1,-0.4,0.3,0,0.1,0.4,0.1,0.2,-0.2,0.4,-0.1,0.4,-0.2,-0.4,-0.3,-0.4,-0.4,-0.4,0.1,0,0.3,-0.2,0.1,-0.4,-0.4,0,-0.2,0,0.2,0.4,-0.4,0.2,-0.1,0.2,0.2,-0.4,-0.3,0.2,0.3,0.4,-0.1,0,0.2,0.2,-0.4,-0.2,0,0.2,0,0,0,-0.2,0.2,0,-0.2,-0.2,-0.4,0.4,-0.3,0.4,0,4,4,14,,,,,,,,,,,,,,,,,,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,64.41620309135669,0.02408598493275349,[ 0.08311196 -0.19171021],[ 0.21732771 -0.22825873],[-0.00322018  0.42803354],[-0.1908192   0.20625824],[-0.29425089 -0.24259582],[-0.28887465  0.04533829],[ 0.3008208  -0.38010874],[0.30210805 0.24066837],[-0.1041328  -0.22203228],[-0.00905208 -0.42106964],[-0.11662125 -0.42605271],[0.30943516 0.04448043],[0.10859931 0.42813891],[0.1064535  0.19792264],[-0.21360195  0.40332591],[-0.11938429  0.44128492],[-0.21157816 -0.44046242],[-0.31233385 -0.44215453],[-0.39248122 -0.38290426],[0.10464742 0.03443138],[ 0.30997094 -0.2408486 ],[ 0.10924014 -0.43854482],[-0.40298502  0.02144251],[-0.19943672  0.01343901],[0.20309312 0.39193366],[-0.38852242  0.21233167],[-0.11418403  0.17130262],[ 0.18650346 -0.42249867],[-0.28453643  0.23945463],[0.31338063 0.42494272],[-0.09095209  0.02592574],[0.21546165 0.19190876],[-0.3992932  -0.22390316],[-0.01744978  0.20932567],[-0.0179967  -0.00673278],[-0.01061129 -0.16273736],[ 0.19190677 -0.01244705],[-0.20178616 -0.16023218],[-0.41263218  0.39012462],[-0.31138148  0.35492856],"[-0.21574074074074073, 0.001851851851851852, 0.11851851851851852, -0.18055555555555555, 0.10185185185185185, 0.31666666666666665, -0.27685185185185185, 0.30462962962962964, 0.09351851851851851, -0.2953703703703704, -0.10833333333333334, 0.0787037037037037, 0.20925925925925926]","[0.3907407407407407, 0.425, 0.425, 0.20185185185185187, 0.19814814814814816, 0.23333333333333334, 0.04814814814814815, 0.04259259259259259, 0.021296296296296296, -0.23796296296296296, -0.21574074074074073, -0.18796296296296297, -0.22592592592592592]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.585447090517846, 2.701185474794329, 4.517502985170722, 6.285021144082748, 7.634640959245189, 8.899805235271742, 11.049727203182556, 12.76571143210731, 13.716318952633628, 15.534993651066543, 16.21598873597668, 17.032465195044097, 18.248599058086256]","['polygon_15', 'polygon_3', 'polygon_13', 'polygon_4', 'polygon_14', 'polygon_8', 'polygon_6', 'polygon_12', 'polygon_20', 'polygon_5', 'polygon_9', 'polygon', 'polygon_2']",84.39643456151498,84.39643456151498,004,2023-03-17_10h49.31.271,foraging_expt_polygons_hard_A,2022.2.4,59.79886874907009,
19,-0.2,0.2,0.2,0.4,0,-0.4,-0.4,0.2,0.1,0,0,0.2,-0.3,-0.2,-0.3,0,-0.1,0.2,0.1,-0.2,0,0.4,-0.4,-0.2,-0.2,0,-0.2,-0.2,-0.3,0.2,0.3,-0.2,-0.2,-0.4,0.2,-0.2,-0.4,0,-0.4,-0.4,-0.2,0.4,0.2,-0.4,-0.1,-0.4,0.1,-0.4,-0.4,0.4,0.2,0,0.1,0.4,0.3,-0.4,0.1,0.2,0.3,0.2,0.3,0.4,0.3,0,0,0,-0.1,0,0.2,0.2,-0.1,-0.2,0,-0.2,-0.3,-0.4,-0.3,0.4,-0.1,0.4,0,5,5,18,,,,,,,,,,,,,,,,,,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,86.41283962888338,0.032765665159786295,[-0.1938932   0.20068509],[0.18391571 0.44010348],[ 0.01681465 -0.41551902],[-0.38761782  0.15067356],[0.08835161 0.02654717],[-0.00924679  0.19216859],[-0.29402694 -0.18311625],[-0.3010945   0.01279771],[-0.09721996  0.16249763],[ 0.10206072 -0.17555257],[-0.01092837  0.36186225],[-0.38812199 -0.19937646],[-0.183121    0.02429403],[-0.21969433 -0.17283244],[-0.31560793  0.21491288],[ 0.31518643 -0.184168  ],[-0.21938827 -0.42427371],[ 0.18625733 -0.17318452],[-0.41763947 -0.02217368],[-0.40200971 -0.36107689],[-0.20083848  0.38354492],[ 0.21653541 -0.44172786],[-0.08938576 -0.35574636],[ 0.1041056  -0.42149371],[-0.41269063  0.4234031 ],[0.19809108 0.00502979],[0.08360578 0.42847906],[ 0.30095053 -0.41669075],[0.10688877 0.1638782 ],[0.30326963 0.2038343 ],[0.29755398 0.42485082],[0.31422385 0.03287044],[-0.01165145 -0.01677529],[-0.11036918 -0.02011622],[0.18311008 0.182652  ],[-0.09213767 -0.15538449],[-0.00636205 -0.19040108],[-0.29840864 -0.44946023],[-0.31668908  0.44675441],[-0.09974838  0.40478419],"[-0.007407407407407408, 0.1787037037037037, -0.3212962962962963, -0.38055555555555554, -0.17962962962962964, -0.08425925925925926, -0.012037037037037037, 0.09444444444444444, -0.18611111111111112, -0.3, -0.42685185185185187, 0.30833333333333335, 0.17222222222222222, 0.08888888888888889, -0.2351851851851852, -0.30648148148148147, -0.36203703703703705, -0.38055555555555554, -0.41388888888888886]","[0.3685185185185185, 0.44074074074074077, 0.20185185185185187, 0.14814814814814814, 0.1925925925925926, 0.16018518518518518, 0.18425925925925926, 0.021296296296296296, 0.022222222222222223, 0.004629629629629629, -0.023148148148148147, -0.18055555555555555, -0.1814814814814815, -0.17777777777777778, -0.17407407407407408, -0.18333333333333332, -0.1962962962962963, -0.2, -0.3648148148148148]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.072815627330783, 2.9224285316804526, 5.472182777173657, 5.989091732925772, 6.738970793703629, 8.822054686763295, 10.368456286706532, 11.388130769401869, 12.30476864101638, 12.722143265353225, 13.10528623083701, 14.721261986504032, 15.570875792264815, 15.92152081146196, 17.30378430091787, 17.620745718752005, 18.038313545373057, 18.320488636521077, 19.17105012502543]","['polygon_11', 'polygon_2', 'polygon_15', 'polygon_4', 'polygon', 'polygon_9', 'polygon_6', 'polygon_5', 'polygon_13', 'polygon_8', 'polygon_19', 'polygon_16', 'polygon_18', 'polygon_10', 'polygon_14', 'polygon_7', 'polygon_12', 'polygon_20']",106.39297404719491,106.39297404719491,004,2023-03-17_10h49.31.271,foraging_expt_polygons_hard_A,2022.2.4,59.79886874907009,
