trialNo,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y,p21_x,p21_y,p22_x,p22_y,p23_x,p23_y,p24_x,p24_y,p25_x,p25_y,p26_x,p26_y,p27_x,p27_y,p28_x,p28_y,p29_x,p29_y,p30_x,p30_y,p31_x,p31_y,p32_x,p32_y,p33_x,p33_y,p34_x,p34_y,p35_x,p35_y,p36_x,p36_y,p37_x,p37_y,p38_x,p38_y,p39_x,p39_y,p40_x,p40_y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,mouse_2.started,polygon_example7.started,polygon_example8.started,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,instructions_text_2.started,mouse_3.started,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,polygon.started,polygon_2.started,polygon_3.started,polygon_4.started,polygon_5.started,polygon_6.started,polygon_7.started,polygon_8.started,polygon_9.started,polygon_10.started,polygon_11.started,polygon_12.started,polygon_13.started,polygon_14.started,polygon_15.started,polygon_16.started,polygon_17.started,polygon_18.started,polygon_19.started,polygon_20.started,polygon_21.started,polygon_22.started,polygon_23.started,polygon_24.started,polygon_25.started,polygon_26.started,polygon_27.started,polygon_28.started,polygon_29.started,polygon_30.started,polygon_31.started,polygon_32.started,polygon_33.started,polygon_34.started,polygon_35.started,polygon_36.started,polygon_37.started,polygon_38.started,polygon_39.started,polygon_40.started,mouse.started,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback_text_2.started,feedback_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.04894259996945,6.330001633614302e-05,35.04894259996945,35.04894259996945,[0.044444444444444446],[-0.012962962962962963],[1],[0],[0],[1.0840053000138141],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-04-03_12h44.43.338,foraging_expt_polygons_easy_A,2022.2.4,60.041596827471245,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.13630309997825,0.00010070001007989049,-0.18796296296296297,0.09814814814814815,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-04-03_12h44.43.338,foraging_expt_polygons_easy_A,2022.2.4,60.041596827471245,
31,0.3,0.4,-0.4,-0.4,0.2,0,0.2,0.4,-0.3,-0.2,-0.1,-0.2,-0.4,0.2,0.3,0.2,0,0.4,0.3,-0.4,-0.4,0.4,0.1,0.2,-0.4,0,-0.3,-0.4,0.1,0.4,-0.3,0,-0.1,0,0.3,-0.2,-0.2,0.4,0,0,-0.1,0.4,-0.1,-0.4,0.2,-0.2,-0.2,0,-0.2,-0.2,0,-0.4,-0.2,0.2,0,0.2,0.2,0.2,0.1,0,0.2,-0.4,-0.3,0.4,-0.1,0.2,-0.4,-0.2,-0.2,-0.4,0,-0.2,0.1,-0.2,-0.3,0.2,0.1,-0.4,0.3,0,0,0,0,30,,,,,,,,,,,,,,,,,,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,37.38438619999215,0.2655091999913566,[0.31051614 0.43187278],[-0.38670203 -0.42863665],[0.19267443 0.03279653],[0.18433066 0.43105846],[-0.30445801 -0.21124627],[-0.10700661 -0.23744394],[-0.38869197  0.15330149],[0.31044832 0.15933108],[0.01506644 0.3713166 ],[ 0.31983449 -0.37382903],[-0.39861654  0.42192721],[0.09892946 0.2376587 ],[-0.40756659 -0.04596765],[-0.31340178 -0.403973  ],[0.10488633 0.41001489],[-0.31727193 -0.04204539],[-0.10407482  0.02316258],[ 0.30123276 -0.20143605],[-0.20782949  0.41955866],[-0.01608831 -0.01476963],[-0.08479884  0.43643795],[-0.1010691  -0.37766565],[ 0.1852823  -0.22911076],[-0.19429986 -0.00736446],[-0.20370369 -0.1846278 ],[-0.00921439 -0.39034273],[-0.20121365  0.17373075],[-0.01982192  0.18565445],[0.19795852 0.24189959],[0.10479218 0.01691545],[ 0.20755123 -0.42827227],[-0.30823077  0.35946534],[-0.08262671  0.230005  ],[-0.41071284 -0.22704847],[-0.18303205 -0.40950902],[-0.00525902 -0.2320096 ],[ 0.11163814 -0.20693446],[-0.29645789  0.22033962],[ 0.1119174  -0.35425256],[0.31022919 0.04706842],"[-0.4101851851851852, -0.2064814814814815, 0.025925925925925925, 0.09351851851851851, 0.0962962962962963, 0.11203703703703703, 0.20925925925925926, 0.18981481481481483, 0.32407407407407407, -0.3925925925925926, -0.4027777777777778, -0.3138888888888889, -0.12407407407407407, -0.10833333333333334, -0.006481481481481481, 0.3074074074074074, 0.19444444444444445, 0.2935185185185185, 0.32407407407407407, -0.11574074074074074]","[0.42314814814814816, 0.4148148148148148, 0.37407407407407406, 0.2388888888888889, 0.4305555555555556, 0.40370370370370373, 0.42962962962962964, 0.4212962962962963, 0.4222222222222222, 0.14537037037037037, -0.046296296296296294, -0.049074074074074076, 0.032407407407407406, 0.025925925925925925, -0.008333333333333333, 0.15833333333333333, 0.02962962962962963, -0.18703703703703703, -0.36666666666666664, -0.2388888888888889]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.347054899961222, 2.7951408000080846, 4.075135099992622, 5.2220274999854155, 5.694017999980133, 6.2143958999658935, 6.773228299978655, 7.2375281999702565, 7.822343199979514, 9.394505099975504, 10.024001999991015, 10.518622200004756, 11.375052399991546, 12.024316800001543, 12.686496599984821, 14.083459599991329, 14.746947999985423, 16.408340399968438, 17.19785729999421, 18.081993800005876]","['polygon_11', 'polygon_19', 'polygon_9', 'polygon_12', 'polygon_15', 'polygon_4', 'polygon', 'polygon_7', 'polygon_13', 'polygon_16', 'polygon_17', 'polygon_20', 'polygon_8', 'polygon_3', 'polygon_18', 'polygon_10', 'polygon_6']",57.18206379999174,57.18206379999174,006,001,2023-04-03_12h44.43.338,foraging_expt_polygons_easy_A,2022.2.4,60.041596827471245,
3,-0.1,0.2,0.3,-0.4,-0.1,-0.4,0.2,-0.4,-0.3,0.4,-0.2,-0.4,0,0,-0.3,-0.4,0,-0.2,0.3,0,0.2,0.4,0,-0.4,-0.4,0.2,-0.1,-0.2,0.1,0.4,-0.4,-0.2,0.1,-0.2,0.1,0,0,0.4,0,0.2,0.3,-0.2,0.2,0.2,0.1,-0.4,-0.2,0.2,0.2,-0.2,-0.4,-0.4,-0.4,0,-0.2,0.4,-0.2,-0.2,-0.3,0.2,-0.4,0.4,0.2,0,-0.3,-0.2,-0.1,0,0.3,0.2,-0.2,0,0.1,0.2,0.3,0.4,-0.1,0.4,-0.3,0,0,1,1,2,,,,,,,,,,,,,,,,,,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,59.17613719997462,0.04846230003749952,[-0.1123371   0.20168735],[ 0.29261388 -0.44896807],[-0.09436732 -0.44366548],[ 0.21970639 -0.38433019],[-0.28460073  0.41976585],[-0.20982555 -0.44561814],[ 0.0192889  -0.02141865],[-0.29934192 -0.36454481],[ 9.32116527e-05 -1.59331991e-01],[0.29152411 0.0464678 ],[0.21390147 0.4329315 ],[-0.0027262  -0.44923816],[-0.40949413  0.1726893 ],[-0.10592705 -0.150359  ],[0.08300091 0.41236364],[-0.38253146 -0.24418944],[ 0.09218191 -0.16556508],[ 0.11615703 -0.04837888],[-0.00517667  0.35498738],[-0.00811892  0.22068859],[ 0.30301356 -0.15393871],[0.19905216 0.17317264],[ 0.09885625 -0.44943054],[-0.21447335  0.2378322 ],[ 0.21391826 -0.2014766 ],[-0.39288148 -0.36247343],[-0.39941886 -0.04093842],[-0.19020284  0.359696  ],[-0.18662179 -0.15680067],[-0.31822581  0.21453032],[-0.39804127  0.35442361],[ 0.19627978 -0.03531084],[-0.28102606 -0.23019126],[-0.09339081 -0.01958779],[0.28868193 0.19175772],[-0.18794755 -0.03736077],[0.10941176 0.21190601],[0.28218454 0.42581387],[-0.11435384  0.39184299],[-0.28972387 -0.03159398],"[-0.28703703703703703, -0.002777777777777778, 0.07777777777777778, 0.20925925925925926, -0.4212962962962963, -0.11574074074074074, -0.014814814814814815, 0.29907407407407405, 0.03611111111111111, -0.000925925925925926, -0.09907407407407408, -0.2972222222222222, -0.37592592592592594, 0.11666666666666667, 0.09907407407407408, -0.21666666666666667, -0.0824074074074074]","[0.4212962962962963, 0.35833333333333334, 0.4046296296296296, 0.4351851851851852, 0.16944444444444445, 0.2074074074074074, 0.21944444444444444, 0.03981481481481482, -0.013888888888888888, -0.1675925925925926, -0.15833333333333333, -0.36574074074074076, -0.2537037037037037, -0.05, -0.175, -0.45092592592592595, -0.44537037037037036]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.5387510000145994, 3.009236100013368, 3.9957656000042334, 5.656234699999914, 6.908139100007247, 7.818628899985924, 8.667110099981073, 10.001927200006321, 11.344375599990599, 12.03349200001685, 12.594588099978864, 14.139631800004281, 14.810154900013003, 16.230808899970725, 17.898235699976794, 18.601779000018723, 19.777804500015918]","['polygon_5', 'polygon_19', 'polygon_15', 'polygon_11', 'polygon_13', 'polygon', 'polygon_20', 'polygon_10', 'polygon_7', 'polygon_9', 'polygon_14', 'polygon_8', 'polygon_16', 'polygon_18', 'polygon_17', 'polygon_6', 'polygon_3']",79.11645149998367,79.11645149998367,006,001,2023-04-03_12h44.43.338,foraging_expt_polygons_easy_A,2022.2.4,60.041596827471245,
19,-0.2,0.2,0.2,0.4,0,-0.4,-0.4,0.2,0.1,0,0,0.2,-0.3,-0.2,-0.3,0,-0.1,0.2,0.1,-0.2,0,0.4,-0.4,-0.2,-0.2,0,-0.2,-0.2,-0.3,0.2,0.3,-0.2,-0.2,-0.4,0.2,-0.2,-0.4,0,-0.4,-0.4,-0.2,0.4,0.2,-0.4,-0.1,-0.4,0.1,-0.4,-0.4,0.4,0.2,0,0.1,0.4,0.3,-0.4,0.1,0.2,0.3,0.2,0.3,0.4,0.3,0,0,0,-0.1,0,0.2,0.2,-0.1,-0.2,0,-0.2,-0.3,-0.4,-0.3,0.4,-0.1,0.4,0,2,2,18,,,,,,,,,,,,,,,,,,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,81.18646150000859,0.03657380002550781,[-0.21102129  0.24393652],[0.21304912 0.41169435],[-0.00790534 -0.43972828],[-0.40773017  0.18776702],[ 0.11371694 -0.03829414],[-0.01389908  0.23727465],[-0.30203301 -0.17076199],[-0.31421129 -0.0141227 ],[-0.09862659  0.17684255],[ 0.08970191 -0.16751593],[0.00130606 0.4423473 ],[-0.39755575 -0.2100855 ],[-0.21414197 -0.0339372 ],[-0.20825945 -0.20854536],[-0.28905801  0.19100634],[ 0.30333563 -0.22915314],[-0.2037847  -0.37894612],[ 0.18086161 -0.18880751],[-0.41649619 -0.00565566],[-0.40903415 -0.407629  ],[-0.21799002  0.4143639 ],[ 0.20457142 -0.40859367],[-0.10036004 -0.39785056],[ 0.11036898 -0.42969666],[-0.39163592  0.40860056],[ 0.21710957 -0.00897087],[0.11514558 0.38340635],[ 0.29667121 -0.3993575 ],[0.10318022 0.21047888],[0.29209433 0.22625891],[0.29386907 0.38689125],[0.28103962 0.04557593],[-0.0031917  -0.03042705],[-0.10136401  0.0064959 ],[0.1926535  0.20759882],[-0.09370665 -0.18175686],[ 0.0069273  -0.23904402],[-0.30032072 -0.35722962],[-0.30250657  0.38657068],[-0.09543376  0.4491586 ],"[-0.38981481481481484, -0.4074074074074074, -0.3074074074074074, -0.27314814814814814, -0.2101851851851852, 0.000925925925925926, 0.21666666666666667, -0.022222222222222223, -0.09074074074074075, 0.1175925925925926, -0.2064814814814815, -0.2962962962962963, -0.4, -0.4074074074074074, -0.21851851851851853, 0.10092592592592593, 0.17222222222222222, 0.30185185185185187, -0.000925925925925926]","[0.1925925925925926, -0.005555555555555556, -0.01574074074074074, 0.19722222222222222, 0.24259259259259258, 0.45185185185185184, 0.42592592592592593, 0.24074074074074073, 0.18796296296296297, -0.03796296296296296, -0.04537037037037037, -0.15185185185185185, -0.1925925925925926, -0.20092592592592592, -0.20277777777777778, -0.1712962962962963, -0.18703703703703703, -0.21574074074074073, -0.42685185185185187]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.886751700018067, 4.05195829999866, 4.642755699984264, 5.711454599979334, 6.33916540001519, 7.612896799982991, 8.178026999987196, 8.993263299984392, 9.590520499972627, 11.459039499983191, 12.36940650001634, 14.375409000029322, 14.79705950000789, 15.460112000000663, 16.023451299988665, 16.815028699988034, 18.235882400011178, 18.76091399998404, 19.52029900002526]","['polygon_19', 'polygon_8', 'polygon_15', 'polygon', 'polygon_11', 'polygon_2', 'polygon_6', 'polygon_9', 'polygon_5', 'polygon_13', 'polygon_12', 'polygon_12', 'polygon_14', 'polygon_10', 'polygon_18', 'polygon_16', 'polygon_3']",101.11930419999408,101.11930419999408,006,001,2023-04-03_12h44.43.338,foraging_expt_polygons_easy_A,2022.2.4,60.041596827471245,
5,0.2,-0.2,0.1,0,0.3,0,-0.3,-0.2,-0.2,0.4,0.3,-0.2,-0.3,-0.4,0,-0.4,-0.1,-0.2,-0.1,-0.4,-0.2,0.2,-0.3,0.4,0,0.4,0.2,0.2,0.2,-0.4,-0.4,-0.2,-0.2,-0.4,-0.3,0.2,0,0,0.1,0.4,0,-0.2,-0.3,0,-0.4,0,-0.1,0.2,0.1,0.2,0.3,0.4,0.3,-0.4,0.1,-0.4,-0.1,0.4,0.3,0.2,-0.2,-0.2,0.1,-0.2,-0.4,-0.4,0.2,0,-0.1,0,-0.2,0,-0.4,0.2,0.2,0.4,0,0.2,-0.4,0.4,0,3,3,4,,,,,,,,,,,,,,,,,,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,103.1789385000011,0.03879270004108548,[ 0.20090682 -0.1587793 ],[ 0.09477435 -0.0454921 ],[0.29144501 0.03469485],[-0.29619061 -0.21502925],[-0.20586723  0.36630288],[ 0.30163369 -0.16698405],[-0.28285274 -0.4389256 ],[-0.01125592 -0.37283876],[-0.08097246 -0.16538042],[-0.09241862 -0.3630781 ],[-0.20488097  0.20093022],[-0.31351053  0.44071139],[0.01894237 0.37614184],[0.19046424 0.18658425],[ 0.20586148 -0.42990438],[-0.39329766 -0.16148792],[-0.19053186 -0.42965428],[-0.29201408  0.24923932],[0.00762979 0.03914364],[0.10190854 0.40236214],[ 0.00917729 -0.1953527 ],[-0.28086516 -0.01545539],[-0.3948198   0.01552067],[-0.11463488  0.20076281],[0.08862879 0.17308494],[0.30808306 0.4045324 ],[ 0.28097646 -0.4034459 ],[ 0.1196101  -0.44299244],[-0.10759109  0.44945185],[0.30352958 0.23364194],[-0.20737797 -0.15141312],[ 0.09751899 -0.24139445],[-0.40973526 -0.42881324],[0.19444118 0.03522961],[-0.11153431  0.04694324],[-2.13731299e-01 -1.87744117e-04],[-0.40127246  0.15604267],[0.18990992 0.3923641 ],[-0.00373047  0.20255569],[-0.3989324   0.43110651],"[-0.3148148148148148, -0.1925925925925926, -0.2833333333333333, -0.2101851851851852, -0.20462962962962963, 0.016666666666666666, 0.10555555555555556, 0.2074074074074074, 0.3074074074074074, 0.29814814814814816, 0.2175925925925926, 0.10740740740740741, 0.012037037037037037, -0.08333333333333333, -0.28055555555555556, -0.387037037037037, -0.2898148148148148, -0.1925925925925926, -0.10462962962962963, -0.016666666666666666, 0.21666666666666667]","[0.43703703703703706, 0.36203703703703705, 0.2564814814814815, 0.1824074074074074, 0.1962962962962963, 0.37592592592592594, 0.40185185185185185, 0.1925925925925926, 0.04351851851851852, -0.17037037037037037, -0.16018518518518518, -0.04814814814814815, 0.026851851851851852, -0.15, -0.21296296296296297, -0.16018518518518518, -0.42685185185185187, -0.425, -0.37222222222222223, -0.3685185185185185, -0.4287037037037037]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4.0629015999729745, 4.629204800003208, 5.098277399956714, 5.6536004999652505, 6.318878199963365, 8.020877999952063, 9.311826599994674, 10.23896359995706, 10.823532399954274, 11.542368899972644, 12.015469799982384, 12.685977199987974, 13.652831199986394, 14.296466699976008, 15.057941299979575, 16.086312400002498, 17.281224599981215, 17.754363199986983, 18.14955639996333, 18.956120499991812, 19.79842700000154]","['polygon_12', 'polygon_5', 'polygon_18', 'polygon_11', 'polygon_13', 'polygon_20', 'polygon_14', 'polygon_3', 'polygon_6', 'polygon', 'polygon_2', 'polygon_19', 'polygon_9', 'polygon_4', 'polygon_16', 'polygon_7', 'polygon_17', 'polygon_10', 'polygon_8', 'polygon_15']",122.95131919998676,122.95131919998676,006,001,2023-04-03_12h44.43.338,foraging_expt_polygons_easy_A,2022.2.4,60.041596827471245,
6,-0.2,0.4,0.3,0.4,-0.1,-0.2,-0.2,0.2,-0.1,-0.4,0.1,0.4,0.3,0,-0.4,-0.4,0.2,-0.4,-0.3,-0.4,0.1,0,-0.3,0.2,-0.2,0,0.3,0.2,0.1,-0.4,-0.2,-0.2,0.2,0.2,-0.2,-0.4,-0.4,0.4,0.3,-0.4,0,0.4,0.2,0,0.3,-0.2,-0.1,0.2,0,0.2,-0.3,-0.2,0,-0.2,0,-0.4,0,0,0.2,-0.2,-0.4,-0.2,0.1,0.2,-0.4,0,-0.3,0.4,-0.4,0.2,0.2,0.4,0.1,-0.2,-0.3,0,-0.1,0.4,-0.1,0,0,4,4,5,,,,,,,,,,,,,,,,,,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,125.0553845000104,0.04501830000663176,[-0.19656238  0.38753942],[0.29213425 0.40119019],[-0.09632318 -0.15361961],[-0.18537669  0.21323447],[-0.1072164  -0.36973601],[0.09747105 0.37959524],[ 0.30661583 -0.03176191],[-0.39326407 -0.39958669],[ 0.21031544 -0.41734687],[-0.30045815 -0.38362366],[ 0.09377674 -0.02248695],[-0.28669213  0.24144397],[-0.1833513  -0.01383442],[0.29601309 0.21627878],[ 0.09544121 -0.38886365],[-0.18399121 -0.22217465],[0.20465087 0.20551129],[-0.20468666 -0.4482892 ],[-0.40991188  0.44905783],[ 0.31541197 -0.38206792],[0.01177851 0.4190951 ],[ 0.19231451 -0.0350741 ],[ 0.30970009 -0.19639846],[-0.10220455  0.22922226],[0.00909609 0.16831653],[-0.30682484 -0.19165505],[ 0.01155203 -0.15703212],[-0.00822044 -0.39690628],[-0.00399458  0.02444029],[ 0.20568288 -0.16337395],[-0.39017588 -0.21680367],[0.10795033 0.20483011],[-0.39178213 -0.04203152],[-0.29211838  0.42808107],[-0.41910849  0.2125291 ],[0.19964156 0.4474906 ],[ 0.09328136 -0.24836654],[-0.29963102 -0.00564426],[-0.10626385  0.40033271],[-0.11650144 -0.01912658],"[-0.41574074074074074, -0.19537037037037036, 0.11018518518518519, 0.27870370370370373, 0.28425925925925927, 0.1925925925925926, -0.1814814814814815, -0.28703703703703703, -0.18796296296296297, -0.16944444444444445, -0.07407407407407407, -0.10833333333333334, 0.30185185185185187, 0.08981481481481482, -0.1925925925925926, -0.30185185185185187, -0.40555555555555556, -0.11574074074074074, -0.1935185185185185, 0.09537037037037037, 0.19814814814814816]","[0.44907407407407407, 0.36944444444444446, 0.37407407407407406, 0.4148148148148148, 0.2101851851851852, 0.19722222222222222, 0.21388888888888888, 0.23055555555555557, -0.022222222222222223, -0.0824074074074074, -0.14074074074074075, -0.14444444444444443, -0.027777777777777776, -0.026851851851851852, -0.23703703703703705, -0.3861111111111111, -0.3962962962962963, -0.3712962962962963, -0.45, -0.38333333333333336, -0.41944444444444445]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.0928000999847427, 1.5848997000139207, 2.9409258000086993, 3.5062550000147894, 4.609847399988212, 5.01335859997198, 5.74185980000766, 6.321011600026395, 7.32583029998932, 7.464513599989004, 8.624841700016987, 9.118904099974316, 10.113303199992515, 10.771527000004426, 14.91992910002591, 15.557290399970952, 16.045578200020827, 17.039245899999514, 17.719767400005367, 18.562848999979906, 19.19219079997856]","['polygon_19', 'polygon', 'polygon_6', 'polygon_14', 'polygon_17', 'polygon_4', 'polygon_12', 'polygon_13', 'polygon_3', 'polygon_7', 'polygon_11', 'polygon_16', 'polygon_10', 'polygon_8', 'polygon_5', 'polygon_18', 'polygon_15', 'polygon_9']",144.97604729997693,144.97604729997693,006,001,2023-04-03_12h44.43.338,foraging_expt_polygons_easy_A,2022.2.4,60.041596827471245,
