trialNo,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y,p21_x,p21_y,p22_x,p22_y,p23_x,p23_y,p24_x,p24_y,p25_x,p25_y,p26_x,p26_y,p27_x,p27_y,p28_x,p28_y,p29_x,p29_y,p30_x,p30_y,p31_x,p31_y,p32_x,p32_y,p33_x,p33_y,p34_x,p34_y,p35_x,p35_y,p36_x,p36_y,p37_x,p37_y,p38_x,p38_y,p39_x,p39_y,p40_x,p40_y,colour1,colour2,colour3,colour4,colour5,colour6,colour7,colour8,colour9,colour10,colour11,colour12,colour13,colour14,colour15,colour16,colour17,colour18,colour19,colour20,colour21,colour22,colour23,colour24,colour25,colour26,colour27,colour28,colour29,colour30,colour31,colour32,colour33,colour34,colour35,colour36,colour37,colour38,colour39,colour40,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_4.started,text_4.stopped,mouse_intro_2.x,mouse_intro_2.y,mouse_intro_2.leftButton,mouse_intro_2.midButton,mouse_intro_2.rightButton,mouse_intro_2.started,mouse_intro_2.stopped,text_7.started,text_7.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,text_3.started,text_3.stopped,polygon_41.started,polygon_41.stopped,polygon_42.started,polygon_42.stopped,polygon_43.started,polygon_43.stopped,polygon_44.started,polygon_44.stopped,polygon_45.started,polygon_45.stopped,polygon_46.started,polygon_46.stopped,polygon_47.started,polygon_47.stopped,polygon_48.started,polygon_48.stopped,polygon_49.started,polygon_49.stopped,polygon_50.started,polygon_50.stopped,polygon_51.started,polygon_51.stopped,polygon_52.started,polygon_52.stopped,polygon_53.started,polygon_53.stopped,polygon_54.started,polygon_54.stopped,polygon_55.started,polygon_55.stopped,polygon_56.started,polygon_56.stopped,polygon_57.started,polygon_57.stopped,polygon_58.started,polygon_58.stopped,polygon_59.started,polygon_59.stopped,polygon_60.started,polygon_60.stopped,polygon_61.started,polygon_61.stopped,polygon_62.started,polygon_62.stopped,polygon_63.started,polygon_63.stopped,polygon_64.started,polygon_64.stopped,polygon_65.started,polygon_65.stopped,polygon_66.started,polygon_66.stopped,polygon_67.started,polygon_67.stopped,polygon_68.started,polygon_68.stopped,polygon_69.started,polygon_69.stopped,polygon_70.started,polygon_70.stopped,polygon_71.started,polygon_71.stopped,polygon_72.started,polygon_72.stopped,polygon_73.started,polygon_73.stopped,polygon_74.started,polygon_74.stopped,polygon_75.started,polygon_75.stopped,polygon_76.started,polygon_76.stopped,polygon_77.started,polygon_77.stopped,polygon_78.started,polygon_78.stopped,polygon_79.started,polygon_79.stopped,polygon_80.started,polygon_80.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,points_text_2.started,points_text_2.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,polygon_trial_1.started,polygon_trial_1.stopped,polygon_trial_2.started,polygon_trial_2.stopped,polygon_trial_3.started,polygon_trial_3.stopped,polygon_trial_4.started,polygon_trial_4.stopped,polygon_trial_5.started,polygon_trial_5.stopped,polygon_trial_6.started,polygon_trial_6.stopped,polygon_trial_7.started,polygon_trial_7.stopped,polygon_trial_8.started,polygon_trial_8.stopped,polygon_trial_9.started,polygon_trial_9.stopped,polygon_trial_10.started,polygon_trial_10.stopped,polygon_trial_11.started,polygon_trial_11.stopped,polygon_trial_12.started,polygon_trial_12.stopped,polygon_trial_13.started,polygon_trial_13.stopped,polygon_trial_14.started,polygon_trial_14.stopped,polygon_trial_15.started,polygon_trial_15.stopped,polygon_trial_16.started,polygon_trial_16.stopped,polygon_trial_17.started,polygon_trial_17.stopped,polygon_trial_18.started,polygon_trial_18.stopped,polygon_trial_19.started,polygon_trial_19.stopped,polygon_trial_20.started,polygon_trial_20.stopped,polygon_trial_21.started,polygon_trial_21.stopped,polygon_trial_22.started,polygon_trial_22.stopped,polygon_trial_23.started,polygon_trial_23.stopped,polygon_trial_24.started,polygon_trial_24.stopped,polygon_trial_25.started,polygon_trial_25.stopped,polygon_trial_26.started,polygon_trial_26.stopped,polygon_trial_27.started,polygon_trial_27.stopped,polygon_trial_28.started,polygon_trial_28.stopped,polygon_trial_29.started,polygon_trial_29.stopped,polygon_trial_30.started,polygon_trial_30.stopped,polygon_trial_31.started,polygon_trial_31.stopped,polygon_trial_32.started,polygon_trial_32.stopped,polygon_trial_33.started,polygon_trial_33.stopped,polygon_trial_34.started,polygon_trial_34.stopped,polygon_trial_35.started,polygon_trial_35.stopped,polygon_trial_36.started,polygon_trial_36.stopped,polygon_trial_37.started,polygon_trial_37.stopped,polygon_trial_38.started,polygon_trial_38.stopped,polygon_trial_39.started,polygon_trial_39.stopped,polygon_trial_40.started,polygon_trial_40.stopped,p1_pos,p2_pos,p3_pos,p4_pos,p5_pos,p6_pos,p7_pos,p8_pos,p9_pos,p10_pos,p11_pos,p12_pos,p13_pos,p14_pos,p15_pos,p16_pos,p17_pos,p18_pos,p19_pos,p20_pos,p21_pos,p22_pos,p23_pos,p24_pos,p25_pos,p26_pos,p27_pos,p28_pos,p29_pos,p30_pos,p31_pos,p32_pos,p33_pos,p34_pos,p35_pos,p36_pos,p37_pos,p38_pos,p39_pos,p40_pos,mouse_temp.x,mouse_temp.y,mouse_temp.leftButton,mouse_temp.midButton,mouse_temp.rightButton,mouse_temp.time,mouse_temp.clicked_name,mouse_temp.started,mouse_temp.stopped,points_text_temp.started,points_text_temp.stopped,key_resp_temp.keys,key_resp_temp.started,key_resp_temp.stopped,text_8.started,text_8.stopped,key_resp_temp.rt,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.009155399980955,None,-0.14444444444444443,0.09907407407407408,1,0,0,0.0044267502962611616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,001,2022-11-02_21h12.18.383,foraging_expt_rr,2021.2.3,60.0008880164119,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.060352300002705,None,-0.14444444444444443,0.1,1,0,0,0.013411749969236553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,001,2022-11-02_21h12.18.383,foraging_expt_rr,2021.2.3,60.0008880164119,
1,-0.4,0.2,-0.1,0.2,0.3,0.2,-0.1,-0.2,0,0.2,-0.1,0.4,0.2,0.4,0.3,-0.2,-0.4,0,0.1,0.4,0.2,-0.2,-0.1,0,-0.1,-0.4,0,-0.2,-0.4,0.4,0.1,0.2,-0.3,-0.4,-0.2,0,0.2,0.2,0.2,0,0.1,0,0.2,-0.4,0.1,-0.4,0,0.4,0.3,-0.4,0,0,0,-0.4,-0.3,-0.2,-0.2,0.4,-0.2,-0.2,-0.3,0.2,-0.2,-0.4,-0.4,-0.4,0.3,0.4,-0.3,0,-0.4,-0.2,-0.3,0.4,0.1,-0.2,0.3,0,-0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,60.8007515000063,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,62.96368909999728,None,"[-0.3055555555555556, -0.2962962962962963, -0.18333333333333332, -0.19722222222222222, -0.2777777777777778, -0.29259259259259257, 0.013888888888888888, 0.3194444444444444, 0.3111111111111111, 0.08703703703703704, -0.006481481481481481, 0.08611111111111111, 0.09907407407407408, 0.10925925925925926, -0.009259259259259259, 0.20833333333333334, 0.30185185185185187]","[-0.013888888888888888, 0.22407407407407406, 0.26851851851851855, 0.4305555555555556, 0.44166666666666665, 0.4462962962962963, 0.3962962962962963, 0.42685185185185187, -0.013888888888888888, -0.024074074074074074, 0.03796296296296296, -0.13055555555555556, -0.14814814814814814, -0.3416666666666667, -0.4388888888888889, -0.4, -0.4083333333333333]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.8037576999922749, 2.8916268999746535, 3.8360349999857135, 4.894117399991956, 5.963981199980481, 6.6969351999869104, 8.077311499975622, 9.287911199993687, 10.878896299982443, 12.29005879999022, 13.19185319999815, 14.07348120000097, 14.682327199989231, 15.729808399977628, 16.961883099982515, 17.976261299976613, 18.782131299987668]","['polygon_75', 'polygon_71', 'polygon_80', 'polygon_69', 'polygon_77', 'polygon_64', 'polygon_74', 'polygon_79', 'polygon_61', 'polygon_66', 'polygon_78', 'polygon_63', 'polygon_67', 'polygon_62', 'polygon_65']",0.005163100024219602,None,62.96368909999728,None,None,62.96368909999728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,001,2022-11-02_21h12.18.383,foraging_expt_rr,2021.2.3,60.0008880164119,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mediumvioletred,mediumblue,mediumblue,mediumblue,mediumvioletred,mediumpurple,mediumblue,mediumblue,mediumblue,mediumblue,mediumvioletred,mediumblue,mediumvioletred,mediumvioletred,mediumpurple,mediumvioletred,mediumvioletred,mediumvioletred,mediumpurple,mediumvioletred,mediumpurple,mediumblue,mediumvioletred,mediumvioletred,mediumblue,mediumvioletred,mediumvioletred,mediumvioletred,mediumblue,mediumvioletred,mediumpurple,mediumvioletred,mediumblue,mediumvioletred,mediumvioletred,mediumblue,mediumblue,mediumvioletred,mediumvioletred,mediumblue,,,,,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.82450389998849,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,84.95101829999476,None,[-0.40097441  0.36003956],[-0.30020516  0.38069583],[-0.20044936  0.42727825],[-0.0995551   0.39879539],[0.00081647 0.38528307],[0.09972406 0.41909451],[0.20036497 0.36727206],[0.30071941 0.4041249 ],[-0.40077975  0.18038523],[-0.29988304  0.21594798],[-0.19909104  0.15937874],[-0.09910994  0.24323352],[0.00034833 0.14449198],[0.09925217 0.24079769],[0.19959552 0.18306135],[0.29973923 0.14121778],[-0.4002783   0.00385535],[-0.30006697 -0.01130448],[-0.19943042  0.01451141],[-0.10031704  0.05284659],[-0.00042666 -0.00035634],[0.09957795 0.03099233],[0.20014063 0.05489956],[0.30048994 0.03887664],[-0.39966906 -0.25517523],[-0.30067953 -0.16530144],[-0.20096584 -0.18562244],[-0.10013634 -0.23500377],[ 2.02432101e-04 -2.37420435e-01],[ 0.09948791 -0.17614966],[ 0.19957318 -0.2076698 ],[ 0.30065762 -0.14270118],[-0.3999516  -0.40589925],[-0.30055902 -0.36057679],[-0.19976148 -0.4452469 ],[-0.10058523 -0.36428849],[-0.00080453 -0.35491703],[ 0.09925471 -0.40700758],[ 0.19981924 -0.38195909],[ 0.30031417 -0.38298357],"[-0.1111111111111111, 0.0, -0.007407407407407408, 0.29907407407407405, -0.39166666666666666, -0.3972222222222222, 0.09074074074074075, -0.10925925925925926, -0.10833333333333334, -0.19907407407407407, -0.29444444444444445, -0.29444444444444445, -0.4083333333333333, 0.20277777777777778]","[-0.3611111111111111, -0.35185185185185186, -0.24074074074074073, -0.3851851851851852, -0.4064814814814815, -0.26481481481481484, 0.028703703703703703, 0.24722222222222223, 0.3990740740740741, 0.43148148148148147, 0.38796296296296295, 0.22314814814814815, 0.18796296296296297, 0.37592592592592594]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3.1755029000050854, 4.281760400015628, 5.307058500009589, 6.503051800013054, 8.28393689999939, 9.153973100008443, 10.651208100025542, 11.939677000016673, 12.948890200001188, 13.883171399997082, 14.934203000011621, 17.40545670001302, 18.33931580002536, 19.645393500017235]","['polygon_trial_36', 'polygon_trial_37', 'polygon_trial_29', 'polygon_trial_40', 'polygon_trial_33', 'polygon_trial_25', 'polygon_trial_22', 'polygon_trial_12', 'polygon_trial_4', 'polygon_trial_3', 'polygon_trial_2', 'polygon_trial_10', 'polygon_trial_9', 'polygon_trial_7']",0.0056831999972928315,None,84.95101829999476,None,None,84.95101829999476,None,104.84462409999105,None,,,,997,001,2022-11-02_21h12.18.383,foraging_expt_rr,2021.2.3,60.0008880164119,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mediumpurple,mediumvioletred,mediumpurple,mediumpurple,mediumvioletred,mediumblue,mediumvioletred,mediumpurple,mediumpurple,mediumvioletred,mediumpurple,mediumvioletred,mediumvioletred,mediumpurple,mediumvioletred,mediumvioletred,mediumpurple,mediumpurple,mediumvioletred,mediumvioletred,mediumvioletred,mediumvioletred,mediumvioletred,mediumvioletred,mediumvioletred,mediumvioletred,mediumblue,mediumblue,mediumvioletred,mediumblue,mediumvioletred,mediumpurple,mediumpurple,mediumvioletred,mediumpurple,mediumpurple,mediumvioletred,mediumpurple,mediumpurple,mediumblue,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,105.97441279998748,None,[-0.39903211  0.35448131],[-0.30068859  0.34185212],[-0.19921581  0.3413461 ],[-0.09974639  0.4338565 ],[4.11083995e-04 4.47952933e-01],[0.09994399 0.41575026],[0.19971721 0.36109098],[0.30048035 0.4011237 ],[-0.39941932  0.24712608],[-0.3005526   0.25314655],[-0.20037699  0.2478922 ],[-0.10010593  0.20592824],[0.00094731 0.16540571],[0.10035288 0.19513892],[0.20090719 0.24765241],[0.29948348 0.21191984],[-0.39984304 -0.02085384],[-0.29989986 -0.02445749],[-0.19993106 -0.02623517],[-0.1004451  -0.01057388],[-0.00044225 -0.01184257],[0.10069391 0.01266715],[ 0.20062726 -0.05185709],[0.29969988 0.04165444],[-0.39941759 -0.24481466],[-0.29901345 -0.15660865],[-0.19978443 -0.21614404],[-0.09917661 -0.16845303],[-9.63620856e-05 -2.27636760e-01],[ 0.09939459 -0.15639129],[ 0.20031105 -0.14378898],[ 0.29961213 -0.15784536],[-0.40014589 -0.37206398],[-0.30099309 -0.39025856],[-0.20064238 -0.43598669],[-0.09971173 -0.41576977],[ 1.20101365e-04 -3.69620069e-01],[ 0.09950992 -0.35539301],[ 0.19931647 -0.3635537 ],[ 0.29927005 -0.39081757],"[-0.1111111111111111, -0.20185185185185187, 0.10185185185185185, 0.1111111111111111, 0.30185185185185187, 0.30185185185185187]","[-0.16944444444444445, -0.20185185185185187, -0.16111111111111112, 0.4203703703703704, -0.3851851851851852, -0.3851851851851852]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[2.0723673999891616, 2.923543399985647, 4.127180999988923, 6.129433900001459, 8.316835799982073, 17.222871000005398]","['polygon_trial_28', 'polygon_trial_27', 'polygon_trial_30', 'polygon_trial_6', 'polygon_trial_40', 'polygon_trial_40']",0.0010279499692842364,None,105.97441279998748,None,None,105.97441279998748,None,125.85460940000485,None,,,,997,001,2022-11-02_21h12.18.383,foraging_expt_rr,2021.2.3,60.0008880164119,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mediumvioletred,mediumblue,mediumpurple,mediumpurple,mediumvioletred,mediumvioletred,mediumblue,mediumpurple,mediumpurple,mediumpurple,mediumblue,mediumpurple,mediumvioletred,mediumpurple,mediumvioletred,mediumvioletred,mediumpurple,mediumvioletred,mediumvioletred,mediumvioletred,mediumvioletred,mediumvioletred,mediumpurple,mediumvioletred,mediumvioletred,mediumpurple,mediumpurple,mediumpurple,mediumvioletred,mediumpurple,mediumvioletred,mediumvioletred,mediumvioletred,mediumvioletred,mediumpurple,mediumpurple,mediumvioletred,mediumblue,mediumblue,mediumvioletred,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,126.91072089999216,None,[-0.40017447  0.4411268 ],[-0.29997024  0.45934549],[-0.19938558  0.41151221],[-0.10084149  0.45183949],[-0.00088102  0.42706967],[0.1005648  0.43258839],[0.19910623 0.45215992],[0.29966002 0.43431469],[-0.40014664  0.20604391],[-0.29953151  0.25732791],[-0.19945837  0.20920099],[-0.10046434  0.20567998],[-2.05604913e-04  2.32664612e-01],[0.10041465 0.22360946],[0.19999175 0.18917197],[0.30088999 0.14234278],[-0.40098334 -0.03776855],[-0.29943439  0.00117168],[-0.19927369  0.04419316],[-9.92675052e-02 -9.55937150e-05],[-0.00098934 -0.04783479],[ 0.1001473  -0.05732887],[ 0.20050737 -0.03509043],[ 0.30034934 -0.047176  ],[-0.40041095 -0.18127731],[-0.2992115 -0.2131472],[-0.20065133 -0.24535911],[-0.09986218 -0.22901245],[-0.00084516 -0.19644548],[ 0.10026831 -0.18434404],[ 0.19919229 -0.19977163],[ 0.30018979 -0.16290219],[-0.40066218 -0.40728534],[-0.2990792  -0.39775469],[-0.1991587  -0.41827515],[-0.1007955  -0.43795786],[-0.00057755 -0.36442058],[ 0.09977377 -0.45714026],[ 0.19926797 -0.38462275],[ 0.3000768  -0.45757628],"[0.19074074074074074, 0.09259259259259259, -0.2074074074074074, -0.30277777777777776, 0.19722222222222222]","[-0.38425925925925924, -0.44814814814814813, 0.1935185185185185, 0.4537037037037037, 0.4537037037037037]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.351562299998477, 2.3393977000087034, 3.651383699994767, 4.82236799999373, 5.934713800001191]","['polygon_trial_39', 'polygon_trial_38', 'polygon_trial_11', 'polygon_trial_2', 'polygon_trial_7']",0.004771700041601434,None,126.91072089999216,None,space,126.91072089999216,None,134.3107822999882,None,7.366959899984067,,,997,001,2022-11-02_21h12.18.383,foraging_expt_rr,2021.2.3,60.0008880164119,
