person,block,condition,trial,attempt,id,item_class,x,y
38,practice,cond_prac,0,1,1,dist_class1,-447.0,-458.0
38,practice,cond_prac,0,1,2,targ_class2,-280.0,-414.0
38,practice,cond_prac,0,1,3,dist_class2,-204.0,-420.0
38,practice,cond_prac,0,1,4,dist_class1,-76.0,-421.0
38,practice,cond_prac,0,1,5,dist_class2,56.0,-453.0
38,practice,cond_prac,0,1,6,dist_class1,179.0,-405.0
38,practice,cond_prac,0,1,7,dist_class2,335.0,-449.0
38,practice,cond_prac,0,1,8,targ_class1,470.0,-419.0
38,practice,cond_prac,0,1,9,dist_class2,-458.0,-206.0
38,practice,cond_prac,0,1,10,targ_class1,-302.0,-216.0
38,practice,cond_prac,0,1,11,dist_class1,-216.0,-211.0
38,practice,cond_prac,0,1,12,targ_class1,-82.0,-239.0
38,practice,cond_prac,0,1,13,dist_class1,61.0,-247.0
38,practice,cond_prac,0,1,14,dist_class2,193.0,-228.0
38,practice,cond_prac,0,1,15,targ_class1,305.0,-225.0
38,practice,cond_prac,0,1,16,targ_class2,429.0,-251.0
38,practice,cond_prac,0,1,17,dist_class1,-454.0,-31.0
38,practice,cond_prac,0,1,18,targ_class2,-336.0,-9.0
38,practice,cond_prac,0,1,19,dist_class2,-159.0,-32.0
38,practice,cond_prac,0,1,20,targ_class2,-38.0,49.0
38,practice,cond_prac,0,1,21,targ_class1,74.0,-38.0
38,practice,cond_prac,0,1,22,dist_class2,180.0,-17.0
38,practice,cond_prac,0,1,23,dist_class1,329.0,21.0
38,practice,cond_prac,0,1,24,dist_class1,435.0,30.0
38,practice,cond_prac,0,1,25,targ_class2,-474.0,223.0
38,practice,cond_prac,0,1,26,targ_class2,-321.0,248.0
38,practice,cond_prac,0,1,27,targ_class1,-196.0,215.0
38,practice,cond_prac,0,1,28,targ_class2,-44.0,204.0
38,practice,cond_prac,0,1,29,dist_class2,51.0,207.0
38,practice,cond_prac,0,1,30,targ_class2,200.0,218.0
38,practice,cond_prac,0,1,31,targ_class1,299.0,191.0
38,practice,cond_prac,0,1,32,dist_class1,492.0,207.0
38,practice,cond_prac,0,1,33,targ_class1,-481.0,428.0
38,practice,cond_prac,0,1,34,targ_class2,-403.0,448.0
38,practice,cond_prac,0,1,35,dist_class1,-189.0,384.0
38,practice,cond_prac,0,1,36,targ_class1,-78.0,454.0
38,practice,cond_prac,0,1,37,dist_class2,85.0,423.0
38,practice,cond_prac,0,1,38,dist_class2,151.0,421.0
38,practice,cond_prac,0,1,39,targ_class2,325.0,419.0
38,practice,cond_prac,0,1,40,targ_class1,467.0,399.0
38,practice,cond_prac,0,2,1,targ_class2,-459.0,-399.0
38,practice,cond_prac,0,2,2,targ_class1,-292.0,-400.0
38,practice,cond_prac,0,2,3,dist_class1,-157.0,-438.0
38,practice,cond_prac,0,2,4,dist_class2,-48.0,-412.0
38,practice,cond_prac,0,2,5,targ_class1,58.0,-434.0
38,practice,cond_prac,0,2,6,dist_class1,197.0,-470.0
38,practice,cond_prac,0,2,7,dist_class2,350.0,-432.0
38,practice,cond_prac,0,2,8,dist_class1,436.0,-438.0
38,practice,cond_prac,0,2,9,dist_class2,-445.0,-226.0
38,practice,cond_prac,0,2,10,dist_class2,-286.0,-231.0
38,practice,cond_prac,0,2,11,targ_class2,-164.0,-216.0
38,practice,cond_prac,0,2,12,targ_class2,-77.0,-218.0
38,practice,cond_prac,0,2,13,dist_class1,34.0,-217.0
38,practice,cond_prac,0,2,14,targ_class2,169.0,-176.0
38,practice,cond_prac,0,2,15,dist_class2,322.0,-212.0
38,practice,cond_prac,0,2,16,dist_class1,462.0,-191.0
38,practice,cond_prac,0,2,17,dist_class2,-425.0,22.0
38,practice,cond_prac,0,2,18,dist_class2,-354.0,-1.0
38,practice,cond_prac,0,2,19,dist_class2,-219.0,-9.0
38,practice,cond_prac,0,2,20,targ_class2,-52.0,17.0
38,practice,cond_prac,0,2,21,dist_class1,48.0,-3.0
38,practice,cond_prac,0,2,22,targ_class1,186.0,-14.0
38,practice,cond_prac,0,2,23,targ_class2,338.0,12.0
38,practice,cond_prac,0,2,24,targ_class2,442.0,-35.0
38,practice,cond_prac,0,2,25,targ_class1,-446.0,184.0
38,practice,cond_prac,0,2,26,dist_class1,-327.0,198.0
38,practice,cond_prac,0,2,27,targ_class1,-194.0,216.0
38,practice,cond_prac,0,2,28,dist_class2,-66.0,189.0
38,practice,cond_prac,0,2,29,targ_class1,102.0,219.0
38,practice,cond_prac,0,2,30,dist_class2,208.0,207.0
38,practice,cond_prac,0,2,31,targ_class1,341.0,236.0
38,practice,cond_prac,0,2,32,targ_class1,428.0,199.0
38,practice,cond_prac,0,2,33,dist_class1,-445.0,439.0
38,practice,cond_prac,0,2,34,targ_class1,-369.0,438.0
38,practice,cond_prac,0,2,35,dist_class1,-187.0,404.0
38,practice,cond_prac,0,2,36,dist_class1,-55.0,429.0
38,practice,cond_prac,0,2,37,targ_class1,87.0,436.0
38,practice,cond_prac,0,2,38,targ_class2,182.0,415.0
38,practice,cond_prac,0,2,39,targ_class2,312.0,435.0
38,practice,cond_prac,0,2,40,targ_class2,465.0,450.0
38,practice,cond_prac,0,3,1,dist_class1,-442.0,-432.0
38,practice,cond_prac,0,3,2,targ_class1,-346.0,-435.0
38,practice,cond_prac,0,3,3,targ_class2,-222.0,-438.0
38,practice,cond_prac,0,3,4,dist_class1,-73.0,-432.0
38,practice,cond_prac,0,3,5,dist_class1,53.0,-398.0
38,practice,cond_prac,0,3,6,dist_class1,183.0,-433.0
38,practice,cond_prac,0,3,7,dist_class2,310.0,-428.0
38,practice,cond_prac,0,3,8,dist_class2,452.0,-390.0
38,practice,cond_prac,0,3,9,targ_class1,-477.0,-219.0
38,practice,cond_prac,0,3,10,dist_class1,-372.0,-199.0
38,practice,cond_prac,0,3,11,targ_class2,-177.0,-203.0
38,practice,cond_prac,0,3,12,dist_class2,-59.0,-248.0
38,practice,cond_prac,0,3,13,targ_class2,82.0,-212.0
38,practice,cond_prac,0,3,14,dist_class2,204.0,-195.0
38,practice,cond_prac,0,3,15,dist_class1,316.0,-220.0
38,practice,cond_prac,0,3,16,targ_class1,425.0,-210.0
38,practice,cond_prac,0,3,17,targ_class2,-450.0,9.0
38,practice,cond_prac,0,3,18,dist_class2,-336.0,2.0
38,practice,cond_prac,0,3,19,targ_class2,-214.0,12.0
38,practice,cond_prac,0,3,20,targ_class2,-71.0,-22.0
38,practice,cond_prac,0,3,21,targ_class2,33.0,29.0
38,practice,cond_prac,0,3,22,targ_class1,217.0,-14.0
38,practice,cond_prac,0,3,23,dist_class2,311.0,12.0
38,practice,cond_prac,0,3,24,dist_class2,460.0,6.0
38,practice,cond_prac,0,3,25,targ_class2,-422.0,208.0
38,practice,cond_prac,0,3,26,dist_class1,-311.0,242.0
38,practice,cond_prac,0,3,27,targ_class1,-190.0,220.0
38,practice,cond_prac,0,3,28,targ_class1,-76.0,237.0
38,practice,cond_prac,0,3,29,dist_class2,78.0,227.0
