trialNo,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y,p21_x,p21_y,p22_x,p22_y,p23_x,p23_y,p24_x,p24_y,p25_x,p25_y,p26_x,p26_y,p27_x,p27_y,p28_x,p28_y,p29_x,p29_y,p30_x,p30_y,p31_x,p31_y,p32_x,p32_y,p33_x,p33_y,p34_x,p34_y,p35_x,p35_y,p36_x,p36_y,p37_x,p37_y,p38_x,p38_y,p39_x,p39_y,p40_x,p40_y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,polygon_3.started,polygon_4.started,polygon_5.started,polygon_6.started,polygon_7.started,polygon_8.started,polygon_9.started,polygon_10.started,polygon_11.started,polygon_12.started,polygon_13.started,polygon_14.started,polygon_15.started,polygon_16.started,polygon_17.started,polygon_18.started,polygon_19.started,polygon_20.started,polygon_21.started,polygon_22.started,polygon_23.started,polygon_24.started,polygon_25.started,polygon_26.started,polygon_27.started,polygon_28.started,polygon_29.started,polygon_30.started,polygon_31.started,polygon_32.started,polygon_33.started,polygon_34.started,polygon_35.started,polygon_36.started,polygon_37.started,polygon_38.started,polygon_39.started,polygon_40.started,mouse.started,points_text.started,key_resp.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,key_resp.keys,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate
3,-0.1,0.2,0.3,-0.4,-0.1,-0.4,0.2,-0.4,-0.3,0.4,-0.2,-0.4,0,0,-0.3,-0.4,0,-0.2,0.3,0,0.2,0.4,0,-0.4,-0.4,0.2,-0.1,-0.2,0.1,0.4,-0.4,-0.2,0.1,-0.2,0.1,0,0,0.4,0,0.2,0.3,-0.2,0.2,0.2,0.1,-0.4,-0.2,0.2,0.2,-0.2,-0.4,-0.4,-0.4,0,-0.2,0.4,-0.2,-0.2,-0.3,0.2,-0.4,0.4,0.2,0,-0.3,-0.2,-0.1,0,0.3,0.2,-0.2,0,0.1,0.2,0.3,0.4,-0.1,0.4,-0.3,0,0,0,0,2,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,22.1493403,0.0295342,22.1493403,22.1493403,"[-0.30185185185185187, -0.005555555555555556, 0.11388888888888889, 0.21481481481481482, -0.024074074074074074, -0.11481481481481481, -0.41388888888888886, 0.003703703703703704, 0.0824074074074074, 0.32037037037037036, 0.08425925925925926, 0.019444444444444445, -0.10555555555555556, -0.0787037037037037, -0.3851851851851852, -0.29444444444444445, -0.18981481481481483, -0.1037037037037037, -0.07685185185185185, 0.000925925925925926]","[0.4074074074074074, 0.41203703703703703, 0.3925925925925926, 0.4166666666666667, 0.24259259259259258, 0.21666666666666667, 0.2037037037037037, -0.005555555555555556, -0.008333333333333333, 0.026851851851851852, -0.23703703703703705, -0.2111111111111111, -0.16111111111111112, -0.17222222222222222, -0.2037037037037037, -0.3527777777777778, -0.36203703703703705, -0.4185185185185185, -0.41388888888888886, -0.3851851851851852]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.146661499999027, 4.755210699997406, 5.354150799998024, 6.052899999998772, 7.785327499997948, 8.38338719999956, 9.048959299998387, 10.530465799998638, 11.095843200000672, 11.828325399997993, 12.930522799997561, 13.442563900000096, 13.99104769999758, 14.541883199999575, 15.423348799999076, 16.188850999998976, 16.87185110000064, 17.719909799998277, 19.068885699998646, 19.91911649999747]","['polygon_5', 'polygon_19', 'polygon_15', 'polygon_11', 'polygon_20', 'polygon', 'polygon_13', 'polygon_7', 'polygon_18', 'polygon_10', 'polygon_17', 'polygon_9', 'polygon_14', 'polygon_16', 'polygon_8', 'polygon_6', 'polygon_3', 'polygon_12']",None,,999,1,2022-11-22_18h57.18.885,foraging_expt_polygons,2022.2.4,60.02073116
4,-0.3,0.4,-0.1,-0.4,-0.3,-0.2,-0.1,-0.2,-0.2,0.2,0.2,0,-0.4,0.2,-0.3,-0.4,0.2,-0.2,0,-0.4,0.1,0,0.3,-0.4,0.3,0.4,0.1,-0.4,-0.4,-0.4,-0.3,0,0.2,-0.4,-0.2,-0.2,0.3,0,-0.4,0.4,-0.2,0.4,-0.1,0.4,0.1,-0.2,0,-0.2,0.3,-0.2,0.1,0.4,-0.2,-0.4,0.2,0.4,0.2,0.2,-0.4,0,0.1,0.2,0,0.2,0.3,0.2,-0.2,0,-0.4,-0.2,0,0.4,-0.1,0,-0.1,0.2,0,0,-0.3,0.2,0,1,1,3,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,42.0857716,0.0244534,42.0857716,42.0857716,"[-0.39351851851851855, -0.3277777777777778, 0.30277777777777776, -0.3962962962962963, -0.225, -0.2037037037037037, -0.2833333333333333, 0.11018518518518519, 0.21481481481481482, 0.30092592592592593, 0.19074074074074074, -0.08981481481481482, -0.18611111111111112, -0.3175925925925926, -0.2861111111111111, -0.4046296296296296, -0.11018518518518519, -0.021296296296296296, -0.01574074074074074, 0.11388888888888889, 0.20185185185185187]","[0.39166666666666666, 0.38055555555555554, 0.3768518518518518, 0.2324074074074074, 0.2212962962962963, 0.22314814814814815, -0.012037037037037037, 0.007407407407407408, 0.016666666666666666, -0.026851851851851852, -0.15648148148148147, -0.23055555555555557, -0.18888888888888888, -0.22314814814814815, -0.3611111111111111, -0.43148148148148147, -0.3472222222222222, -0.40185185185185185, -0.4222222222222222, -0.425, -0.40925925925925927]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.6522361999996065, 2.351858900001389, 3.5661784000003536, 4.697972800000571, 5.414341499999864, 5.979965900001844, 7.711887900000875, 9.47577160000219, 10.142897699999594, 10.708560800001578, 11.589036500001384, 12.421769000000495, 13.051264500001707, 13.735945600001287, 14.401558199999272, 15.250609000002441, 16.74837269999989, 17.546677199999976, 18.232205300002533, 18.896206199999142, 19.46247460000086]","['polygon_20', 'polygon', 'polygon_13', 'polygon_7', 'polygon_5', 'polygon_16', 'polygon_11', 'polygon_6', 'polygon_19', 'polygon_9', 'polygon_4', 'polygon_18', 'polygon_3', 'polygon_8', 'polygon_15', 'polygon_2', 'polygon_10', 'polygon_14', 'polygon_17']",None,,999,1,2022-11-22_18h57.18.885,foraging_expt_polygons,2022.2.4,60.02073116
1,0.1,0.4,-0.3,-0.2,0,0.2,-0.4,0.2,0.3,-0.4,-0.2,0.4,0.1,-0.2,-0.4,0.4,-0.4,0,0,-0.4,0,0.4,0.3,-0.2,0.2,-0.2,-0.2,-0.2,-0.1,-0.4,0.3,0.4,-0.3,0.2,-0.2,-0.4,0,-0.2,-0.4,-0.4,0.2,0,0.2,0.4,-0.1,0,0.3,0,-0.4,-0.2,-0.1,0.2,0.2,0.2,-0.1,-0.2,0.3,0.2,-0.1,0.4,0.1,0.2,-0.2,0,-0.2,0.2,0.1,-0.4,-0.3,-0.4,0.2,-0.4,0,0,-0.3,0,0.1,0,-0.3,0.4,0,2,2,0,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,62.084593,0.0258963,62.084593,62.084593,"[0.30462962962962964, 0.29259259259259257, 0.08981481481481482, 0.005555555555555556, -0.2111111111111111, -0.4111111111111111, -0.4074074074074074, -0.3296296296296296, -0.008333333333333333, -0.39351851851851855, -0.27870370370370373, -0.18888888888888888, -0.40185185185185185, -0.21574074074074073, -0.09722222222222222, 0.014814814814814815, 0.08796296296296297, 0.16203703703703703, 0.1962962962962963, 0.2898148148148148, 0.3194444444444444, 0.008333333333333333]","[-0.4537037037037037, 0.38981481481481484, 0.35555555555555557, 0.4425925925925926, 0.35, 0.4398148148148148, 0.21944444444444444, 0.1638888888888889, 0.1935185185185185, -0.005555555555555556, -0.23333333333333334, -0.23796296296296296, -0.38981481481481484, -0.38425925925925924, -0.4287037037037037, -0.175, -0.22314814814814815, -0.22037037037037038, -0.2222222222222222, -0.20277777777777778, -0.37777777777777777, -0.4009259259259259]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.060091799998190254, 1.4758236999987275, 2.15737960000115, 2.8062724999981583, 3.9566678000010143, 4.753206099998351, 5.586155199998757, 6.151331400000345, 7.283214899998711, 9.929088699998829, 11.0947883000008, 11.72819890000028, 12.475460199999361, 13.358722799999668, 14.008549099999072, 14.69160059999922, 15.374250500000926, 16.021071300001495, 16.57071730000098, 17.286242400001356, 18.102667200000724, 18.867901500001608]","['polygon_16', 'polygon', 'polygon_11', 'polygon_6', 'polygon_8', 'polygon_4', 'polygon_17', 'polygon_3', 'polygon_9', 'polygon_2', 'polygon_14', 'polygon_20', 'polygon_18', 'polygon_15', 'polygon_19', 'polygon_7', 'polygon_13', 'polygon_12', 'polygon_5', 'polygon_10']",None,,999,1,2022-11-22_18h57.18.885,foraging_expt_polygons,2022.2.4,60.02073116
2,0.2,0,0,0,-0.1,0,0.1,0,-0.4,-0.4,-0.2,0.4,0.3,-0.2,-0.1,-0.2,0.1,-0.2,0.2,0.2,-0.4,0,-0.3,0.2,0.3,0,0.3,-0.4,0.2,-0.2,0.3,0.4,0,-0.2,-0.3,-0.4,0,-0.4,-0.3,0.4,0.1,0.2,-0.4,0.2,-0.3,0,0.2,0.4,0.1,-0.4,-0.2,0.2,-0.4,-0.2,0.1,0.4,-0.1,0.4,0,0.2,-0.4,0.4,0.2,-0.4,-0.1,-0.4,-0.2,0,-0.3,-0.2,0.3,0.2,0,0.4,-0.2,-0.2,-0.1,0.2,-0.2,-0.4,0,3,3,1,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,82.0744252,0.0153225,82.0744252,82.0744252,"[0.31574074074074077, -0.29907407407407405, -0.2175925925925926, -0.32222222222222224, 0.2074074074074074, 0.30092592592592593, 0.23333333333333334, 0.0712962962962963, -0.016666666666666666, -0.09074074074074075, -0.39537037037037037, -0.09444444444444444, -0.013888888888888888, 0.10648148148148148, 0.19074074074074074, 0.31296296296296294, 0.29907407407407405, -0.01574074074074074, -0.2953703703703704, -0.3907407407407407]","[0.4148148148148148, 0.3990740740740741, 0.3768518518518518, 0.2537037037037037, 0.1712962962962963, -0.03333333333333333, -0.002777777777777778, -0.030555555555555555, -0.010185185185185186, 0.012962962962962963, 0.003703703703703704, -0.22962962962962963, -0.2564814814814815, -0.14629629629629629, -0.17222222222222222, -0.23425925925925925, -0.44074074074074077, -0.375, -0.4148148148148148, -0.37222222222222223]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.277168900000106, 2.4394342999985383, 2.9729531000011775, 3.773057599999447, 5.303806899999472, 6.185401499998989, 6.752800300000672, 7.384220200001437, 7.933724099999381, 8.548313700001017, 9.397942499999772, 10.92908019999959, 11.627833400001691, 12.261298800000077, 12.873228799999197, 13.576185000001715, 14.275301300000137, 15.356418100000155, 16.654478600001312, 17.302799199998844]","['polygon_16', 'polygon_20', 'polygon_6', 'polygon_12', 'polygon_10', 'polygon_13', 'polygon', 'polygon_4', 'polygon_2', 'polygon_3', 'polygon_11', 'polygon_8', 'polygon_17', 'polygon_9', 'polygon_15', 'polygon_7', 'polygon_14', 'polygon_19', 'polygon_18', 'polygon_5']",space,19.5402393,999,1,2022-11-22_18h57.18.885,foraging_expt_polygons,2022.2.4,60.02073116
5,0.2,-0.2,0.1,0,0.3,0,-0.3,-0.2,-0.2,0.4,0.3,-0.2,-0.3,-0.4,0,-0.4,-0.1,-0.2,-0.1,-0.4,-0.2,0.2,-0.3,0.4,0,0.4,0.2,0.2,0.2,-0.4,-0.4,-0.2,-0.2,-0.4,-0.3,0.2,0,0,0.1,0.4,0,-0.2,-0.3,0,-0.4,0,-0.1,0.2,0.1,0.2,0.3,0.4,0.3,-0.4,0.1,-0.4,-0.1,0.4,0.3,0.2,-0.2,-0.2,0.1,-0.2,-0.4,-0.4,0.2,0,-0.1,0,-0.2,0,-0.4,0.2,0.2,0.4,0,0.2,-0.4,0.4,0,4,4,4,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,101.6557752,0.0068413,101.6557752,101.6557752,"[-0.27314814814814814, -0.20092592592592592, -0.007407407407407408, 0.09351851851851851, 0.1935185185185185, -0.3055555555555556, -0.38796296296296295, -0.38796296296296295, -0.2962962962962963, 0.08333333333333333, 0.2824074074074074, 0.2851851851851852, 0.2101851851851852, 0.21296296296296297, 0.022222222222222223, -0.11944444444444445, -0.28055555555555556, -0.2074074074074074, -0.10648148148148148, 0.001851851851851852]","[0.425, 0.4425925925925926, 0.44814814814814813, 0.36574074074074076, 0.20833333333333334, 0.22777777777777777, -0.1685185185185185, -0.1685185185185185, -0.15185185185185185, 0.011111111111111112, 0.005555555555555556, -0.21296296296296297, -0.2074074074074074, -0.4324074074074074, -0.4083333333333333, -0.4388888888888889, -0.3888888888888889, -0.3592592592592593, -0.23425925925925925, 0.03888888888888889]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.8490724000002956, 2.564622199999576, 3.2155352999980096, 3.8980719999999565, 5.311328299998422, 6.392984399997658, 7.491021499998169, 7.690773300000728, 8.240598399999726, 9.339083799997752, 10.004351699997642, 10.738996100000804, 11.436418099998264, 12.151978800000506, 13.216532799997367, 14.19865899999786, 15.13237609999851, 15.945935299998382, 17.07860190000065, 17.89405959999931]","['polygon_12', 'polygon_5', 'polygon_13', 'polygon_20', 'polygon_14', 'polygon_18', 'polygon_16', 'polygon_16', 'polygon_4', 'polygon_2', 'polygon_3', 'polygon_6', 'polygon', 'polygon_15', 'polygon_8', 'polygon_10', 'polygon_7', 'polygon_17', 'polygon_9', 'polygon_19']",space,18.2053699,999,1,2022-11-22_18h57.18.885,foraging_expt_polygons,2022.2.4,60.02073116
