person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
13,practice,cond_prac,0,1,17,1,1,targ_class1,-441.0,24.0,3.67
13,practice,cond_prac,0,1,9,2,2,targ_class1,-486.0,-190.0,4.47
13,practice,cond_prac,0,1,2,3,3,targ_class2,-341.0,-417.0,5.23
13,practice,cond_prac,0,1,3,4,4,targ_class1,-198.0,-439.0,6.8
13,practice,cond_prac,0,1,4,5,5,targ_class2,-81.0,-452.0,7.4
13,practice,cond_prac,0,1,5,6,6,targ_class2,58.0,-435.0,8.63
13,practice,cond_prac,0,1,6,7,7,targ_class1,173.0,-446.0,9.27
13,practice,cond_prac,0,1,7,8,8,targ_class2,297.0,-415.0,9.9
13,practice,cond_prac,0,1,16,9,9,targ_class1,473.0,-250.0,10.8
13,practice,cond_prac,0,1,19,10,10,targ_class1,-167.0,18.0,11.97
13,practice,cond_prac,0,1,20,11,11,targ_class2,-65.0,15.0,12.43
13,practice,cond_prac,0,1,21,12,12,targ_class2,46.0,-17.0,12.87
13,practice,cond_prac,0,1,31,13,13,targ_class2,313.0,241.0,14.2
13,practice,cond_prac,0,1,29,14,14,targ_class1,58.0,216.0,14.78
13,practice,cond_prac,0,1,39,15,15,targ_class2,348.0,434.0,15.35
13,practice,cond_prac,0,1,40,16,16,targ_class2,452.0,413.0,16.47
13,practice,cond_prac,0,1,35,17,17,targ_class2,-202.0,412.0,17.18
13,practice,cond_prac,0,1,25,18,18,targ_class1,-459.0,244.0,18.1
13,practice,cond_prac,0,1,24,19,19,targ_class1,422.0,14.0,19.98
13,practice,cond_prac,0,1,23,20,20,targ_class1,320.0,-6.0,20.57
13,conj_B,cond_conj_B,2,1,21,1,1,targ_class1,74.0,4.0,3.4
13,conj_B,cond_conj_B,2,1,22,2,2,targ_class1,187.0,-25.0,4.47
13,conj_B,cond_conj_B,2,1,31,3,3,targ_class1,350.0,199.0,5.67
13,conj_B,cond_conj_B,2,1,29,4,4,targ_class1,62.0,213.0,6.34
13,conj_B,cond_conj_B,2,1,38,5,5,targ_class1,210.0,442.0,6.94
13,conj_B,cond_conj_B,2,1,37,6,6,targ_class1,48.0,477.0,7.47
13,conj_B,cond_conj_B,2,1,35,7,7,targ_class1,-183.0,443.0,8.17
13,conj_B,cond_conj_B,2,1,14,8,8,targ_class1,209.0,-241.0,10.13
13,conj_B,cond_conj_B,2,1,15,9,9,targ_class1,330.0,-218.0,10.6
13,conj_B,cond_conj_B,2,1,7,10,10,targ_class1,325.0,-453.0,11.37
13,conj_B,cond_conj_B,2,1,6,11,11,targ_class1,154.0,-460.0,12.17
13,conj_B,cond_conj_B,2,1,8,12,12,targ_class1,457.0,-427.0,12.9
13,conj_B,cond_conj_B,2,1,4,13,13,targ_class1,-109.0,-444.0,13.73
13,conj_B,cond_conj_B,2,1,13,14,14,targ_class1,48.0,-231.0,14.43
13,conj_B,cond_conj_B,2,1,3,15,15,targ_class2,-196.0,-437.0,17.71
13,conj_B,cond_conj_B,2,1,16,16,16,targ_class2,457.0,-189.0,19.22
13,conj_B,cond_conj_B,2,1,24,17,17,targ_class2,458.0,15.0,19.65
13,conj_B,cond_conj_B,2,1,32,18,18,targ_class2,459.0,230.0,20.32
13,conj_B,cond_conj_B,2,1,28,19,19,targ_class2,-70.0,208.0,21.63
13,conj_B,cond_conj_B,2,1,25,20,20,targ_class1,-481.0,211.0,25.32
13,conj_B,cond_conj_B,7,1,14,1,1,targ_class1,189.0,-224.0,2.6
13,conj_B,cond_conj_B,7,1,8,2,2,targ_class1,434.0,-422.0,3.5
13,conj_B,cond_conj_B,7,1,5,3,3,targ_class1,73.0,-411.0,4.2
13,conj_B,cond_conj_B,7,1,3,4,4,targ_class1,-223.0,-436.0,5.7
13,conj_B,cond_conj_B,7,1,26,5,5,targ_class1,-308.0,208.0,6.63
13,conj_B,cond_conj_B,7,1,19,6,6,targ_class1,-180.0,0.0,7.27
13,conj_B,cond_conj_B,7,1,20,7,7,targ_class1,-84.0,12.0,7.67
13,conj_B,cond_conj_B,7,1,29,8,8,targ_class1,62.0,179.0,8.2
13,conj_B,cond_conj_B,7,1,31,9,9,targ_class1,337.0,187.0,8.9
13,conj_B,cond_conj_B,7,1,23,10,10,targ_class1,336.0,16.0,9.53
13,conj_B,cond_conj_B,7,1,36,11,11,targ_class1,-63.0,390.0,10.33
13,conj_B,cond_conj_B,7,1,35,12,12,targ_class1,-184.0,434.0,10.83
13,conj_B,cond_conj_B,7,1,34,13,13,targ_class1,-326.0,443.0,11.63
13,conj_B,cond_conj_B,7,1,25,14,14,targ_class1,-448.0,258.0,12.42
13,conj_B,cond_conj_B,7,1,11,15,15,targ_class2,-209.0,-197.0,13.93
13,conj_B,cond_conj_B,7,1,1,16,16,targ_class2,-442.0,-431.0,14.98
13,conj_B,cond_conj_B,7,1,13,17,17,targ_class2,62.0,-192.0,15.77
13,conj_B,cond_conj_B,7,1,24,18,18,targ_class2,492.0,-18.0,16.85
13,conj_B,cond_conj_B,7,1,32,19,19,targ_class2,496.0,222.0,17.83
13,conj_B,cond_conj_B,7,1,21,20,20,targ_class1,68.0,8.0,21.26
13,conj_B,cond_conj_B,0,1,4,1,1,targ_class1,-94.0,-408.0,2.37
13,conj_B,cond_conj_B,0,1,3,2,2,targ_class1,-217.0,-428.0,2.8
13,conj_B,cond_conj_B,0,1,2,3,3,targ_class1,-338.0,-440.0,3.4
13,conj_B,cond_conj_B,0,1,1,4,4,targ_class1,-440.0,-433.0,4.8
13,conj_B,cond_conj_B,0,1,14,5,5,targ_class1,194.0,-189.0,5.6
