person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
34,practice,cond_prac,0,1,33,0,0,dist_class1,-454.0,448.0,4.9
34,practice,cond_prac,0,2,35,1,1,targ_class1,-168.0,439.0,2.7
34,practice,cond_prac,0,2,36,2,2,targ_class2,-92.0,426.0,4.0
34,practice,cond_prac,0,2,37,0,0,dist_class1,50.0,445.0,4.8
34,practice,cond_prac,0,3,37,1,1,targ_class2,67.0,417.0,1.5
34,practice,cond_prac,0,3,35,0,0,dist_class1,-197.0,427.0,2.94
34,practice,cond_prac,0,4,25,1,1,targ_class2,-445.0,202.0,1.17
34,practice,cond_prac,0,4,26,2,2,targ_class2,-319.0,211.0,2.07
34,practice,cond_prac,0,4,18,3,3,targ_class2,-326.0,33.0,2.87
34,practice,cond_prac,0,4,20,4,4,targ_class2,-75.0,-10.0,4.43
34,practice,cond_prac,0,4,11,5,5,targ_class2,-163.0,-201.0,6.13
34,practice,cond_prac,0,4,9,6,6,targ_class2,-479.0,-209.0,6.9
34,practice,cond_prac,0,4,1,7,7,targ_class2,-453.0,-414.0,7.73
34,practice,cond_prac,0,4,5,8,8,targ_class2,57.0,-446.0,8.67
34,practice,cond_prac,0,4,7,9,9,targ_class2,282.0,-440.0,9.73
34,practice,cond_prac,0,4,37,10,10,targ_class2,47.0,415.0,10.83
34,practice,cond_prac,0,4,35,0,0,dist_class1,-221.0,387.0,12.83
34,practice,cond_prac,0,5,33,1,1,targ_class2,-459.0,474.0,2.7
34,practice,cond_prac,0,5,34,2,2,targ_class2,-320.0,417.0,3.34
34,practice,cond_prac,0,5,37,3,3,targ_class2,41.0,447.0,4.77
34,practice,cond_prac,0,5,38,4,4,targ_class2,182.0,448.0,7.6
34,practice,cond_prac,0,5,26,5,5,targ_class2,-319.0,221.0,8.53
34,practice,cond_prac,0,5,28,6,6,targ_class2,-87.0,232.0,9.5
34,practice,cond_prac,0,5,29,0,0,dist_class1,25.0,215.0,12.53
34,practice,cond_prac,0,6,38,1,1,targ_class2,239.0,427.0,1.64
34,practice,cond_prac,0,6,28,2,2,targ_class2,-50.0,206.0,2.5
34,practice,cond_prac,0,6,30,3,3,targ_class2,183.0,216.0,3.07
34,practice,cond_prac,0,6,31,4,4,targ_class2,355.0,207.0,3.6
34,practice,cond_prac,0,6,22,5,5,targ_class2,205.0,-19.0,5.67
34,practice,cond_prac,0,6,18,6,6,targ_class2,-304.0,36.0,6.77
34,practice,cond_prac,0,6,9,7,7,targ_class2,-456.0,-224.0,7.7
34,practice,cond_prac,0,6,11,8,8,targ_class2,-192.0,-205.0,8.57
34,practice,cond_prac,0,6,12,9,9,targ_class2,-49.0,-233.0,9.13
34,practice,cond_prac,0,6,7,10,10,targ_class2,317.0,-443.0,9.97
