trialNo,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y,p21_x,p21_y,p22_x,p22_y,p23_x,p23_y,p24_x,p24_y,p25_x,p25_y,p26_x,p26_y,p27_x,p27_y,p28_x,p28_y,p29_x,p29_y,p30_x,p30_y,p31_x,p31_y,p32_x,p32_y,p33_x,p33_y,p34_x,p34_y,p35_x,p35_y,p36_x,p36_y,p37_x,p37_y,p38_x,p38_y,p39_x,p39_y,p40_x,p40_y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,mouse_2.started,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,polygon.started,polygon_2.started,polygon_3.started,polygon_4.started,polygon_5.started,polygon_6.started,polygon_7.started,polygon_8.started,polygon_9.started,polygon_10.started,polygon_11.started,polygon_12.started,polygon_13.started,polygon_14.started,polygon_15.started,polygon_16.started,polygon_17.started,polygon_18.started,polygon_19.started,polygon_20.started,polygon_21.started,polygon_22.started,polygon_23.started,polygon_24.started,polygon_25.started,polygon_26.started,polygon_27.started,polygon_28.started,polygon_29.started,polygon_30.started,polygon_31.started,polygon_32.started,polygon_33.started,polygon_34.started,polygon_35.started,polygon_36.started,polygon_37.started,polygon_38.started,polygon_39.started,polygon_40.started,mouse.started,points_text.started,key_resp.started,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,key_resp.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.780025099869817,0.0006343999411910772,[-0.5370370370370371],[0.010416666666666666],[1],[0],[0],[10.877504900097847],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,001,2023-02-16_17h16.29.457,foraging_expt_polygons_easy_AB,2022.2.5,59.824677787542825,
29,0.1,0.2,0.2,0,0.3,0.4,0.2,0.4,-0.4,0.4,0.3,-0.2,0.2,-0.2,0,-0.2,-0.4,-0.4,0.3,-0.4,-0.2,-0.2,-0.3,0.2,0,0.2,0.1,-0.4,0,-0.4,-0.1,0,-0.2,0,0.2,0.2,-0.3,-0.2,0.3,0,-0.4,0,-0.3,0.4,0.2,-0.4,-0.3,-0.4,0.1,0.4,-0.2,0.2,-0.1,0.4,-0.1,-0.2,-0.4,0.2,-0.1,-0.4,-0.1,0.2,-0.4,-0.2,0.3,0.2,-0.2,-0.4,0.1,0,0,0.4,-0.2,0.4,-0.3,0,0,0,0.1,-0.2,0,0,0,28,,,,,,,,,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,30.89031619997695,0.12558170012198389,30.89031619997695,30.89031619997695,[0.09696604 0.22768687],[ 0.21116404 -0.02680002],[0.2895655 0.4016726],[0.19167779 0.3511413 ],[-0.417121    0.37901493],[ 0.29397368 -0.20816066],[ 0.20254883 -0.24041609],[-0.01612831 -0.19248332],[-0.39444855 -0.37034415],[ 0.29546112 -0.44734888],[-0.21014262 -0.22547719],[-0.30780184  0.16757662],[-0.00555972  0.16792104],[ 0.11768273 -0.35771245],[ 0.00756435 -0.43524298],[-0.08161775 -0.00560632],[-0.21532946  0.00524899],[0.19339867 0.18787604],[-0.3121709  -0.22390491],[ 0.31455802 -0.01373106],[-0.39820368 -0.00498797],[-0.31466343  0.42407792],[ 0.20064179 -0.37336236],[-0.28172732 -0.35018602],[0.0866326  0.40262956],[-0.21666575  0.15530598],[-0.08663746  0.41199136],[-0.11685517 -0.205459  ],[-0.40824919  0.20970749],[-0.10158495 -0.41841935],[-0.08232957  0.16181025],[-0.395367   -0.23701815],[0.28002771 0.23265254],[-0.21115248 -0.43662049],[ 0.08549689 -0.03196279],[0.01020271 0.35413709],[-0.18837715  0.38874494],[-0.28842329 -0.00338334],[-0.01626001  0.03997972],[ 0.1181367  -0.23123234],"[-0.4166666666666667, 0.2916666666666667, 0.10300925925925926, 0.19328703703703703, -0.003472222222222222, -0.3113425925925926]","[0.38425925925925924, 0.3888888888888889, 0.22453703703703703, 0.1875, 0.16435185185185186, 0.16087962962962962]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[3.9252037999685854, 11.175429299939424, 15.076773500069976, 16.679948500124738, 17.8282725000754, 19.78078299993649]","['polygon_5', 'polygon_3', 'polygon', 'polygon_18', 'polygon_13', 'polygon_12']",None,82,001,2023-02-16_17h16.29.457,foraging_expt_polygons_easy_AB,2022.2.5,59.824677787542825,
6,-0.2,0.4,0.3,0.4,-0.1,-0.2,-0.2,0.2,-0.1,-0.4,0.1,0.4,0.3,0,-0.4,-0.4,0.2,-0.4,-0.3,-0.4,0.1,0,-0.3,0.2,-0.2,0,0.3,0.2,0.1,-0.4,-0.2,-0.2,0.2,0.2,-0.2,-0.4,-0.4,0.4,0.3,-0.4,0,0.4,0.2,0,0.3,-0.2,-0.1,0.2,0,0.2,-0.3,-0.2,0,-0.2,0,-0.4,0,0,0.2,-0.2,-0.4,-0.2,0.1,0.2,-0.4,0,-0.3,0.4,-0.4,0.2,0.2,0.4,0.1,-0.2,-0.3,0,-0.1,0.4,-0.1,0,0,1,1,5,,,,,,,,,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,50.67998959985562,0.02761770016513765,50.67998959985562,50.67998959985562,[-0.19060552  0.39800153],[0.28487163 0.41163578],[-0.1090267  -0.20762029],[-0.21274578  0.24565338],[-0.11939919 -0.43328343],[0.08273723 0.39144276],[ 0.31345714 -0.01495857],[-0.38957901 -0.38686187],[ 0.21068063 -0.37791067],[-0.29081431 -0.39699434],[0.0836896  0.01540862],[-0.30532439  0.21681198],[-0.2137438  -0.04560478],[0.29987588 0.17911194],[ 0.11007557 -0.4424288 ],[-0.20705414 -0.24670873],[0.18738547 0.17728713],[-0.20532561 -0.40402514],[-0.41944552  0.35857103],[ 0.31462508 -0.3664132 ],[-0.01101542  0.35159525],[0.20467469 0.00638245],[ 0.30522901 -0.15757723],[-0.08236584  0.15812306],[0.00677741 0.19889631],[-0.2963322  -0.16677684],[-0.00540131 -0.16434386],[ 0.00393424 -0.37245456],[0.01089875 0.03623966],[ 0.20915305 -0.19612538],[-0.41517191 -0.20757676],[0.08067254 0.22011967],[-0.39518204  0.03283605],[-0.31416971  0.415516  ],[-0.41920867  0.1619322 ],[0.19770624 0.40856381],[ 0.11834816 -0.22463733],[-0.29381119 -0.03548441],[-0.11239319  0.39635792],[-0.10572042 -0.04708551],"[-0.41435185185185186, -0.22453703703703703, -0.3055555555555556, 0.0775462962962963, 0.1875, 0.3229166666666667, 0.30324074074074076, 0.3090277777777778, 0.1111111111111111, -0.20023148148148148, -0.20717592592592593, -0.09606481481481481, -0.12731481481481483, -0.30671296296296297, -0.3819444444444444, 0.22685185185185186, 0.32523148148148145, 0.26273148148148145]","[0.35185185185185186, -0.05555555555555555, 0.22106481481481483, 0.008101851851851851, 0.1736111111111111, 0.1909722222222222, 0.17824074074074073, -0.3715277777777778, -0.4409722222222222, -0.39467592592592593, -0.24768518518518517, -0.21180555555555555, -0.43287037037037035, -0.39467592592592593, -0.38310185185185186, -0.37962962962962965, -0.0011574074074074073, 0.4074074074074074]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5.552775999996811, 10.03882410004735, 10.669373100157827, 11.354138600174338, 11.840125099988654, 12.254825300071388, 12.597778500057757, 13.59718140005134, 14.215823400067165, 14.949485900113359, 15.611391399987042, 16.217158500105143, 16.77859800006263, 17.199101200094447, 17.529479800025, 18.4989757000003, 19.283935400191694, 19.96887270011939]","['polygon_19', 'polygon_13', 'polygon_12', 'polygon_11', 'polygon_17', 'polygon_14', 'polygon_20', 'polygon_15', 'polygon_18', 'polygon_16', 'polygon_3', 'polygon_5', 'polygon_10', 'polygon_8', 'polygon_9', 'polygon_7']",None,82,001,2023-02-16_17h16.29.457,foraging_expt_polygons_easy_AB,2022.2.5,59.824677787542825,
11,-0.1,0.2,0.3,0.2,-0.4,-0.4,0.3,-0.2,0.3,0.4,-0.3,-0.2,-0.1,0.4,0.1,-0.4,-0.1,-0.4,0.2,0,0.2,-0.4,-0.3,-0.4,-0.2,0,0.1,-0.2,-0.3,0,0.3,0,-0.2,-0.2,-0.4,0.4,0.1,0,-0.4,-0.2,-0.2,0.4,0,-0.2,0,0.4,0.1,0.4,0.3,-0.4,0.2,0.4,0.2,0.2,0.2,-0.2,-0.3,0.4,0,-0.4,-0.3,0.2,-0.4,0,-0.1,0,-0.2,0.2,0.1,0.2,-0.2,-0.4,0,0.2,0,0,-0.1,-0.2,-0.4,0.2,0,2,2,10,,,,,,,,,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,70.72122499998659,0.0439858001191169,70.72122499998659,70.72122499998659,[-0.09571182  0.2116096 ],[0.31740173 0.17153477],[-0.39958427 -0.43781133],[ 0.3092999  -0.23310759],[0.30263507 0.35789801],[-0.29210721 -0.18407203],[-0.11884536  0.44127617],[ 0.09453121 -0.42056161],[-0.11888952 -0.43284142],[ 0.19338284 -0.02566528],[ 0.19473254 -0.41846934],[-0.28603257 -0.37523794],[-0.18832863 -0.00278833],[ 0.08000494 -0.22908453],[-0.29905469 -0.00070904],[ 0.31756857 -0.01244753],[-0.21774019 -0.19300109],[-0.38744482  0.3677744 ],[ 0.11283338 -0.0032184 ],[-0.38271373 -0.24912385],[-0.18757918  0.44499265],[ 0.01803245 -0.19795443],[-0.00272626  0.37958643],[0.11128598 0.39346176],[ 0.30196833 -0.3523161 ],[0.21885002 0.37977344],[0.18098142 0.24839492],[ 0.19483032 -0.17203483],[-0.28911751  0.43398116],[ 0.01553221 -0.42625041],[-0.31679871  0.16107599],[-0.38447089  0.01987584],[-0.1103798  -0.02233866],[-0.21935258  0.1715549 ],[0.08309612 0.24636427],[-0.21243942 -0.36189158],[0.00910286 0.21373871],[ 0.00599174 -0.04693724],[-0.09037776 -0.18718971],[-0.40023611  0.24893602],"[0.26157407407407407, -0.3020833333333333, -0.2881944444444444, -0.41203703703703703, -0.11574074074074074, 0.08333333333333333, 0.11689814814814815, 0.3055555555555556, -0.1724537037037037, -0.21875, -0.38425925925925924, -0.29050925925925924, 0.19791666666666666, -0.3912037037037037, -0.12731481481481483, -0.09722222222222222, 0.3229166666666667]","[0.4074074074074074, 0.0011574074074074073, -0.18518518518518517, -0.4479166666666667, -0.4270833333333333, -0.22685185185185186, -0.009259259259259259, -0.010416666666666666, -0.006944444444444444, -0.1875, -0.2488425925925926, -0.38078703703703703, -0.4131944444444444, 0.3738425925925926, 0.4340277777777778, 0.2152777777777778, 0.16435185185185186]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.001760799903422594, 4.57886780006811, 5.593687399988994, 6.645531200105324, 7.612869600066915, 9.547889600042254, 10.898851300124079, 11.334287900011986, 13.603917100001127, 14.29892860003747, 14.976688100025058, 15.468999200034887, 16.167924500070512, 17.055349899921566, 18.38862290000543, 19.20880759996362, 19.878162800101563]","['polygon_15', 'polygon_6', 'polygon_3', 'polygon_9', 'polygon_14', 'polygon_19', 'polygon_16', 'polygon_13', 'polygon_17', 'polygon_20', 'polygon_12', 'polygon_11', 'polygon_18', 'polygon_7', 'polygon', 'polygon_2']",None,82,001,2023-02-16_17h16.29.457,foraging_expt_polygons_easy_AB,2022.2.5,59.824677787542825,
28,0,0,-0.3,0.4,-0.1,0,-0.2,0.4,-0.1,0.2,-0.1,0.4,-0.3,0.2,0.2,0.4,0.3,0,0.2,0,-0.3,-0.4,-0.4,0,0.1,-0.4,-0.2,-0.4,-0.4,0.4,0,-0.4,-0.2,0,-0.2,0.2,-0.1,-0.2,0.3,-0.2,0,0.4,0.1,0,-0.3,0,0.1,0.4,0.3,-0.4,-0.2,-0.2,-0.3,-0.2,-0.4,-0.2,0,-0.2,0.3,0.2,0.2,-0.4,-0.4,0.2,0.2,-0.2,0.2,0.2,0.3,0.4,0,0.2,-0.4,-0.4,0.1,-0.2,0.1,0.2,-0.1,-0.4,0,3,3,27,,,,,,,,,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,90.67351029999554,0.01812470005825162,90.67351029999554,90.67351029999554,[-0.01110663 -0.03810787],[-0.30300876  0.41715482],[-0.10496798  0.02324761],[-0.21523672  0.43423109],[-0.11255221  0.21911971],[-0.0894546   0.38929513],[-0.31192866  0.16966174],[0.20523765 0.36684709],[ 0.31254919 -0.02952653],[ 0.20486407 -0.01076941],[-0.31414152 -0.42058499],[-0.39869324  0.03447078],[ 0.11117081 -0.36786059],[-0.19654513 -0.41570966],[-0.38059392  0.37369043],[-0.01280362 -0.35821521],[-0.18217824  0.01166367],[-0.21612716  0.23594852],[-0.10513811 -0.2350184 ],[ 0.31071479 -0.24245093],[-0.01945526  0.37636684],[0.09378299 0.0047082 ],[-0.28483125  0.02458664],[0.1194949  0.42871456],[ 0.30849177 -0.43653873],[-0.19828811 -0.19954908],[-0.3116646  -0.17656299],[-0.38329108 -0.18348986],[-0.00202091 -0.2331033 ],[0.31591192 0.20733535],[ 0.18900795 -0.43995552],[-0.40904336  0.16014687],[ 0.21806208 -0.17351554],[0.18003856 0.15606175],[0.31150696 0.42288455],[-0.01666948  0.24405524],[-0.41169184 -0.40932674],[ 0.11087962 -0.24287333],[0.11586478 0.17030655],[-0.09351284 -0.4138031 ],"[-0.20601851851851852, -0.2962962962962963, -0.0787037037037037, 0.20949074074074073, -0.1087962962962963, -0.3425925925925926, -0.3194444444444444, -0.12037037037037036, -0.006944444444444444, 0.20949074074074073, 0.3090277777777778, -0.12268518518518519, -0.19560185185185186, -0.30671296296296297, -0.024305555555555556, 0.11689814814814815, 0.30671296296296297, -0.18055555555555555, -0.20717592592592593, -0.4166666666666667, -0.2152777777777778, -0.38657407407407407, -0.047453703703703706, -0.006944444444444444]","[0.4363425925925926, 0.4236111111111111, 0.3958333333333333, 0.3773148148148148, 0.20949074074074073, 0.1736111111111111, 0.1736111111111111, 0.03125, -0.037037037037037035, -0.01273148148148148, -0.028935185185185185, -0.24189814814814814, -0.4224537037037037, -0.4270833333333333, -0.36342592592592593, -0.35532407407407407, -0.2523148148148148, -0.0023148148148148147, 0.25462962962962965, 0.034722222222222224, 0.22569444444444445, 0.36921296296296297, 0.24074074074074073, 0.24074074074074073]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.6917006000876427, 3.283824299927801, 3.7914474999997765, 4.174932399997488, 4.781322499969974, 5.33890870003961, 5.726103000110015, 6.774325200123712, 7.257803899934515, 7.6617219999898225, 8.066281199920923, 9.292076000012457, 9.878901900025085, 10.261255600024015, 10.761043099919334, 11.176721900003031, 11.74510579998605, 12.496410999912769, 12.947291699936613, 13.664174899924546, 14.096826700028032, 14.57336620008573, 18.988659699913114, 19.334544399986044]","['polygon_4', 'polygon_2', 'polygon_6', 'polygon_8', 'polygon_5', 'polygon_7', 'polygon_3', 'polygon', 'polygon_10', 'polygon_9', 'polygon_19', 'polygon_14', 'polygon_11', 'polygon_16', 'polygon_13', 'polygon_20', 'polygon_17', 'polygon_12', 'polygon_18', 'polygon_15', 'polygon_36']",None,82,001,2023-02-16_17h16.29.457,foraging_expt_polygons_easy_AB,2022.2.5,59.824677787542825,
25,-0.2,0.4,0,0.4,0.2,-0.2,0.3,-0.4,-0.3,0.4,-0.3,-0.4,0.1,-0.2,0.3,0,-0.1,-0.2,-0.2,0,0.3,0.4,0,0,0,0.2,-0.2,-0.2,-0.1,-0.4,0.1,0.4,0.2,0.2,-0.4,0.2,-0.1,0.4,-0.4,-0.4,0.3,-0.2,-0.4,0,-0.3,-0.2,0.1,-0.4,0,-0.4,-0.1,0,0.1,0,-0.1,0.2,-0.2,0.2,0.2,-0.4,-0.3,0.2,0.3,0.2,0,-0.2,0.2,0,-0.4,0.4,0.2,0.4,-0.2,-0.4,-0.4,-0.2,0.1,0.2,-0.3,0,0,4,4,24,,,,,,,,,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,110.05083039985038,0.017119100084528327,110.05083039985038,110.05083039985038,[-0.19995064  0.36891469],[-0.00797987  0.4360758 ],[ 0.20435413 -0.19953553],[ 0.30854885 -0.40491295],[-0.30040569  0.41735083],[-0.31764997 -0.39008576],[ 0.11266618 -0.2417948 ],[ 0.31991399 -0.0447886 ],[-0.09632545 -0.19005414],[-0.20413156 -0.00498953],[0.30930311 0.35263579],[-0.01544346 -0.01003062],[-0.00420736  0.24812338],[-0.1839631  -0.16132028],[-0.08759817 -0.41540034],[0.11242613 0.39096519],[0.18654871 0.16128354],[-0.40963007  0.19197402],[-0.10397672  0.44825323],[-0.41580289 -0.43839196],[ 0.30537541 -0.21722408],[-0.39614369 -0.0309037 ],[-0.3164227  -0.22810864],[ 0.09402261 -0.39198181],[-0.00758779 -0.40563302],[-0.08758485  0.00676313],[ 0.11618558 -0.02604975],[-0.09756285  0.16632626],[-0.2164301   0.24564819],[ 0.20987661 -0.38945761],[-0.30471964  0.15276258],[0.28581086 0.18413909],[-0.005539   -0.15041487],[0.18129459 0.01923223],[-0.39511959  0.43990005],[0.18368066 0.37461034],[-0.18846001 -0.39066884],[-0.40245519 -0.18925832],[0.10124473 0.20504901],[-0.29278106  0.03099392],"[-0.006944444444444444, 0.003472222222222222, 0.1712962962962963, -0.010416666666666666, -0.4166666666666667, -0.3113425925925926, -0.2037037037037037, -0.003472222222222222, -0.11226851851851852, 0.11921296296296297, 0.30787037037037035, 0.3125, -0.21296296296296297, -0.1840277777777778, -0.08217592592592593, 0.12268518518518519, 0.20949074074074073, 0.3287037037037037, -0.08564814814814815, -0.32060185185185186, -0.3993055555555556]","[0.24074074074074073, 0.2488425925925926, 0.16203703703703703, -0.015046296296296295, 0.19560185185185186, 0.4305555555555556, 0.37037037037037035, 0.4351851851851852, 0.44675925925925924, 0.3900462962962963, 0.35648148148148145, -0.04398148148148148, 0.009259259259259259, -0.1712962962962963, -0.18518518518518517, -0.2337962962962963, -0.19791666666666666, -0.41550925925925924, -0.4085648148148148, -0.3912037037037037, -0.4398148148148148]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0031516999006271362, 1.906030099838972, 2.627416600007564, 4.220017799874768, 6.460834600031376, 7.641189599875361, 7.957890699850395, 8.613809699891135, 8.995666699949652, 9.466506900032982, 9.948036399902776, 10.664418699918315, 11.283905999967828, 11.717599199851975, 12.048256299924105, 12.701140800025314, 13.04967590002343, 13.899547399953008, 14.619025900028646, 15.068166499957442, 15.41913599986583]","['polygon_13', 'polygon_13', 'polygon_17', 'polygon_12', 'polygon_18', 'polygon_5', 'polygon', 'polygon_2', 'polygon_19', 'polygon_16', 'polygon_11', 'polygon_8', 'polygon_10', 'polygon_14', 'polygon_9', 'polygon_7', 'polygon_3', 'polygon_15', 'polygon_6', 'polygon_20']",None,82,001,2023-02-16_17h16.29.457,foraging_expt_polygons_easy_AB,2022.2.5,59.824677787542825,
