person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
24,practice,cond_prac,0,1,19,1,1,targ_class2,-172.0,-12.0,1.07
24,practice,cond_prac,0,1,18,2,2,targ_class1,-285.0,-23.0,1.84
24,practice,cond_prac,0,1,26,3,3,targ_class1,-329.0,179.0,2.5
24,practice,cond_prac,0,1,27,4,4,targ_class2,-232.0,229.0,3.2
24,practice,cond_prac,0,1,35,5,5,targ_class1,-203.0,399.0,4.04
24,practice,cond_prac,0,1,34,6,6,targ_class1,-325.0,420.0,4.64
24,practice,cond_prac,0,1,33,0,0,dist_class1,-440.0,401.0,5.17
24,practice,cond_prac,0,2,12,1,1,targ_class2,-65.0,-243.0,2.73
24,practice,cond_prac,0,2,19,2,2,targ_class2,-206.0,-14.0,3.67
24,practice,cond_prac,0,2,25,3,3,targ_class2,-444.0,216.0,4.7
24,practice,cond_prac,0,2,34,4,4,targ_class2,-332.0,467.0,5.8
24,practice,cond_prac,0,2,35,5,5,targ_class2,-201.0,440.0,6.93
24,practice,cond_prac,0,2,38,6,6,targ_class2,208.0,396.0,9.97
24,practice,cond_prac,0,2,16,7,7,targ_class2,454.0,-160.0,11.57
24,practice,cond_prac,0,2,8,8,8,targ_class2,447.0,-445.0,13.87
24,practice,cond_prac,0,2,3,9,9,targ_class2,-203.0,-434.0,15.3
24,practice,cond_prac,0,2,28,10,10,targ_class2,-105.0,216.0,16.4
24,practice,cond_prac,0,2,27,11,11,targ_class1,-173.0,207.0,19.07
24,practice,cond_prac,0,2,17,12,12,targ_class1,-461.0,26.0,20.9
24,practice,cond_prac,0,2,18,13,13,targ_class1,-349.0,-13.0,22.83
24,practice,cond_prac,0,2,10,14,14,targ_class1,-342.0,-224.0,23.71
24,practice,cond_prac,0,2,32,15,15,targ_class1,457.0,198.0,25.85
24,practice,cond_prac,0,2,31,16,16,targ_class1,313.0,200.0,26.73
24,practice,cond_prac,0,2,23,17,17,targ_class1,315.0,31.0,27.6
24,practice,cond_prac,0,2,22,18,18,targ_class1,167.0,24.0,28.45
24,practice,cond_prac,0,2,15,19,19,targ_class1,326.0,-215.0,30.53
24,practice,cond_prac,0,2,14,20,20,targ_class1,233.0,-215.0,31.43
24,feature_B,cond_feature_B,3,1,34,1,1,targ_class1,-324.0,427.0,2.54
24,feature_B,cond_feature_B,3,1,35,2,2,targ_class1,-201.0,414.0,3.27
24,feature_B,cond_feature_B,3,1,25,3,3,targ_class2,-448.0,213.0,4.53
24,feature_B,cond_feature_B,3,1,26,4,4,targ_class1,-359.0,214.0,5.1
24,feature_B,cond_feature_B,3,1,27,5,5,targ_class1,-190.0,252.0,5.83
24,feature_B,cond_feature_B,3,1,28,6,6,targ_class1,-60.0,210.0,6.67
24,feature_B,cond_feature_B,3,1,38,7,7,targ_class1,200.0,440.0,7.9
24,feature_B,cond_feature_B,3,1,39,8,8,targ_class1,322.0,420.0,8.87
24,feature_B,cond_feature_B,3,1,40,9,9,targ_class1,440.0,465.0,9.64
24,feature_B,cond_feature_B,3,1,30,10,10,targ_class2,192.0,207.0,10.37
24,feature_B,cond_feature_B,3,1,21,11,11,targ_class1,71.0,-15.0,11.1
24,feature_B,cond_feature_B,3,1,20,12,12,targ_class1,-74.0,-3.0,11.5
24,feature_B,cond_feature_B,3,1,18,13,13,targ_class1,-377.0,25.0,12.5
24,feature_B,cond_feature_B,3,1,9,14,14,targ_class1,-448.0,-210.0,14.0
24,feature_B,cond_feature_B,3,1,12,15,15,targ_class1,-74.0,-217.0,14.8
24,feature_B,cond_feature_B,3,1,14,16,16,targ_class1,212.0,-202.0,15.42
24,feature_B,cond_feature_B,3,1,15,17,17,targ_class1,333.0,-212.0,16.07
24,feature_B,cond_feature_B,3,1,7,18,18,targ_class2,362.0,-403.0,17.47
24,feature_B,cond_feature_B,3,1,4,19,19,targ_class2,-80.0,-431.0,18.22
24,feature_B,cond_feature_B,3,1,1,20,20,targ_class2,-464.0,-453.0,19.11
24,feature_B,cond_feature_B,6,1,33,1,1,targ_class1,-463.0,430.0,1.44
24,feature_B,cond_feature_B,6,1,18,2,2,targ_class1,-334.0,7.0,2.5
24,feature_B,cond_feature_B,6,1,25,3,3,targ_class2,-456.0,219.0,4.34
24,feature_B,cond_feature_B,6,1,19,4,4,targ_class2,-217.0,16.0,5.17
24,feature_B,cond_feature_B,6,1,20,5,5,targ_class1,-117.0,-16.0,5.97
24,feature_B,cond_feature_B,6,1,27,6,6,targ_class1,-201.0,224.0,7.13
24,feature_B,cond_feature_B,6,1,29,7,7,targ_class2,37.0,208.0,7.93
24,feature_B,cond_feature_B,6,1,30,8,8,targ_class1,200.0,202.0,8.73
24,feature_B,cond_feature_B,6,1,31,9,9,targ_class1,331.0,174.0,9.43
24,feature_B,cond_feature_B,6,1,12,10,10,targ_class2,-76.0,-236.0,10.23
24,feature_B,cond_feature_B,6,1,11,11,11,targ_class1,-172.0,-234.0,10.67
24,feature_B,cond_feature_B,6,1,10,12,12,targ_class1,-336.0,-187.0,11.3
24,feature_B,cond_feature_B,6,1,9,13,13,targ_class1,-473.0,-213.0,12.1
24,feature_B,cond_feature_B,6,1,1,14,14,targ_class1,-472.0,-409.0,13.18
24,feature_B,cond_feature_B,6,1,2,15,15,targ_class1,-351.0,-438.0,13.85
24,feature_B,cond_feature_B,6,1,3,16,16,targ_class2,-205.0,-480.0,14.47
24,feature_B,cond_feature_B,6,1,4,17,17,targ_class1,-70.0,-419.0,15.15
24,feature_B,cond_feature_B,6,1,13,18,18,targ_class1,82.0,-206.0,16.03
24,feature_B,cond_feature_B,6,1,15,19,19,targ_class1,309.0,-230.0,16.92
24,feature_B,cond_feature_B,6,1,8,20,20,targ_class1,424.0,-437.0,17.75
24,feature_B,cond_feature_B,4,1,34,1,1,targ_class2,-312.0,437.0,1.4
24,feature_B,cond_feature_B,4,1,33,2,2,targ_class1,-451.0,421.0,2.07
24,feature_B,cond_feature_B,4,1,35,3,3,targ_class1,-204.0,433.0,2.67
24,feature_B,cond_feature_B,4,1,37,4,4,targ_class1,51.0,433.0,3.5
24,feature_B,cond_feature_B,4,1,28,5,5,targ_class1,-78.0,214.0,5.13
24,feature_B,cond_feature_B,4,1,27,6,6,targ_class1,-203.0,229.0,6.0
24,feature_B,cond_feature_B,4,1,38,7,7,targ_class1,207.0,418.0,6.7
24,feature_B,cond_feature_B,4,1,22,8,8,targ_class1,186.0,-0.0,7.83
24,feature_B,cond_feature_B,4,1,14,9,9,targ_class1,174.0,-201.0,8.5
24,feature_B,cond_feature_B,4,1,13,10,10,targ_class1,39.0,-213.0,9.1
24,feature_B,cond_feature_B,4,1,12,11,11,targ_class2,-38.0,-213.0,9.53
24,feature_B,cond_feature_B,4,1,19,12,12,targ_class1,-194.0,-8.0,10.4
24,feature_B,cond_feature_B,4,1,18,13,13,targ_class1,-303.0,39.0,11.27
24,feature_B,cond_feature_B,4,1,25,14,14,targ_class2,-444.0,232.0,12.47
24,feature_B,cond_feature_B,4,1,9,15,15,targ_class1,-450.0,-223.0,13.37
24,feature_B,cond_feature_B,4,1,11,16,16,targ_class1,-189.0,-231.0,14.17
24,feature_B,cond_feature_B,4,1,2,17,17,targ_class2,-340.0,-439.0,15.05
24,feature_B,cond_feature_B,4,1,5,18,18,targ_class2,52.0,-404.0,16.15
24,feature_B,cond_feature_B,4,1,7,19,19,targ_class1,295.0,-450.0,17.03
24,feature_B,cond_feature_B,4,1,8,20,20,targ_class1,488.0,-412.0,17.83
24,feature_B,cond_feature_B,0,1,20,1,1,targ_class1,-88.0,-10.0,0.7
24,feature_B,cond_feature_B,0,1,19,2,2,targ_class1,-200.0,-1.0,1.3
24,feature_B,cond_feature_B,0,1,28,3,3,targ_class2,-35.0,246.0,2.44
24,feature_B,cond_feature_B,0,1,35,4,4,targ_class2,-187.0,406.0,3.6
24,feature_B,cond_feature_B,0,1,37,5,5,targ_class1,83.0,446.0,4.57
